#{"t_start": 1785075572.7300797, "env_id": "None"}
r,l,t
462.4,74,40.211838
500.0,103,40.40284
498.7,88,40.580364
454.7,78,40.70836
449.1,79,40.839355
450.4,75,40.958363
465.7,81,41.10236
474.8,78,41.230357
500.0,98,41.391362
440.3,78,41.52736
424.8,80,41.66336
457.4,69,41.799361
478.7,92,41.938361
448.0,75,42.06636
474.0,91,42.238363
495.4,76,42.36336
480.7,87,42.501356
449.0,87,42.637361
464.8,83,42.791359
427.5,73,42.91836
436.2,105,43.08136
477.8,65,43.185361
472.0,78,43.334366
424.0,62,43.443462
483.4,84,43.589523
489.8,83,43.717517
460.1,90,43.897511
486.65,69,44.00252
473.35,83,44.144516
495.4,100,44.300513
441.75,77,44.448516
482.4,56,44.536519
463.1,87,44.677515
480.6,76,44.795518
450.0,72,44.934517
458.7,76,45.05552
500.0,79,45.177515
467.0,64,45.283522
450.75,79,45.429515
459.4,93,45.583516
454.65,99,45.745518
430.4,70,45.86652
500.0,69,46.136513
477.45,85,46.280515
397.45,81,46.412518
440.05,81,46.548521
488.2,100,46.799031
482.0,81,46.965028
472.0,81,47.148033
460.4,95,47.35403
402.35,79,47.574033
422.4,82,47.730032
436.1,55,47.852031
351.8,78,48.020036
480.25,87,48.214031
477.75,81,48.404033
485.05,79,48.582032
455.0,83,48.758031
438.4,81,48.953033
450.45,68,49.103029
442.0,90,49.287045
485.05,82,49.468084
500.0,76,49.657136
433.05,74,49.809134
456.0,95,50.001134
423.95,71,50.140133
475.15,84,50.340132
474.0,84,50.523135
468.0,79,50.683136
481.4,108,50.900139
464.95,82,51.101135
473.1,66,51.243131
500.0,94,51.44214
490.95,73,51.597137
500.0,75,51.784138
469.0,91,51.950133
432.45,93,52.133133
418.65,77,52.284133
487.0,90,52.647659
451.4,73,52.790653
487.0,92,52.979663
424.1,75,53.09566
446.95,89,53.299656
480.0,90,53.440654
455.5,66,53.549656
437.65,70,53.659657
500.0,83,53.806655
437.95,87,53.958657
476.8,89,54.08566
482.55,79,54.220656
473.1,70,54.348656
480.45,73,54.475656
467.05,111,54.646663
477.15,61,54.749657
455.0,81,54.90066
493.6,62,54.994655
474.0,61,55.097656
439.05,71,55.211653
442.55,57,55.315659
489.8,76,55.440655
500.0,95,55.600361
473.65,92,55.75236
445.95,85,55.900357
432.5,77,56.017359
478.05,63,56.128362
401.1,90,56.28436
444.4,78,56.600362
467.6,80,56.739356
450.0,69,56.856358
366.8,83,56.979361
463.4,95,57.158361
427.95,77,57.28536
480.1,77,57.407359
448.0,93,57.557361
453.25,75,57.70236
463.4,74,57.822361
500.0,85,57.959359
448.45,74,58.081361
463.1,98,58.257361
425.65,76,58.367364
456.0,110,58.565365
427.5,84,58.822861
460.0,69,58.964864
437.4,79,59.093861
432.1,73,59.212865
444.15,88,59.34786
454.6,68,59.480861
473.65,85,59.617864
470.6,97,59.791858
432.5,79,59.922856
462.25,83,60.074859
434.0,82,60.212862
475.75,81,60.341864
453.05,92,60.498861
445.1,86,60.648864
464.1,102,60.82086
401.65,83,60.957859
409.0,106,61.11686
471.4,105,61.304861
500.0,67,61.433859
438.35,78,61.561887
449.0,89,61.706883
487.0,84,61.867885
494.9,85,62.01089
487.0,86,62.136887
482.4,78,62.272911
447.6,97,62.454891
470.1,72,62.574887
477.4,70,62.694887
448.15,74,62.807887
434.15,84,62.96089
446.0,95,63.113886
445.65,79,63.241886
450.1,79,63.368887
461.0,74,63.517885
446.8,92,63.668887
395.8,90,63.829888
441.05,85,63.994885
454.0,72,64.119883
453.6,94,64.448888
424.2,69,64.603888
411.2,79,64.734415
443.4,61,64.854413
467.0,63,64.980418
449.05,79,65.107414
418.95,84,65.232418
451.45,95,65.401414
489.5,79,65.534419
440.0,73,65.656413
467.35,83,65.793416
450.3,64,65.909413
464.4,70,66.021409
419.5,77,66.159413
387.1,81,66.288412
423.5,92,66.456414
484.05,87,66.606413
455.8,93,66.755419
473.35,69,66.862418
446.85,75,66.991414
473.65,67,67.112416
437.75,82,67.249418
465.5,88,67.386415
431.75,103,67.58452
465.5,106,67.759517
427.7,79,67.880521
448.95,75,68.002521
387.0,97,68.180523
454.35,75,68.310521
412.8,76,68.433517
453.5,82,68.55552
472.05,68,68.692516
378.4,72,68.802524
425.1,86,68.95452
433.7,96,69.10552
452.5,86,69.261519
408.35,112,69.45552
448.0,76,69.57252
449.4,76,69.699521
387.45,69,69.829517
442.9,78,69.970521
430.0,98,70.143521
440.05,73,70.263524
424.55,84,70.554521
456.15,78,70.687052
447.35,82,70.815047
480.9,75,70.923042
464.7,84,71.072045
456.4,78,71.208045
486.65,82,71.342046
293.35,86,71.484047
290.15,74,71.614047
-70.2,171,71.896047
312.75,91,72.041047
253.0,98,72.192047
309.4,72,72.325047
279.0,81,72.480048
314.8,75,72.59505
382.35,86,72.727053
305.0,92,72.880051
309.85,73,72.987047
347.25,83,73.124047
241.75,83,73.253047
349.1,78,73.401048
412.55,74,73.522598
385.4,74,73.645193
331.0,105,73.809194
431.1,81,73.979198
446.0,83,74.117188
435.0,99,74.271187
494.75,64,74.371187
474.9,89,74.531191
429.75,68,74.651192
469.15,73,74.778192
428.05,84,74.904191
371.35,97,75.088195
459.85,71,75.205191
398.15,93,75.438193
472.05,80,75.615192
499.35,91,75.858191
418.1,65,76.020193
482.0,94,76.248193
452.1,80,76.424186
433.5,70,76.735707
474.0,78,76.880706
453.1,83,77.023707
490.2,81,77.144707
451.4,115,77.359707
440.7,98,77.519705
413.6,93,77.673706
354.9,100,77.824711
402.55,79,77.970708
372.9,131,78.185706
315.5,99,78.347705
427.15,99,78.518703
406.75,69,78.636707
348.0,90,78.797718
331.45,118,79.007708
353.8,100,79.164708
379.1,116,79.390711
405.25,97,79.551229
423.4,93,79.699497
411.45,95,79.847497
394.5,136,80.101496
325.7,189,80.408495
377.2,77,80.546502
379.25,167,80.826496
420.45,120,81.027496
425.75,100,81.179497
383.7,99,81.332497
366.25,103,81.506502
372.8,138,81.736497
371.65,103,81.914496
358.8,88,82.050501
360.25,100,82.215501
437.45,97,82.414498
343.25,180,82.685498
361.45,124,83.019725
416.6,122,83.224722
392.45,77,83.364728
333.4,87,83.516723
442.95,83,83.638723
400.6,87,83.776718
434.15,79,83.924724
375.5,144,84.162726
369.95,176,84.444726
404.0,74,84.569726
405.8,81,84.720723
411.9,87,84.861724
455.25,82,84.982727
445.7,92,85.125723
399.1,133,85.365722
366.45,137,85.599787
467.0,68,85.715476
370.9,116,85.920471
350.55,106,86.119474
388.1,200,86.429472
404.95,151,86.678474
422.35,108,86.860479
379.05,101,87.031472
406.55,109,87.20747
403.6,89,87.365471
357.6,96,87.520467
373.05,117,87.738471
301.15,100,87.892467
445.15,92,88.027472
389.05,129,88.235493
269.75,169,88.534476
444.75,135,88.744992
