#{"t_start": 1785075927.0092022, "env_id": "None"}
r,l,t
481.75,60,48.682838
377.9,73,48.833841
489.05,78,48.977839
476.75,81,49.255841
441.75,79,49.382846
500.0,78,49.51584
495.55,72,49.649844
500.0,70,49.775841
469.4,85,49.910844
478.0,81,50.03784
487.0,81,50.186842
489.7,73,50.317965
454.9,88,50.470961
408.05,93,50.617965
420.0,69,50.735967
487.0,73,50.86196
448.65,87,51.009961
437.0,94,51.164958
474.0,86,51.315962
494.1,96,51.486966
469.0,86,51.62996
431.0,83,51.765956
485.9,82,51.919965
464.45,103,52.093963
461.2,72,52.206956
461.2,79,52.320965
449.05,72,52.47296
482.4,96,52.62896
445.5,69,52.754957
483.75,66,52.865959
408.45,77,53.006973
404.45,83,53.147961
383.65,86,53.284962
471.7,64,53.386962
469.4,89,53.561488
451.75,74,53.678491
480.05,75,53.812489
487.0,84,53.952485
474.0,102,54.130484
466.8,65,54.253484
453.75,68,54.356489
500.0,65,54.466484
467.6,79,54.652487
434.05,80,54.955485
433.4,101,55.182491
485.6,77,55.381488
439.45,71,55.580485
442.1,85,55.747487
445.3,64,55.884484
487.0,90,56.049488
451.45,84,56.231482
436.4,61,56.360694
496.1,90,56.539698
472.7,78,56.693694
481.15,90,56.896696
450.7,80,57.057694
407.3,89,57.272696
473.55,92,57.461691
440.3,65,57.633698
441.1,67,57.774698
499.35,76,57.938697
452.0,92,58.103699
465.55,80,58.273696
500.0,78,58.438699
456.35,76,58.592696
442.35,90,58.778697
454.7,93,58.989694
469.0,75,59.153697
456.2,71,59.271694
457.1,82,59.403701
439.15,75,59.548214
445.35,98,59.721219
455.1,73,59.832216
496.1,87,59.982219
481.1,82,60.150218
442.85,85,60.302214
481.8,95,60.441217
388.0,77,60.561219
483.1,69,60.745213
472.7,89,60.895225
472.7,73,61.017215
456.45,88,61.168214
440.35,88,61.47222
477.2,65,61.570225
454.1,81,61.716214
460.8,78,61.860215
481.8,80,62.014211
452.5,75,62.138216
461.5,88,62.282219
410.95,92,62.439523
434.85,82,62.602526
477.25,88,62.748519
487.25,109,62.918519
405.6,87,63.060524
407.2,104,63.248518
462.95,84,63.390517
438.25,87,63.529514
454.6,79,63.659519
477.25,88,63.820544
437.75,129,64.044523
455.3,80,64.175519
401.35,84,64.319518
483.75,63,64.434517
438.35,73,64.556515
404.7,102,64.714519
389.65,96,64.858521
442.85,82,65.025518
479.2,105,65.200519
420.9,123,65.408521
488.95,92,65.550028
356.95,85,65.703032
456.15,75,65.823027
451.25,124,66.023026
439.5,90,66.163028
412.8,108,66.348028
418.1,107,66.538026
393.35,127,66.755028
367.4,97,66.903028
452.7,82,67.188027
376.35,91,67.344028
397.0,75,67.509031
399.95,113,67.789029
419.3,90,67.978029
376.3,147,68.269032
406.55,107,68.471115
463.85,81,68.648117
366.95,69,68.805116
426.0,102,69.010115
349.55,153,69.327116
418.15,88,69.506119
438.1,92,69.723112
378.55,72,69.829116
327.1,95,69.973118
337.75,90,70.127116
368.15,68,70.254114
358.25,76,70.390119
410.8,74,70.499115
347.9,87,70.638111
359.1,88,70.801118
319.7,75,70.925116
434.95,94,71.064114
374.55,99,71.234122
433.9,80,71.380113
332.8,118,71.571638
438.25,95,71.723642
352.9,103,71.895638
432.65,99,72.064639
341.7,132,72.28964
374.6,124,72.478637
298.8,142,72.688643
461.0,89,72.860639
476.6,66,72.980638
433.0,126,73.177649
443.4,91,73.338639
459.65,66,73.459638
388.7,79,73.589638
415.95,109,73.756638
325.15,120,74.068634
403.85,78,74.220634
374.65,93,74.363784
308.95,113,74.546844
395.35,124,74.736839
396.3,76,74.871843
335.15,80,75.015841
373.1,99,75.177843
405.7,91,75.326844
368.55,129,75.555844
420.35,92,75.711843
404.45,77,75.832843
455.8,98,75.988847
370.2,99,76.188848
382.95,100,76.344844
416.25,103,76.501843
418.3,82,76.642846
395.75,125,76.851843
389.15,94,76.999844
401.6,99,77.165847
363.15,81,77.291842
446.95,73,77.426841
428.55,79,77.56497
376.75,96,77.727964
450.6,86,77.862963
464.25,84,78.005973
352.9,163,78.288965
332.2,148,78.509967
421.4,88,78.647966
375.4,95,78.837959
414.35,140,79.052963
387.4,78,79.18097
403.3,127,79.387959
377.5,92,79.553962
438.5,105,79.714963
358.55,103,79.878967
284.6,182,80.170959
404.95,110,80.394069
423.45,92,80.541122
388.0,102,80.698119
395.65,134,81.060121
381.4,98,81.244118
388.65,123,81.44412
391.3,117,81.712119
373.95,132,82.036133
476.6,86,82.237115
356.3,119,82.442121
377.05,104,82.639119
421.0,70,82.742122
438.9,97,82.934119
413.0,115,83.122116
435.8,97,83.276121
409.0,123,83.469119
369.15,136,83.710634
433.15,117,83.885633
348.55,98,84.052632
334.7,139,84.274632
418.3,95,84.45363
336.5,126,84.648633
366.65,77,84.771632
401.65,122,84.966636
322.0,112,85.217635
406.4,76,85.350631
435.15,70,85.455633
371.45,125,85.662632
404.75,109,85.857638
439.75,95,86.015629
445.4,113,86.21363
382.0,94,86.345634
318.85,127,86.564865
380.55,120,86.764861
