#{"t_start": 1785075481.4830165, "env_id": "None"}
r,l,t
-200.7,81,0.061
-201.3,83,0.191998
-192.3,80,0.312
-341.35,73,0.412998
-51.25,68,0.528002
-32.55,80,0.69
-73.9,94,0.843002
-174.05,88,0.995004
-87.7,76,1.107005
-89.5,82,1.214005
-271.35,84,1.319999
-321.85,72,1.406007
-304.9,89,1.530998
-361.55,76,1.628999
-112.4,87,1.75601
-30.25,82,1.866999
-96.25,78,2.114995
-134.55,80,2.233487
-198.7,91,2.352552
-169.05,94,2.47655
-215.2,88,2.626549
-196.5,80,2.748554
-61.55,79,2.855548
-28.2,88,2.975552
-5.9,99,3.123547
17.75,70,3.221548
95.0,71,3.323548
82.55,84,3.437549
36.45,97,3.580554
71.2,84,3.703548
6.7,75,3.810552
-9.65,93,3.949554
164.8,93,4.101548
8.6,86,4.242546
251.65,78,4.369546
-2.4,88,4.488548
142.3,94,4.65155
85.9,88,4.812547
40.0,83,4.936545
69.35,96,5.076547
-38.3,121,5.280547
56.75,90,5.426075
-8.0,94,5.566072
102.4,119,5.759077
-17.65,138,6.145072
124.35,116,6.479074
182.55,102,6.705075
86.45,142,7.042078
17.75,189,7.473072
140.45,141,7.71707
167.25,129,7.936071
149.2,164,8.28919
327.4,144,8.803256
317.7,151,9.233256
206.0,184,10.172257
391.3,84,10.317254
438.1,74,10.45725
394.75,79,10.598256
452.0,88,10.756277
441.85,76,10.916257
451.6,73,11.097254
447.65,77,11.229249
419.65,83,11.357254
442.25,77,11.472785
325.65,71,11.624786
441.0,100,11.811788
455.0,80,11.981785
500.0,86,12.129785
487.0,87,12.288785
443.2,83,12.423784
456.55,64,12.534786
445.55,77,12.654785
459.0,86,12.84079
388.95,81,12.984797
474.0,80,13.115783
446.35,86,13.258784
441.35,71,13.382782
446.1,79,13.528781
460.65,73,13.646785
458.4,81,13.775789
463.1,71,13.898784
460.35,87,14.04378
474.0,106,14.209788
429.25,91,14.357283
435.0,85,14.515285
465.1,94,14.682283
432.4,61,14.778279
468.0,107,14.957283
443.0,88,15.112289
451.55,74,15.23929
437.55,86,15.389279
410.1,69,15.49628
434.1,60,15.613284
440.5,79,15.936285
380.7,102,16.232288
415.35,85,16.462284
405.75,74,16.640284
416.4,74,16.811283
