#{"t_start": 1785075837.3563552, "env_id": "None"}
r,l,t
392.4,95,18.927121
448.7,64,19.02112
459.85,90,19.16812
455.0,80,19.330122
412.5,75,19.450119
443.1,77,19.575251
416.0,80,19.724301
451.95,89,19.889301
437.2,93,20.034301
470.1,74,20.1473
491.1,94,20.296304
500.0,100,20.465301
443.05,73,20.590303
499.35,72,20.700308
455.55,78,20.847301
446.35,91,21.013302
487.0,90,21.158303
428.0,64,21.265301
485.7,88,21.410304
453.65,70,21.541301
487.0,72,21.6573
444.2,84,21.805301
464.4,87,21.961307
441.4,76,22.105297
452.7,78,22.222299
433.35,84,22.386301
500.0,72,22.502306
472.95,85,22.658304
467.35,72,22.765834
475.85,72,22.903837
482.2,78,23.035838
449.4,86,23.195829
448.5,83,23.324835
455.65,74,23.458832
500.0,90,23.600834
491.1,105,23.785833
424.0,76,23.933839
469.05,63,24.032834
449.0,113,24.204834
469.4,67,24.329834
495.4,84,24.48583
475.15,74,24.597835
494.25,86,24.862834
467.0,92,25.071834
469.4,96,25.223837
482.0,84,25.350839
441.45,91,25.493834
413.05,70,25.627985
487.0,80,25.769984
463.4,92,25.917985
468.5,80,26.040987
419.0,103,26.224988
480.0,88,26.369985
454.5,83,26.497989
495.55,67,26.619988
469.05,85,26.770982
486.65,94,26.931988
474.2,71,27.058043
451.2,98,27.216985
459.1,79,27.352985
478.1,87,27.492989
426.3,75,27.604017
500.0,83,27.740991
414.2,85,27.898989
459.0,122,28.097984
430.45,77,28.235985
441.65,87,28.365984
495.4,74,28.497985
499.35,89,28.648984
437.2,74,28.778124
429.45,81,28.910125
462.7,71,29.035123
486.65,79,29.159125
473.5,65,29.272123
476.05,97,29.423128
487.0,83,29.565125
495.85,85,29.721125
424.1,83,29.867125
468.0,60,29.963123
499.35,73,30.102129
453.65,76,30.238124
480.0,88,30.382125
404.0,104,30.553124
459.0,73,30.691128
477.75,78,30.974127
489.15,77,31.102124
477.8,88,31.246132
413.95,83,31.407124
436.0,67,31.50112
487.0,91,31.654872
458.85,79,31.78587
455.0,89,31.971871
437.6,92,32.136871
438.65,83,32.276869
472.45,85,32.407872
487.0,118,32.614868
472.0,81,32.750871
455.4,77,32.885867
495.4,77,33.011871
397.8,95,33.184872
436.0,100,33.346871
494.1,103,33.499871
403.0,100,33.661871
420.0,90,33.82887
452.7,66,33.940871
473.65,78,34.059871
463.4,76,34.180871
482.4,64,34.300873
467.35,78,34.432871
455.65,83,34.563889
464.55,56,34.655869
479.35,71,34.798398
486.8,98,34.963398
441.65,92,35.115399
431.4,89,35.270393
500.0,90,35.433399
499.35,59,35.532401
434.7,79,35.663399
423.0,83,35.800398
454.0,91,35.980397
413.7,70,36.08441
429.4,102,36.260404
493.75,68,36.3744
474.0,104,36.565397
500.0,72,36.690399
477.55,85,36.830398
466.9,75,37.081402
462.75,86,37.252398
443.65,79,37.380399
482.0,109,37.538403
482.0,81,37.662512
499.35,79,37.822511
485.05,95,37.976518
474.0,70,38.079515
448.85,88,38.228521
479.8,96,38.408515
477.45,71,38.529516
420.6,90,38.675517
455.0,96,38.830523
491.1,99,38.998519
459.85,88,39.164514
427.7,99,39.310516
500.0,83,39.446519
481.9,80,39.596516
451.1,85,39.749514
473.35,103,39.920516
469.75,67,40.029516
464.55,86,40.199521
459.1,86,40.346515
482.0,88,40.483516
462.45,84,40.628516
487.0,64,40.753534
500.0,87,40.906039
455.85,89,41.051044
457.55,73,41.16904
469.4,96,41.349042
498.05,77,41.476047
475.45,70,41.592039
456.15,76,41.729038
453.65,93,41.901038
494.75,81,42.042042
454.65,63,42.150039
433.0,76,42.273039
448.05,85,42.416034
415.7,92,42.694039
458.8,77,42.843041
393.8,70,42.949045
473.65,73,43.082035
476.8,82,43.231043
463.15,83,43.357035
486.35,96,43.503038
469.4,73,43.64403
461.0,96,43.817732
442.25,93,43.965738
486.65,77,44.083744
474.0,90,44.251731
457.2,70,44.372739
472.7,79,44.494733
426.1,74,44.604742
461.75,80,44.764738
495.05,102,44.936733
473.25,78,45.058733
405.8,60,45.151733
452.1,70,45.284733
411.15,60,45.391736
468.35,66,45.497733
486.35,85,45.638732
477.4,64,45.762737
497.4,89,45.923732
478.1,80,46.042732
495.4,70,46.146733
469.4,79,46.293734
456.2,79,46.42574
464.75,75,46.540735
464.45,79,46.670732
429.65,80,46.825261
446.0,90,46.990254
431.25,84,47.127262
458.4,85,47.259259
450.15,73,47.406261
451.1,78,47.549258
441.05,110,47.714258
482.4,67,47.834261
479.8,93,48.139262
462.9,64,48.241258
428.4,89,48.390257
470.6,78,48.532254
448.45,60,48.636255
441.05,74,48.771259
464.0,93,48.924259
468.0,77,49.051262
469.4,82,49.186257
486.35,84,49.314255
445.7,72,49.44226
458.85,78,49.574257
462.0,88,49.742847
443.55,66,49.862846
456.4,67,49.988851
487.0,69,50.109848
456.4,74,50.23585
474.0,78,50.365846
434.5,87,50.506846
433.85,91,50.65485
422.65,98,50.836847
450.85,80,50.990846
471.4,105,51.174847
432.85,87,51.387845
479.3,92,51.635848
386.05,73,51.794843
449.4,79,51.947848
450.55,78,52.075847
478.1,75,52.247848
472.7,84,52.38185
466.35,80,52.507845
456.4,85,52.651845
484.4,67,52.776849
443.05,92,52.935302
469.4,90,53.085303
441.0,87,53.238304
434.65,67,53.368301
458.1,73,53.487307
463.4,102,53.665304
396.25,68,53.7793
450.5,86,54.059312
163.2,84,54.210309
485.7,85,54.358304
460.2,75,54.482299
370.0,64,54.598305
478.4,68,54.726305
459.05,99,54.91131
395.5,71,55.015305
459.35,89,55.159303
500.0,95,55.329306
423.9,65,55.438306
482.4,84,55.5703
487.0,71,55.713906
492.8,83,55.861432
494.8,80,55.99243
484.4,83,56.121429
458.7,88,56.271427
498.7,77,56.399431
452.7,69,56.521425
477.8,90,56.660428
449.4,71,56.811427
432.95,78,56.938427
420.95,76,57.069429
445.25,63,57.161431
467.0,82,57.316427
459.05,96,57.464442
467.6,77,57.597432
461.0,87,57.744426
482.55,68,57.872428
403.65,82,58.00943
405.35,79,58.131432
487.0,109,58.300432
469.05,71,58.424426
474.0,81,58.570429
487.0,87,58.711429
487.0,83,58.857647
462.7,72,58.987633
460.1,78,59.130634
467.35,85,59.259639
446.0,70,59.384635
409.25,83,59.63464
469.0,91,59.835637
426.55,97,59.978642
467.35,92,60.124638
441.45,82,60.275636
402.0,90,60.429637
375.95,70,60.535637
480.0,84,60.67464
456.4,91,60.855633
458.4,104,61.025636
487.0,80,61.148635
443.0,65,61.262637
448.0,85,61.416635
437.75,72,61.530639
465.1,65,61.637636
469.0,80,61.782752
462.75,76,61.936754
466.05,68,62.038752
434.5,64,62.148752
412.25,76,62.26776
456.0,76,62.420753
416.35,84,62.553753
429.75,69,62.675754
446.45,78,62.819751
500.0,82,62.972751
369.7,96,63.126754
469.4,80,63.244755
455.75,65,63.344756
494.75,99,63.531754
458.5,77,63.665752
447.95,82,63.810758
474.0,88,63.952757
485.05,79,64.084754
407.85,77,64.214766
493.45,81,64.338754
487.0,87,64.484751
500.0,63,64.595751
468.0,99,64.762755
442.0,85,64.914277
485.7,84,65.065276
439.9,87,65.218278
424.1,69,65.328279
465.05,71,65.441276
500.0,102,65.613278
487.0,77,65.879281
402.2,74,65.999276
459.8,91,66.227282
487.0,85,66.426278
487.0,73,66.714279
487.0,70,66.89828
442.5,79,67.048278
405.05,86,67.23528
399.15,65,67.429276
364.6,83,67.569277
474.0,85,67.714301
495.4,86,67.854979
407.0,78,68.002987
371.05,76,68.129981
483.1,94,68.317981
465.05,69,68.484987
485.05,91,68.783985
447.35,81,69.045983
444.4,83,69.210987
472.05,89,69.450984
448.15,68,69.65198
384.0,76,69.829988
473.55,61,69.975985
486.35,84,70.124998
480.05,71,70.255984
472.2,71,70.404983
453.4,86,70.544986
485.05,84,70.669982
439.4,94,70.850982
438.2,73,70.98252
365.75,68,71.081518
459.15,75,71.188516
467.15,91,71.353518
485.7,92,71.542515
439.3,86,71.696517
471.45,71,71.833523
466.45,71,72.120517
391.2,79,72.265514
465.65,104,72.445518
466.25,73,72.555515
427.4,105,72.780518
448.85,90,72.980516
469.0,94,73.180518
439.25,88,73.369526
477.9,91,73.59552
500.0,87,73.753632
447.0,79,73.879672
468.15,92,74.022677
493.5,80,74.179676
480.05,66,74.301676
446.2,75,74.418673
417.75,77,74.543675
433.05,69,74.673671
453.5,68,74.790673
433.85,93,74.949672
443.3,88,75.101676
463.8,90,75.272673
412.6,90,75.413676
468.25,77,75.535669
392.35,69,75.656676
488.25,85,75.811671
419.3,88,75.953676
486.65,95,76.111676
436.15,87,76.263672
463.05,79,76.444673
444.15,70,76.599675
472.05,76,76.848655
443.3,78,77.044178
375.4,78,77.2132
457.95,82,77.391182
403.0,122,77.617179
440.35,78,77.744179
449.85,83,77.921177
447.2,76,78.039181
453.85,76,78.165178
451.45,86,78.299174
435.45,96,78.463184
449.5,70,78.565182
406.45,76,78.698178
465.65,85,78.843181
457.7,81,79.249178
433.25,63,79.379181
354.1,64,79.47718
401.0,77,79.601183
417.25,98,79.788299
454.95,69,80.101311
451.85,76,80.245315
486.35,89,80.449316
458.4,80,80.638313
466.8,105,80.859315
447.1,77,81.022314
480.05,83,81.192315
394.85,78,81.354312
483.75,78,81.491312
442.25,78,81.617312
473.35,74,81.738311
452.1,76,81.885312
453.1,72,82.010312
348.45,186,82.323307
366.85,121,82.542312
438.9,81,82.75431
447.55,57,82.880312
458.4,70,82.992837
455.35,85,83.130837
432.35,85,83.286838
418.45,86,83.445835
445.45,70,83.554837
458.5,87,83.690832
482.45,89,83.85784
451.4,70,83.975836
428.2,97,84.137836
456.05,75,84.263837
361.4,93,84.423836
457.0,82,84.561833
360.7,72,84.670841
396.2,86,84.826851
469.65,76,84.973839
461.35,75,85.10284
465.1,89,85.241839
415.95,78,85.371833
383.35,87,85.610841
458.4,81,85.797963
392.95,88,85.947635
430.3,95,86.091629
439.5,95,86.260633
392.65,122,86.452631
422.75,88,86.581632
451.2,78,86.706632
360.3,118,86.918632
417.2,80,87.050632
354.65,144,87.291627
421.75,77,87.410641
392.3,77,87.568637
376.85,68,87.692636
367.55,79,87.827633
388.85,104,87.992634
446.8,64,88.11363
423.7,77,88.243633
437.6,94,88.384635
398.0,86,88.517632
403.75,95,88.694633
401.8,93,88.864635
368.1,92,89.00485
407.7,96,89.159852
460.2,93,89.331851
331.2,104,89.507851
