#{"t_start": 1785075661.5620866, "env_id": "None"}
r,l,t
385.35,115,49.45011
427.05,77,49.583108
449.8,74,49.739106
445.65,71,49.859107
11.35,26,49.902103
462.45,72,50.022103
440.55,87,50.184105
342.05,121,50.37511
457.1,97,50.542108
461.5,73,50.660107
367.0,104,50.841106
477.9,64,50.958164
361.55,88,51.097832
411.75,72,51.204831
394.35,105,51.398832
417.1,101,51.577831
428.2,73,51.688832
441.05,89,51.830831
407.9,122,52.050832
390.5,85,52.191831
453.15,94,52.349836
405.55,77,52.472836
473.35,94,52.663831
464.25,84,52.815833
420.55,86,52.946832
373.4,105,53.110829
402.3,77,53.267832
440.15,83,53.411832
424.15,124,53.623831
462.95,75,53.756833
350.25,97,53.935831
463.8,94,54.094347
381.5,99,54.254355
380.55,127,54.460351
391.75,80,54.693353
372.75,104,54.926351
323.05,69,55.034356
440.65,86,55.170352
369.9,96,55.372355
340.75,129,55.573354
402.0,109,55.745352
379.5,99,55.912346
345.75,109,56.11335
351.0,119,56.304349
462.5,77,56.433354
363.05,121,56.637349
437.05,87,56.795351
423.1,88,56.948891
402.85,86,57.094467
470.75,75,57.21247
357.5,100,57.393468
319.0,128,57.619468
449.9,81,57.746469
387.1,131,57.975469
470.7,85,58.133466
432.75,95,58.27948
287.65,128,58.504468
480.5,75,58.632468
385.3,165,58.910469
369.05,91,59.063469
364.85,109,59.231467
430.65,91,59.366473
367.05,90,59.547471
412.95,86,59.696468
372.75,107,59.861468
433.35,68,59.968472
361.65,82,60.128993
431.6,65,60.241988
424.55,94,60.388989
439.4,81,60.518994
394.6,116,60.742988
438.25,119,60.931988
396.6,66,61.040989
356.8,104,61.209989
405.4,82,61.513991
427.3,105,61.69199
372.9,80,61.815989
408.3,92,61.955992
336.55,91,62.118984
335.9,76,62.23999
448.65,87,62.377985
390.5,122,62.564001
388.85,121,62.782988
415.3,89,62.919993
406.75,114,63.116136
439.6,70,63.236135
453.85,81,63.410131
343.85,144,63.642132
426.55,86,63.783131
416.15,82,63.918132
380.0,128,64.151131
365.9,118,64.336133
437.95,87,64.486127
348.2,105,64.648131
350.85,78,64.796132
399.85,96,64.963132
425.5,96,65.119127
391.4,84,65.253128
437.4,91,65.436132
391.0,107,65.616136
344.7,108,65.781133
403.45,99,65.947131
422.1,108,66.151553
384.75,135,66.372558
384.65,93,66.530555
392.1,136,66.741553
339.55,83,66.898554
398.0,128,67.108549
394.55,121,67.298556
382.6,89,67.551557
409.15,90,67.757549
309.6,163,68.008552
383.0,122,68.204553
308.75,109,68.379555
348.55,111,68.599553
372.5,100,68.759557
416.55,82,68.885558
336.5,170,69.16073
394.5,128,69.388732
436.3,89,69.535749
407.1,77,69.662731
369.65,103,69.830733
440.8,92,70.00873
344.85,127,70.208731
352.75,85,70.35273
440.65,66,70.465734
345.1,154,70.741744
453.15,74,70.861727
375.4,98,71.020733
411.95,83,71.160736
410.5,81,71.319733
424.8,74,71.447732
388.85,123,71.650731
369.05,90,71.79873
434.45,71,71.938735
403.3,117,72.152244
336.05,147,72.390247
389.4,104,72.562242
453.8,83,72.721248
479.2,76,72.83624
291.35,136,73.054249
392.9,159,73.309245
460.35,85,73.550246
382.0,95,73.78625
415.0,68,73.892249
425.9,101,74.051248
377.05,80,74.221245
425.2,92,74.362245
427.0,82,74.492241
366.5,75,74.618246
331.95,200,74.944245
356.85,110,75.124334
421.05,75,75.256315
415.8,88,75.399314
388.9,90,75.575313
406.45,112,75.758316
389.7,89,75.894321
352.55,73,76.019315
378.3,138,76.264315
421.3,112,76.442328
326.75,107,76.625316
334.0,89,76.762316
413.7,96,76.943316
371.9,119,77.143318
373.75,107,77.31032
453.85,93,77.452316
305.7,140,77.706319
424.45,69,77.82532
340.0,84,77.962318
442.2,79,78.093312
370.35,102,78.279842
435.25,75,78.436841
418.3,92,78.586846
420.05,87,78.73384
417.15,92,78.898841
400.15,101,79.069841
397.5,92,79.217841
341.6,94,79.374841
461.95,68,79.499845
427.4,83,79.642841
398.3,86,79.787841
334.1,137,79.992845
434.3,88,80.150842
363.65,93,80.31885
433.2,101,80.622841
401.85,90,80.764839
470.75,92,80.945836
424.45,95,81.097002
430.45,74,81.21101
436.75,81,81.343006
403.2,83,81.498999
389.25,86,81.660996
312.05,131,81.867
130.2,64,81.973006
412.9,69,82.091006
450.8,92,82.243999
405.15,84,82.374002
370.15,132,82.596022
411.05,88,82.749001
449.15,74,82.879001
427.15,90,83.043001
382.95,82,83.169001
397.3,82,83.320003
385.45,114,83.513003
422.95,92,83.666002
369.3,98,83.814002
397.8,89,83.971001
396.3,92,84.142005
307.55,78,84.26053
319.55,101,84.427531
456.55,63,84.558527
448.65,73,84.68953
458.3,77,84.818528
359.55,106,84.980544
363.45,66,85.10753
476.6,80,85.23953
229.75,60,85.335533
291.95,80,85.463533
362.85,118,85.690527
379.1,171,85.94753
448.85,87,86.083527
435.6,82,86.21653
377.8,86,86.377528
408.95,122,86.576535
459.05,81,86.718529
457.05,70,86.962525
400.5,90,87.130633
394.35,85,87.275634
372.2,125,87.474639
422.0,65,87.576633
431.7,80,87.728637
408.9,89,87.89563
