#{"t_start": 1785075375.1548762, "env_id": "None"}
r,l,t
-235.85,200,38.004755
-336.35,200,38.492842
-222.55,200,38.960619
-308.6,200,39.452617
-327.4,200,40.110619
-194.15,200,40.74462
-343.2,200,41.398618
-347.7,200,41.893147
-383.5,200,42.368143
-319.7,200,43.056148
-357.9,200,43.46814
-294.55,200,43.860146
-296.7,200,44.191142
-272.9,200,44.526313
-311.0,200,44.855359
-275.45,200,45.746363
-330.85,200,46.355356
-328.8,200,46.698361
-293.4,200,47.022361
-240.75,200,47.348358
-309.7,200,47.670883
-242.2,200,48.026875
-146.2,200,48.354881
-202.4,200,48.691881
-124.25,200,49.014878
-124.65,200,49.358878
121.1,166,49.627884
-140.0,200,49.944876
-11.95,197,50.255884
139.7,190,50.641016
-77.7,200,51.336014
-84.4,200,51.657014
3.7,200,51.952018
180.85,147,52.198015
120.05,151,52.425013
139.75,158,52.675014
85.15,164,52.927016
150.7,154,53.196012
201.4,80,53.322012
162.7,95,53.46801
215.55,73,53.582017
226.5,82,53.723539
290.45,96,53.947538
161.0,96,54.100541
228.3,82,54.223539
331.0,85,54.38554
287.35,99,54.541539
235.55,86,54.68254
306.7,79,54.80854
185.65,77,54.976538
207.15,87,55.13154
216.7,75,55.25054
198.45,83,55.388541
255.45,81,55.524539
251.0,73,55.640541
274.0,110,55.811539
274.5,88,55.954539
238.85,86,56.40255
103.9,70,56.531708
321.95,81,56.657462
138.55,65,56.765459
324.8,76,57.079464
241.1,101,57.229461
225.5,73,57.337468
217.75,79,57.469463
208.95,74,57.626462
119.05,92,57.760461
292.1,86,57.902466
239.8,62,57.998465
238.25,92,58.163466
376.75,94,58.341466
270.7,78,58.488463
272.6,74,58.620467
172.35,76,58.765466
232.4,88,58.927463
178.35,97,59.084461
229.7,112,59.270467
181.05,94,59.446465
218.1,81,59.582462
264.8,77,59.705626
204.8,77,59.82662
220.7,90,59.995622
203.2,78,60.135621
236.95,78,60.269621
320.0,91,60.407622
244.05,87,60.561623
261.1,93,60.71562
291.2,77,60.836622
123.45,68,60.95462
224.35,85,61.099623
204.2,120,61.304618
264.65,97,61.566625
267.65,71,61.844622
231.25,83,62.020621
113.1,78,62.151617
241.8,87,62.290624
329.65,75,62.415622
335.5,63,62.669822
264.7,77,62.787829
269.7,94,62.984829
282.1,98,63.13683
266.35,77,63.278824
304.65,74,63.403823
339.65,84,63.535827
351.8,60,63.623819
355.3,72,63.762824
335.5,82,63.899824
324.25,93,64.055824
345.4,81,64.181825
356.2,75,64.322823
421.65,98,64.525825
482.7,91,64.688828
482.4,91,64.849823
485.7,102,65.068822
477.75,91,65.200824
449.5,90,65.354824
477.55,90,65.493829
396.3,64,65.632823
451.1,76,65.75028
464.4,81,65.879276
487.0,83,66.024283
434.65,103,66.222279
385.8,67,66.334282
454.9,93,66.478276
498.7,68,66.60528
429.0,79,66.749281
448.25,86,66.890283
436.0,62,66.998286
498.05,75,67.181283
487.0,84,67.400281
472.65,97,67.562284
451.4,94,67.714281
459.55,79,67.83728
466.6,72,67.967281
442.0,70,68.093286
345.5,97,68.258279
390.45,85,68.384284
421.35,91,68.54328
395.35,80,68.678422
373.5,83,68.813415
324.0,76,68.931432
397.25,88,69.094415
395.35,88,69.238417
425.75,83,69.389415
416.1,89,69.531423
377.75,85,69.706414
359.45,63,69.825421
428.4,98,69.972414
378.25,78,70.104415
435.0,74,70.23442
399.4,81,70.382421
342.35,105,70.536415
421.65,86,70.661412
409.6,83,70.802412
338.8,76,70.927415
403.3,78,71.059417
373.25,83,71.210416
299.55,74,71.354414
448.0,95,71.514419
369.0,69,71.627414
408.4,76,71.752844
307.4,74,71.885845
440.9,88,72.282847
365.05,69,72.510846
356.8,84,72.825847
334.35,79,73.170845
346.6,87,73.521844
325.75,80,73.751845
341.9,67,73.939845
426.1,92,74.203847
396.0,82,74.415851
369.85,90,74.612969
402.0,99,74.845039
460.65,67,75.053037
358.55,78,75.233038
430.85,97,75.434046
338.25,84,75.607036
341.95,82,75.808041
399.1,70,75.993073
412.6,81,76.182038
377.9,64,76.291036
385.15,77,76.434034
374.75,68,76.547039
328.5,97,76.709046
409.0,88,76.849041
404.4,63,76.970033
419.7,83,77.141045
394.55,58,77.276042
411.15,82,77.404041
432.4,80,77.55504
459.7,73,77.677035
373.75,91,77.826444
386.2,88,77.964449
395.35,85,78.112446
395.65,77,78.257445
371.55,90,78.398449
386.7,101,78.55244
384.6,67,78.672449
395.35,80,78.813445
363.0,103,79.026447
435.0,80,79.189446
393.55,62,79.440447
410.55,78,79.576449
417.4,75,79.689449
448.0,83,79.813446
403.65,96,79.984446
381.7,109,80.168451
473.35,84,80.306456
448.0,70,80.476445
410.75,74,80.62448
435.0,91,80.785538
406.4,83,80.922537
393.7,98,81.073535
453.35,66,81.208541
430.0,75,81.344536
487.0,89,81.48454
434.1,88,81.622534
421.35,83,81.776539
461.0,109,81.958537
472.7,79,82.086541
404.8,84,82.33254
445.4,83,82.642536
435.0,65,82.785538
389.0,64,82.927537
415.0,73,83.101538
402.0,98,83.36854
451.0,87,83.57354
429.9,89,83.755072
383.0,76,83.908073
430.55,67,84.053069
363.0,64,84.150071
396.0,80,84.267073
395.05,74,84.407075
374.1,84,84.635078
376.0,86,84.828087
364.0,100,85.027071
376.35,87,85.173073
435.0,77,85.323071
448.0,81,85.522072
422.0,74,85.701072
421.35,82,85.904077
350.0,94,86.173073
391.0,77,86.376075
322.05,82,86.58507
314.35,82,86.81925
261.2,81,86.984246
231.4,75,87.171254
201.0,90,87.370242
240.0,80,87.500248
186.7,91,87.688246
110.0,87,87.814247
155.0,85,87.960246
92.0,98,88.127241
84.7,77,88.260241
138.35,76,88.399246
126.55,81,88.518241
235.0,85,88.648259
276.4,84,88.808251
205.0,82,88.940241
201.0,77,89.078244
150.4,90,89.215243
266.0,88,89.370247
200.05,69,89.474247
230.15,82,89.612245
266.0,71,89.72925
228.0,83,89.875772
224.7,84,90.009773
266.0,85,90.154777
398.5,71,90.276773
368.0,65,90.404775
344.45,80,90.673773
409.0,85,90.815777
353.7,77,90.936779
380.4,71,91.072778
344.0,74,91.205775
247.35,90,91.35277
364.1,77,91.472772
313.7,96,91.642769
291.35,74,91.762777
358.85,61,91.861777
363.35,73,91.982774
345.4,71,92.149772
389.0,70,92.325773
422.0,73,92.593773
303.0,117,92.86292
343.95,93,93.098921
396.75,80,93.285923
357.4,84,93.514925
422.0,85,93.704918
415.4,81,93.887915
401.7,83,94.02192
436.4,81,94.15992
472.05,85,94.291916
423.75,94,94.495921
403.6,89,94.718923
461.0,70,94.876921
442.0,77,95.01992
430.0,73,95.171926
445.5,77,95.287928
426.05,80,95.46392
425.4,61,95.601923
413.4,65,95.729919
367.85,75,95.860448
461.0,89,95.995443
419.4,120,96.246442
356.1,97,96.414445
380.05,72,96.550447
456.0,107,96.705443
421.35,62,96.811443
482.4,77,96.953447
440.35,98,97.140445
456.0,98,97.336444
445.1,99,97.518442
464.7,94,97.701446
473.35,71,97.817445
448.0,92,97.964444
429.0,81,98.095447
461.0,70,98.225447
442.75,88,98.371448
473.35,84,98.504446
453.7,89,98.644445
419.05,73,98.771443
378.55,62,98.885441
461.0,69,98.998454
471.4,60,99.091447
447.35,82,99.244439
428.0,73,99.353447
443.4,96,99.504442
435.0,84,99.624447
474.0,90,99.783439
465.1,87,99.934447
443.4,93,100.084443
424.25,91,100.219441
379.55,68,100.506444
409.0,61,100.600443
446.7,70,100.710443
373.05,85,100.845442
469.4,70,100.989443
429.0,99,101.156443
416.2,77,101.285447
460.25,79,101.404447
461.0,82,101.566441
411.65,70,101.671448
455.0,86,101.857445
396.7,61,102.012444
436.25,94,102.301443
407.7,69,102.482443
435.0,66,102.724613
371.0,95,102.973613
464.8,95,103.225614
424.55,74,103.381616
421.55,77,103.569614
453.2,86,103.781615
410.4,74,103.969614
464.8,93,104.140615
383.6,74,104.257614
446.0,75,104.412619
424.55,77,104.611615
487.0,92,104.836615
398.4,78,105.001618
455.0,80,105.133618
455.75,71,105.271612
458.05,66,105.409617
429.35,83,105.603614
452.25,78,105.733142
442.75,81,105.89314
438.4,72,106.016144
442.0,77,106.158138
