#{"t_start": 1785075749.5687194, "env_id": "None"}
r,l,t
-223.65,78,0.036995
-253.5,66,0.099004
-131.6,111,0.251005
-312.9,85,0.373
-131.2,82,0.510001
-80.8,81,0.614996
-214.85,93,0.761002
-89.75,79,0.885
-92.05,82,1.011004
-62.35,71,1.099001
-180.85,87,1.223
-98.3,76,1.322
-103.55,93,1.465
-110.05,104,1.596997
-124.65,71,1.697001
22.5,81,1.799005
52.6,80,1.934
9.6,81,2.05
-15.0,89,2.169528
-106.3,102,2.319521
43.8,75,2.439533
124.15,76,2.551526
68.3,98,2.708525
37.15,94,2.836525
183.75,66,2.945524
170.85,75,3.05253
197.95,66,3.141526
190.85,85,3.263521
116.25,91,3.397526
154.15,79,3.525531
-20.95,82,3.641526
77.15,76,3.743529
202.5,81,3.881526
143.7,81,3.992525
198.7,64,4.097525
245.0,93,4.355525
156.35,78,4.484526
355.75,81,4.636526
196.65,80,4.753526
258.05,83,4.873525
235.65,75,4.998526
232.5,90,5.141718
262.15,69,5.249718
417.3,82,5.370723
284.3,69,5.494713
344.5,78,5.62272
286.9,92,5.752723
423.85,95,5.893717
368.0,106,6.063723
317.75,80,6.188719
269.7,81,6.313718
406.1,93,6.459718
421.95,81,6.615717
370.55,83,6.756722
416.8,93,6.889718
447.0,91,7.033718
426.35,82,7.171713
425.3,97,7.331718
456.55,73,7.43872
392.1,69,7.553719
428.4,100,7.743722
498.05,81,7.865717
467.0,81,7.999715
446.7,89,8.138725
495.55,93,8.307122
444.75,58,8.415122
473.15,75,8.521122
458.85,68,8.64012
482.4,79,8.794123
449.5,69,8.90012
498.7,88,9.037122
460.1,84,9.179125
472.35,84,9.332124
495.4,76,9.455126
482.35,83,9.595124
441.65,98,9.759123
484.05,58,9.990122
472.85,86,10.13212
489.65,79,10.264127
482.4,102,10.432127
457.65,88,10.602119
500.0,91,10.768125
392.35,98,10.917118
435.85,76,11.053191
453.5,85,11.20624
437.0,79,11.332243
491.1,73,11.454242
489.8,78,11.57924
448.9,79,11.731242
477.55,102,11.88624
482.4,79,12.023243
477.8,55,12.107238
486.65,80,12.365244
469.2,67,12.505242
493.45,103,12.686241
482.05,60,12.779239
496.75,81,12.91824
404.0,78,13.063238
441.65,64,13.157239
465.05,86,13.286239
418.55,94,13.460239
449.4,77,13.596242
472.2,83,13.730239
354.55,70,13.847246
495.55,97,14.017244
409.9,74,14.141241
442.0,70,14.256467
473.95,83,14.39347
485.7,66,14.514469
498.7,92,14.675468
461.0,77,14.793469
487.0,84,14.932467
498.7,98,15.102467
458.2,77,15.23247
479.4,85,15.369466
414.6,104,15.670471
487.0,106,15.85947
493.6,89,16.008465
469.2,95,16.147467
491.1,68,16.249467
485.7,85,16.413468
487.0,67,16.535467
473.5,69,16.640471
420.1,84,16.776467
482.0,88,16.943467
387.1,77,17.063525
450.85,60,17.163527
476.8,87,17.298522
457.4,109,17.510524
498.7,79,17.650526
464.4,56,17.751523
500.0,71,17.873532
482.4,76,18.011523
409.7,109,18.190522
481.8,75,18.306521
418.4,75,18.422518
395.0,90,18.598523
468.9,67,18.713524
436.6,77,18.829523
454.0,94,19.038526
459.05,87,19.252521
478.1,71,19.434526
444.75,75,19.611522
431.4,87,19.784523
487.0,97,19.992523
468.85,67,20.12153
500.0,83,20.257047
459.7,73,20.384047
446.05,88,20.555048
477.4,113,20.740049
451.4,67,20.847053
493.45,94,20.994048
446.1,96,21.181052
461.35,82,21.316048
442.0,83,21.44205
385.35,70,21.678049
475.45,74,21.841048
479.2,86,21.974044
450.3,66,22.083044
433.0,92,22.234048
462.25,79,22.395049
448.95,65,22.496047
436.55,67,22.62605
470.1,87,22.766053
478.7,80,22.914052
435.0,89,23.046648
436.65,77,23.191357
476.8,91,23.336395
493.6,73,23.470354
477.15,87,23.630362
459.05,89,23.774358
474.0,87,23.924356
401.0,82,24.061352
487.0,64,24.180357
486.5,73,24.306354
497.4,69,24.418356
465.5,72,24.550358
447.35,80,24.686357
469.55,88,24.825357
410.35,90,24.954353
406.55,110,25.152359
437.6,75,25.289355
451.1,83,25.443361
454.7,78,25.61636
474.0,90,25.90136
402.05,71,26.074354
426.15,96,26.24089
306.0,100,26.452891
486.35,84,26.66789
481.35,66,26.80689
416.0,82,26.949892
440.2,88,27.08689
499.35,78,27.390895
472.7,85,27.545889
431.4,78,27.676893
500.0,84,27.801895
472.05,78,27.949893
485.7,88,28.10489
468.75,77,28.222889
481.6,59,28.31989
465.7,90,28.471894
449.9,71,28.604894
457.1,84,28.755891
485.05,84,28.884894
439.7,69,29.01289
494.1,68,29.143102
462.9,89,29.293099
474.6,89,29.428104
446.0,67,29.558097
485.05,75,29.6891
488.9,109,29.863098
448.8,70,29.973099
495.45,81,30.124098
435.9,70,30.250097
479.45,71,30.3791
480.0,123,30.588101
430.7,75,30.735102
465.0,82,30.874103
420.5,75,30.987101
446.05,83,31.114095
475.15,93,31.275094
479.95,86,31.4241
448.7,88,31.5651
462.85,66,31.687099
461.0,83,31.840095
423.8,77,31.973099
466.35,91,32.119097
458.8,71,32.237223
451.2,103,32.439219
393.4,64,32.551216
451.7,78,32.685222
397.0,84,32.82322
338.95,78,32.961222
409.35,84,33.10022
447.3,70,33.208224
447.75,100,33.35922
454.25,73,33.626223
487.0,79,33.775222
484.4,60,33.878222
