#{"t_start": 1785071132.7276716, "env_id": "None"}
r,l,t
-299.15,88,35.594472
-220.95,89,35.846469
-261.35,70,35.960477
-271.7,72,36.123475
-247.65,77,36.245979
-198.55,101,36.456978
-264.4,84,36.669976
-138.25,71,36.825985
-301.05,74,37.09897
-318.1,71,37.328975
-130.0,100,37.521988
-257.85,89,37.776976
-226.7,79,38.018979
-103.25,69,38.160984
-96.35,81,38.404974
-311.75,85,38.611974
-273.05,79,38.750991
-280.5,86,38.969975
-193.05,74,39.135231
-218.5,73,39.337229
-123.15,92,39.540229
-87.55,84,39.684245
-150.4,70,39.857231
-159.4,78,40.076229
-99.35,79,40.208233
-153.9,78,40.371227
-179.35,99,40.709228
-99.7,68,40.849233
-205.6,76,41.014235
-152.25,82,41.15524
-213.45,89,41.332233
-144.7,78,41.499243
-49.8,90,41.653243
-233.2,72,41.832231
-162.95,84,42.032229
-96.35,83,42.175227
-155.6,89,42.354773
-55.2,80,42.490799
-292.85,96,42.690783
-174.05,95,42.877779
-289.65,81,43.061787
-150.1,79,43.18977
-269.75,77,43.354773
-86.25,77,43.483778
-223.5,87,43.678806
-201.6,93,43.889793
-251.2,74,44.02379
-302.05,85,44.215781
-188.3,71,44.389778
-159.2,77,44.536779
-195.1,84,44.714788
-144.65,83,44.884773
-116.05,80,45.014788
-109.1,75,45.177499
-193.55,80,45.313508
-194.2,86,45.485509
-185.85,87,45.666504
-220.45,82,45.800508
-48.7,67,45.946519
-216.25,77,46.078515
-81.65,94,46.284517
-173.2,85,46.458503
-165.3,80,46.637535
-274.9,103,46.893504
-142.65,91,47.341502
-284.65,86,47.586503
-210.05,74,47.749507
-238.4,102,48.009503
-80.35,84,48.225504
-321.15,82,48.418038
-200.6,98,48.659054
-190.15,78,48.827054
-234.3,68,48.977039
-185.15,93,49.237038
-219.25,89,49.455039
-176.25,83,49.601045
-206.8,92,49.80904
-213.7,72,50.018039
-343.1,78,50.16604
-211.1,87,50.346044
-189.1,67,50.459044
-259.75,77,50.629037
-259.9,100,50.854039
-154.0,90,51.033041
-74.2,88,51.189303
-134.25,89,51.368316
-214.65,80,51.541298
-143.05,86,51.687295
-191.85,67,51.838294
-242.7,81,51.979299
-134.5,82,52.147304
-276.7,92,52.446295
-232.55,74,52.573305
-260.4,71,52.728295
-193.9,88,52.916298
-105.65,75,53.047298
-246.7,88,53.220309
-222.35,82,53.359296
-215.95,81,53.5343
-177.35,87,53.707299
-199.65,88,53.851293
-409.55,91,54.042305
-115.2,78,54.212299
-53.1,70,54.329796
-326.15,84,54.512791
-56.8,81,54.686795
-300.75,96,54.848799
-201.2,89,55.032802
-192.45,87,55.21179
-226.05,66,55.331796
-118.5,75,55.490826
-70.35,78,55.618799
-120.45,79,55.791795
-352.45,65,55.935802
-19.4,75,56.063803
-165.55,72,56.222799
-130.55,75,56.350808
-128.3,80,56.704795
-294.9,82,56.969792
-217.3,101,57.228936
-158.45,79,57.579935
-200.3,86,57.795937
-129.65,76,57.959939
-141.2,70,58.154938
-216.65,95,58.409935
-216.35,83,58.575935
-20.15,75,58.750951
-214.75,90,58.899941
-132.05,97,59.108933
-167.25,76,59.306947
-175.95,73,59.461943
-140.55,78,59.64194
-118.9,78,59.810951
-288.0,82,59.971936
-201.9,77,60.177938
-124.45,83,60.384458
-293.95,107,60.573445
-266.35,82,60.745443
-355.35,69,60.947464
-140.55,95,61.136445
-134.35,76,61.289454
-226.45,97,61.496459
-216.3,82,61.714442
-218.6,88,61.921454
17.0,94,62.116445
-158.1,91,62.267451
-177.35,97,62.46347
-255.15,100,62.660482
-184.3,89,62.846443
-139.2,84,62.984457
-225.25,84,63.158683
-225.75,75,63.323737
-159.3,78,63.451739
-185.3,70,63.612739
-213.7,81,63.746743
-171.9,74,63.909738
-264.05,72,64.037736
-167.35,88,64.214754
-145.45,73,64.369749
-195.8,79,64.504738
-144.85,65,64.660755
-146.25,79,64.791752
-230.5,89,64.984751
-82.35,73,65.151739
-169.2,86,65.292754
-151.5,82,65.460744
-158.85,102,65.673749
-107.9,79,65.89175
-196.45,94,66.080739
-221.1,89,66.296284
-283.25,78,66.448272
-127.55,67,66.616267
-117.7,74,66.77329
-158.75,72,66.89428
-181.9,73,67.045279
-246.45,68,67.159272
-139.5,77,67.322278
-248.1,73,67.446279
-153.7,98,67.640272
-271.3,87,67.824273
-53.7,81,67.956272
-163.6,74,68.117267
-170.5,73,68.288284
-61.5,84,68.425272
-269.6,82,68.589281
-64.8,66,68.70528
-190.3,90,68.890277
-164.15,73,69.046271
-123.9,72,69.165443
-97.35,71,69.321503
-244.35,86,69.495513
-229.9,95,69.654502
-232.3,72,69.927501
-219.5,107,70.109506
-100.3,81,70.247506
-205.05,78,70.406514
-226.4,93,70.595985
-106.2,100,70.746983
-332.8,73,70.897986
-329.7,105,71.108985
-230.85,81,71.245997
-176.9,87,71.418985
-171.15,82,71.586985
-258.05,79,71.717986
-168.4,83,71.884985
-126.3,72,72.040982
-274.15,69,72.149985
-170.9,73,72.311523
-121.35,92,72.446515
-44.4,89,72.631518
-142.85,71,72.784518
-136.8,91,72.927517
-189.2,79,73.090518
-351.55,63,73.190517
-193.1,74,73.34652
-114.0,85,73.514515
-157.3,85,73.652518
-155.35,85,73.97052
-169.3,66,74.108529
-237.05,89,74.246518
-272.9,73,74.402518
-230.05,99,74.599517
-34.75,94,74.751533
-190.2,68,74.901521
-76.65,76,75.026519
-91.65,93,75.21275
-106.25,86,75.431737
-336.9,89,75.610736
-189.4,85,75.768738
-192.0,80,75.963737
-287.3,77,76.088742
-200.7,104,76.374739
-248.35,85,76.540737
-26.75,89,76.717736
-108.7,86,76.851736
-242.4,89,77.026736
-112.75,72,77.183737
-39.25,79,77.305737
-266.65,65,77.467735
-142.95,89,77.608737
-173.5,70,77.751735
-197.8,76,77.993741
-199.9,89,78.180736
-80.05,79,78.330258
-60.0,69,78.444258
-200.65,84,78.623256
-37.25,86,78.833257
-219.55,96,78.990269
-13.4,70,79.145258
-247.55,101,79.33726
-81.55,75,79.459256
-240.95,87,79.634257
-144.25,78,79.810258
-137.1,65,79.913256
-135.35,97,80.110257
-87.35,94,80.294256
-203.5,71,80.40226
-201.0,79,80.566256
-232.55,63,80.67426
-262.65,85,80.842257
-248.25,63,80.940268
-239.95,77,81.114256
-235.0,77,81.290395
-173.9,73,81.406408
-242.4,75,81.565397
-90.0,82,81.695399
-201.15,69,81.885398
-94.8,94,82.109397
-202.4,85,82.255406
-226.2,86,82.5374
-127.05,86,82.695398
-216.95,86,82.837399
-123.4,84,83.001397
-210.85,77,83.159396
-125.7,79,83.282397
-187.45,105,83.484398
-102.0,89,83.663394
-235.0,107,83.872398
-166.15,70,83.983397
-232.8,82,84.158396
-187.65,90,84.340873
-156.35,93,84.484875
-118.45,87,84.664875
-188.05,124,84.906876
-164.95,90,85.160875
-118.75,93,85.321884
-241.8,69,85.477875
-90.2,72,85.594875
-264.2,85,85.767874
-163.45,88,85.944889
-158.1,74,86.061874
-168.3,94,86.265876
-55.1,83,86.435873
-96.9,78,86.567874
-230.85,74,86.881874
-31.6,80,87.092876
-109.2,83,87.240517
-148.85,78,87.412035
-252.4,79,87.536036
-212.3,91,87.734037
-143.65,74,87.909038
-171.15,103,88.111036
-250.8,112,88.293036
-160.25,65,88.429037
-200.65,87,88.613037
-147.65,79,88.757046
-170.55,77,88.910037
-130.3,77,89.031037
-167.5,86,89.211037
-69.2,71,89.359036
-236.5,74,89.479039
-102.7,74,89.632035
-196.85,69,89.751036
-241.15,73,89.900037
-147.55,74,90.013036
-152.65,88,90.196037
-287.65,77,90.387555
-190.9,82,90.523566
-231.05,77,90.675555
-221.65,79,90.843555
-104.65,92,91.068568
-133.85,112,91.277554
-47.2,86,91.459553
-91.5,103,91.657568
-232.55,104,91.864554
-87.4,78,91.982555
-112.9,81,92.146555
-187.95,96,92.334554
-167.2,80,92.463556
-239.95,73,92.613555
-402.35,78,92.732554
-126.2,74,92.893553
-192.5,68,93.000554
-134.35,68,93.141556
-305.5,85,93.312752
-136.45,92,93.453756
-164.05,69,93.600753
-78.35,75,93.716753
-332.4,80,93.884754
-101.45,76,94.040753
-102.4,107,94.241765
-141.75,69,94.346753
-158.4,86,94.519753
-107.75,75,94.634754
-110.3,91,94.812754
-152.15,91,94.991755
-207.5,93,95.241755
-249.0,85,95.437755
-167.95,87,95.60176
-163.7,65,95.707754
-262.35,80,95.871753
-100.5,72,96.018753
-165.25,81,96.147757
-187.75,80,96.316751
-191.9,88,96.451285
-149.35,74,96.607273
-127.95,68,96.759273
-209.45,83,96.891273
-214.8,94,97.073296
-108.6,95,97.266273
-248.3,79,97.397272
-113.45,100,97.603273
-103.4,80,97.760272
-137.3,73,97.882272
-150.35,64,98.017272
-63.6,95,98.201271
-126.5,94,98.350271
-110.9,75,98.50428
-74.05,78,98.626275
-103.55,98,98.81027
-224.15,89,99.103287
-188.2,92,99.257344
-199.5,68,99.362379
-109.3,84,99.543381
-32.95,97,99.72938
-278.55,67,99.83238
-191.95,77,100.002378
-213.7,72,100.113382
-155.15,71,100.266379
-135.35,89,100.442388
-294.35,66,100.567379
-66.65,88,100.738391
-21.8,89,100.923379
-99.7,81,101.129377
-154.45,84,101.302382
-148.85,86,101.43838
-74.15,89,101.631378
-292.0,93,101.807389
-100.05,86,101.939382
-128.75,84,102.118377
-237.2,93,102.29938
-181.75,74,102.455928
-93.5,80,102.633909
-151.35,75,102.790917
-105.45,80,102.912909
-104.45,72,103.066909
-154.15,103,103.411909
-254.1,69,103.543911
-303.15,76,103.693909
-221.9,80,103.824909
-45.7,81,103.980908
-118.05,73,104.143909
-106.4,92,104.285912
-194.0,103,104.479913
-154.55,78,104.645917
-223.8,97,104.796935
-55.45,101,104.989919
-217.1,79,105.154913
-54.45,81,105.330083
-130.05,94,105.477082
-183.25,80,105.648085
-209.15,83,105.821086
-147.85,71,105.935082
-101.85,82,106.108081
-231.4,93,106.258091
-29.3,68,106.403082
-34.35,65,106.503082
-133.7,81,106.68308
-41.45,89,106.852082
-44.95,86,106.989097
-99.2,73,107.148083
-161.3,80,107.460084
-111.95,68,107.567083
-136.9,77,107.733082
-50.6,82,107.859082
-67.05,100,108.055085
-49.95,73,108.209081
-119.8,80,108.34308
-122.65,74,108.494609
-160.75,75,108.667609
-260.75,88,108.806615
-53.2,75,108.961612
-257.5,86,109.135608
-282.5,71,109.256622
-255.0,94,109.433609
-113.2,86,109.612611
-171.8,78,109.743612
-171.6,69,109.894609
-108.95,74,110.012607
-120.1,86,110.189611
-147.0,75,110.313622
