#{"t_start": 1785074162.7019098, "env_id": "None"}
r,l,t
208.55,83,28.283102
188.1,87,28.406101
103.95,96,28.5281
124.7,91,28.641103
199.9,84,28.753101
168.25,81,28.8701
196.65,80,28.972099
132.05,86,29.097105
269.5,69,29.178101
284.5,68,29.3011
228.05,82,29.417102
178.25,70,29.520104
201.7,103,29.650101
266.5,66,29.728105
167.55,79,29.82764
213.1,75,29.918636
112.3,73,30.022635
136.55,74,30.122636
191.4,88,30.233636
275.15,82,30.336631
193.0,77,30.446639
254.25,93,30.579636
103.6,78,30.673641
218.35,80,30.773638
176.95,86,30.897639
217.0,81,31.00064
130.1,83,31.113636
284.45,64,31.196636
147.7,96,31.320631
290.55,88,31.463645
205.3,104,31.609634
297.95,77,31.718636
176.05,81,31.812635
192.35,78,31.916637
170.05,98,32.043636
206.6,67,32.13564
211.95,68,32.220636
269.7,90,32.343633
348.75,90,32.482638
200.75,98,32.602641
211.85,76,32.716757
205.7,67,32.805809
248.85,76,32.904803
210.4,98,33.03081
195.85,77,33.129807
222.15,80,33.251807
189.1,84,33.352813
182.55,80,33.465807
270.95,69,33.558806
212.6,73,33.664809
147.5,83,33.767808
292.8,64,33.850808
186.1,72,33.944805
192.5,94,34.063821
225.65,62,34.141806
202.0,102,34.287807
209.0,70,34.390808
170.95,69,34.487811
219.35,94,34.612808
277.75,84,34.72981
171.9,79,34.834809
272.2,74,34.937812
255.85,76,35.159812
303.2,67,35.246812
153.05,73,35.351808
239.05,84,35.484809
218.1,76,35.579808
147.1,102,35.717813
196.85,77,35.841338
192.5,81,35.93534
259.45,114,36.098343
212.95,63,36.18134
239.45,104,36.32234
248.75,75,36.429337
247.8,76,36.532344
114.05,104,36.66534
274.2,64,36.745344
187.85,83,36.86434
264.2,61,36.946339
172.45,66,37.02434
223.3,65,37.112337
256.85,89,37.242338
208.9,68,37.33334
178.55,85,37.449336
212.25,91,37.56734
244.9,90,37.69934
278.2,74,37.794344
281.9,85,37.913339
156.7,81,38.065339
256.35,104,38.226342
255.6,78,38.370341
177.75,93,38.535345
245.85,81,38.674341
211.1,76,38.800493
218.9,80,38.92849
191.95,81,39.076493
223.4,93,39.22149
280.5,94,39.375494
234.15,89,39.54349
216.45,76,39.687488
226.15,69,39.777492
226.05,90,39.886492
229.1,64,39.970492
179.95,74,40.080489
216.6,74,40.167495
215.15,80,40.279492
254.5,83,40.434499
213.1,72,40.574491
315.6,99,40.702492
264.25,97,40.833493
182.0,81,40.941493
209.9,68,41.030495
272.5,93,41.149492
258.75,87,41.265492
321.35,80,41.367492
180.35,84,41.479491
263.3,70,41.567508
231.2,78,41.680491
210.95,78,41.779488
149.55,64,41.872678
322.75,93,42.002678
298.3,71,42.091679
207.7,70,42.184684
199.75,76,42.288682
204.9,103,42.443674
236.15,70,42.541682
303.8,78,42.641684
272.95,124,42.810681
345.75,80,42.937679
225.1,81,43.046683
257.1,67,43.13168
176.3,63,43.23368
274.3,79,43.343681
220.7,96,43.487679
252.4,70,43.58268
197.6,84,43.70468
245.25,72,43.800679
292.2,62,43.883681
254.3,90,43.996679
342.7,79,44.102679
255.65,65,44.180674
263.15,80,44.292683
350.0,77,44.391674
281.95,86,44.627678
339.1,78,44.737739
240.45,82,44.845428
227.85,76,44.952429
307.55,75,45.054429
325.85,83,45.157428
242.1,70,45.243429
278.35,90,45.370432
205.0,76,45.46843
331.0,90,45.574429
327.85,81,45.681431
289.6,90,45.827432
283.5,86,46.007428
214.5,91,46.176427
306.85,84,46.328431
238.15,74,46.458429
205.8,76,46.575424
282.4,82,46.680427
243.45,76,46.787432
262.25,82,46.937427
278.4,78,47.045431
314.7,85,47.15643
180.75,64,47.242429
194.5,81,47.361433
294.1,104,47.508425
255.7,65,47.59043
243.95,79,47.70043
252.65,57,47.771431
235.45,68,47.862919
319.1,71,47.96192
243.5,86,48.066919
213.55,74,48.157919
321.3,87,48.26492
216.7,97,48.394914
301.0,66,48.492919
324.7,94,48.61592
310.4,75,48.711919
261.55,78,48.823919
284.85,90,48.941914
253.05,71,49.034921
228.45,77,49.14992
276.7,89,49.257919
306.0,79,49.360917
350.6,117,49.545918
273.25,82,49.66692
350.55,89,49.777921
322.7,70,49.879917
229.8,97,50.003924
355.55,67,50.109922
240.0,74,50.203919
254.75,70,50.30492
190.1,63,50.386914
249.05,88,50.517923
297.7,84,50.631921
311.6,75,50.744991
220.7,80,50.847046
366.1,83,50.95605
334.85,90,51.071052
244.75,63,51.157052
301.85,84,51.268054
314.35,92,51.391055
158.4,71,51.494052
337.05,87,51.598051
310.8,89,51.726051
307.5,89,51.858055
318.85,62,51.935051
234.65,80,52.04407
284.95,91,52.16805
239.9,97,52.29405
297.8,72,52.384054
184.75,98,52.519046
359.4,71,52.611051
284.95,99,52.737056
275.9,88,52.853052
309.1,100,52.973052
253.0,62,53.060049
376.5,78,53.156055
372.8,83,53.269052
298.6,63,53.347051
262.1,92,53.474046
323.3,81,53.584052
306.8,79,53.695052
290.85,82,53.80805
360.95,76,53.908588
306.55,77,54.008584
354.4,80,54.121583
331.0,89,54.235588
338.25,78,54.350584
370.3,89,54.612591
338.8,87,54.719587
277.2,71,54.830579
298.5,87,54.935583
313.7,75,55.038584
250.8,71,55.127585
314.7,80,55.229588
299.4,84,55.345589
383.0,73,55.450584
382.8,78,55.556584
267.45,90,55.662584
267.35,83,55.792585
337.5,88,55.97758
318.35,94,56.132583
337.7,96,56.257584
380.4,87,56.361585
294.7,92,56.519581
258.5,80,56.635585
360.75,71,56.723088
255.35,76,56.829731
308.55,74,56.953731
235.0,76,57.060729
270.1,74,57.146729
318.5,70,57.241729
298.5,71,57.356727
285.7,96,57.517727
386.4,88,57.631729
251.5,60,57.707741
296.0,93,57.83173
292.4,89,57.942724
359.75,81,58.057737
315.3,77,58.159733
344.45,99,58.28573
306.8,89,58.40573
197.0,82,58.510732
377.55,89,58.630728
364.55,77,58.726729
334.45,77,58.829729
291.75,80,58.936729
296.65,78,59.040729
325.8,90,59.159732
315.5,72,59.245729
332.45,92,59.367729
194.45,72,59.484728
208.3,71,59.587728
271.35,92,59.710729
396.0,88,59.847723
333.1,79,59.944228
308.45,80,60.058227
268.8,80,60.168244
292.95,93,60.276234
336.85,84,60.380223
248.45,77,60.502232
368.5,79,60.596228
320.8,73,60.697228
252.25,84,60.797229
321.4,88,60.913228
258.9,88,61.035228
336.75,86,61.142233
316.1,88,61.261223
320.5,73,61.362228
305.9,78,61.469223
313.9,85,61.586223
316.9,65,61.675227
351.05,79,61.797225
385.75,81,61.905227
297.4,96,62.02223
347.8,73,62.122231
328.4,74,62.212228
326.05,69,62.328228
295.05,69,62.411232
367.7,92,62.540232
287.55,63,62.62923
273.9,75,62.726227
355.7,83,62.852458
326.4,90,62.968462
284.9,68,63.069456
389.4,77,63.167459
303.7,80,63.296458
359.95,81,63.412461
266.05,94,63.542459
300.7,81,63.655458
332.45,65,63.741458
394.7,85,63.870461
336.6,89,63.98946
322.1,80,64.095458
336.8,82,64.205458
358.6,87,64.456458
339.2,67,64.547456
368.15,83,64.659456
313.75,110,64.794462
356.65,77,64.888458
375.8,77,64.996453
381.7,86,65.111461
329.05,68,65.193457
343.8,74,65.283458
282.85,83,65.393456
417.4,63,65.486454
368.7,78,65.591458
357.75,63,65.677457
316.7,90,65.790462
358.5,83,65.906981
300.05,103,66.039983
331.95,85,66.151003
391.55,111,66.304987
298.5,78,66.405982
297.3,78,66.52698
352.85,75,66.620982
348.65,80,66.727982
294.35,77,66.822986
307.45,89,66.938986
334.6,75,67.046982
341.75,70,67.139987
336.4,83,67.246981
345.55,76,67.340982
311.7,71,67.439983
332.15,76,67.539984
270.15,63,67.629977
332.85,66,67.719982
383.2,84,67.818982
319.4,64,67.910981
366.05,68,67.998985
386.7,72,68.104981
366.75,85,68.206985
240.45,68,68.300002
301.1,87,68.400008
310.8,87,68.513983
325.4,67,68.601984
310.15,65,68.695977
305.0,82,68.795437
312.15,95,68.930062
357.0,102,69.065063
299.35,70,69.177068
284.15,63,69.254064
393.4,62,69.333064
339.5,82,69.453067
323.8,87,69.567064
320.1,67,69.663058
383.0,70,69.750068
360.8,83,69.863064
302.7,77,69.963063
310.05,71,70.056067
