#{"t_start": 1785072924.9686613, "env_id": "None"}
r,l,t
179.4,94,22.845268
193.85,79,22.938273
108.9,81,23.334268
198.05,70,23.418266
117.25,79,23.511269
112.95,75,24.072273
134.35,77,24.198267
177.9,82,24.311274
120.95,74,24.387271
138.05,83,24.805269
116.5,98,24.919271
128.35,79,25.003269
88.0,85,25.390798
224.1,67,25.473797
133.4,98,25.589792
142.1,98,26.010796
215.6,122,26.154789
237.15,82,26.527792
113.8,84,26.644798
181.25,81,26.736797
190.65,93,27.124792
177.15,81,27.226792
94.45,102,27.345798
200.3,63,27.717791
169.05,91,27.826802
137.9,72,27.908792
299.3,73,27.985792
154.05,82,28.374673
124.2,73,28.460674
140.1,82,28.582671
213.8,79,29.054676
192.05,94,29.160674
247.75,85,29.262668
58.85,70,29.642668
160.85,75,29.727674
187.15,94,29.830667
143.35,65,30.20667
135.05,70,30.28567
87.4,83,30.386669
192.75,78,30.766667
162.7,78,30.855674
285.45,74,30.959671
190.1,72,31.039665
97.8,68,31.412101
158.8,84,31.531102
151.45,101,31.639101
216.1,59,32.009099
103.0,81,32.103106
120.15,81,32.200097
206.5,84,32.585106
169.8,80,32.675104
207.35,86,32.775101
95.9,72,32.851102
181.5,77,33.236101
139.4,86,33.341104
136.95,77,33.4231
200.1,95,33.827105
199.5,90,33.936101
221.75,68,34.020111
163.75,81,34.406386
100.15,89,34.511385
191.25,82,34.653391
161.05,85,35.130391
175.8,72,35.211387
170.25,81,35.303381
186.25,78,35.776386
219.35,82,35.879388
217.6,93,35.993399
164.9,90,36.403391
154.35,83,36.5034
133.25,87,36.603392
204.15,86,36.992396
128.6,75,37.084391
217.8,103,37.210382
206.2,72,37.583564
212.35,107,37.711555
204.0,98,37.823571
359.75,96,38.224557
184.1,90,38.339558
276.15,75,38.417558
211.95,90,38.816559
147.3,76,38.908559
193.9,69,38.986576
169.35,67,39.34856
228.6,61,39.420557
185.3,72,39.509562
197.6,78,39.590558
242.05,70,39.971558
247.7,82,40.066564
190.05,65,40.136812
173.5,67,40.626509
150.9,86,40.731509
177.4,90,40.839504
234.4,74,41.228505
189.7,75,41.315509
239.0,86,41.419502
185.8,91,41.816509
220.0,84,41.91751
207.4,97,42.026509
170.95,73,42.392505
204.3,84,42.493515
171.1,73,42.583509
279.3,96,42.971503
270.45,77,43.070504
183.9,86,43.172507
260.45,73,43.2535
301.05,89,43.648046
107.55,99,43.771048
254.45,84,44.14905
274.45,89,44.265049
203.9,81,44.360044
266.9,73,44.435047
255.1,89,44.842046
269.5,67,44.925044
186.45,75,45.002043
214.05,85,45.400043
188.3,95,45.511041
275.1,87,45.608046
288.1,66,45.988044
232.0,86,46.09405
288.4,78,46.186259
272.0,79,46.718945
239.8,87,46.832936
289.2,72,46.918941
164.3,88,47.304941
231.75,77,47.400947
271.35,85,47.502945
236.3,90,47.887945
235.8,87,47.989949
208.75,90,48.102938
243.75,74,48.451945
291.35,83,48.551945
252.65,101,48.66594
189.4,79,49.041943
244.4,95,49.161939
155.15,91,49.258941
247.05,75,49.642393
316.35,72,49.738387
245.2,88,49.836393
222.0,76,50.21839
304.45,80,50.3164
310.85,80,50.41039
320.2,103,50.81039
248.0,73,50.900395
228.45,63,50.98539
223.1,78,51.071386
280.75,80,51.445394
302.25,84,51.544401
196.5,76,51.639388
238.15,74,52.01539
226.7,67,52.099395
215.7,85,52.211385
214.0,90,52.737096
245.65,67,52.814099
193.15,68,52.895099
263.25,83,52.979092
271.5,84,53.3751
239.0,92,53.476092
318.55,77,53.560095
276.1,89,53.960094
220.7,90,54.071095
267.35,79,54.154096
241.0,70,54.536095
284.95,68,54.629104
200.1,73,54.724094
279.4,84,55.100096
130.65,77,55.192098
268.9,79,55.295095
224.35,87,55.391251
330.0,87,55.791251
252.05,89,55.888246
269.2,84,56.267251
177.5,78,56.364248
257.75,72,56.448251
293.45,80,56.53425
284.8,81,56.926247
250.35,72,57.006251
239.2,87,57.105253
345.75,79,57.494246
238.85,65,57.58425
279.7,89,57.678251
362.95,75,58.044246
250.0,77,58.138245
206.8,69,58.220349
240.1,86,58.312084
262.75,89,58.833078
300.9,85,58.928073
305.0,72,59.00608
224.0,103,59.407085
242.15,79,59.511084
318.95,80,59.595079
318.05,75,59.974078
324.6,89,60.084084
272.25,66,60.15808
221.55,69,60.544078
253.8,73,60.629074
342.8,80,60.719079
320.6,101,61.111078
246.2,72,61.216079
338.4,77,61.300078
301.35,82,61.664591
325.8,92,61.786577
295.35,76,61.896583
200.75,83,61.984579
302.4,89,62.36958
289.0,61,62.442582
325.15,79,62.52558
262.8,74,62.917582
215.45,89,63.014582
237.4,93,63.118581
292.95,79,63.505578
346.15,105,63.634583
256.45,81,63.725582
328.5,94,64.123577
273.25,68,64.211005
388.4,96,64.38174
251.9,65,64.784742
301.9,85,64.885743
234.45,107,65.003734
344.7,78,65.384736
355.6,83,65.488738
350.95,79,65.578743
229.35,79,65.959738
307.65,74,66.059741
262.75,83,66.148738
254.2,76,66.533739
284.55,80,66.626733
256.1,75,66.710739
238.2,77,66.792742
320.85,82,67.200738
351.3,76,67.288742
305.75,105,67.696923
223.85,58,67.765924
355.05,84,67.859919
383.2,84,67.956919
292.35,106,68.370916
364.8,84,68.475921
286.4,78,68.559926
284.1,71,68.926916
380.75,72,69.021925
314.9,95,69.120921
234.7,63,69.484926
265.5,77,69.586918
272.6,73,69.673921
263.65,87,70.05792
267.7,83,70.168925
282.75,94,70.282323
350.25,99,70.804362
296.65,80,70.897363
246.6,65,70.974368
282.9,80,71.359366
286.8,75,71.444363
264.35,78,71.526358
341.5,80,71.619362
325.75,90,72.039366
288.1,70,72.122367
336.7,71,72.224368
320.15,65,72.658364
307.85,79,72.783369
325.25,82,72.872362
283.95,76,72.954367
213.6,84,73.361362
345.65,82,73.4609
316.7,91,73.597905
230.15,67,74.057947
351.4,71,74.141908
339.7,70,74.221898
248.4,92,74.609906
274.9,75,74.701908
403.55,125,74.831903
338.25,88,75.220901
300.6,76,75.317899
336.15,94,75.426899
307.15,78,75.800907
291.5,88,75.926906
304.5,83,76.006902
320.65,62,76.529
426.65,72,76.619002
351.1,92,76.718006
270.05,71,77.104005
251.1,77,77.197003
270.1,83,77.293999
312.9,76,77.675001
296.3,80,77.779002
294.8,63,77.858002
273.05,79,77.945001
283.65,97,78.342003
331.2,67,78.430001
415.7,98,78.541006
285.45,70,78.908005
329.7,81,79.015996
283.1,59,79.102007
373.35,86,79.493539
294.5,62,79.574543
367.4,93,79.68654
320.8,88,80.067538
298.4,75,80.159543
344.8,58,80.23054
256.35,77,80.315542
281.15,77,80.702536
275.75,79,80.791543
337.7,72,80.875543
291.95,98,81.263538
324.25,78,81.365542
364.9,87,81.461543
294.45,57,81.524536
289.05,73,81.913542
316.05,114,82.052538
279.6,66,82.122543
275.15,78,82.639731
338.9,68,82.723727
365.05,85,82.827724
310.75,100,83.246725
348.4,81,83.342727
326.05,88,83.441732
368.05,85,84.023728
341.3,64,84.140733
325.1,76,84.241731
267.35,94,84.677731
302.4,81,84.771731
225.2,77,84.853723
288.0,73,85.249727
253.5,87,85.349731
379.0,77,85.451225
293.65,68,85.527219
287.55,89,85.935223
299.8,87,86.049215
323.4,94,86.445218
250.7,70,86.533219
349.15,74,86.619219
273.5,63,86.68722
341.4,63,87.068225
279.0,83,87.170215
309.75,80,87.259215
302.05,66,87.33122
343.35,116,87.752229
174.6,87,87.847222
292.4,79,88.228219
313.4,84,88.326343
241.65,61,88.396383
324.75,85,88.536381
350.6,77,88.995382
256.1,88,89.158392
283.95,70,89.258386
380.7,95,89.649383
339.4,98,89.769377
288.3,74,89.849376
329.1,82,90.219373
328.7,80,90.310385
340.0,59,90.388382
279.65,67,90.749379
325.8,95,90.862379
253.05,90,90.967384
360.1,70,91.334385
214.15,84,91.447899
400.5,80,91.537901
354.4,115,91.961906
203.45,83,92.058901
336.3,84,92.157897
257.0,79,92.538906
358.15,68,92.616901
302.0,100,92.727905
388.15,79,93.118901
307.95,89,93.2209
347.4,84,93.316899
273.9,85,93.733901
393.5,87,93.876898
367.05,84,94.011904
343.4,79,94.516991
225.5,130,94.74799
280.6,77,94.891991
347.05,77,95.51699
368.4,82,95.672996
294.05,85,95.782992
337.75,91,96.177995
217.05,64,96.254989
352.8,80,96.341994
333.7,82,96.710994
324.8,72,96.79899
323.1,86,96.91699
297.2,79,96.999991
296.3,90,97.405994
237.15,83,97.504484
280.85,92,97.895485
274.95,85,97.995484
177.8,69,98.083486
287.0,81,98.174485
394.05,71,98.582484
329.05,73,98.669491
271.95,79,98.760484
375.4,77,99.138483
279.3,69,99.226486
371.65,68,99.31149
298.55,83,99.400485
341.85,69,99.761491
341.5,96,99.881492
295.5,70,99.950487
300.75,78,100.322492
257.55,62,100.40115
294.85,62,100.477153
395.8,80,100.565154
265.8,89,100.95015
322.7,81,101.049154
285.25,76,101.131157
250.95,75,101.519155
394.7,85,101.62115
337.6,78,101.706159
339.85,93,102.13115
363.6,84,102.233155
358.75,80,102.31615
339.55,107,102.744153
347.5,93,102.844154
360.65,69,102.917147
272.8,85,103.319146
338.9,83,103.41315
352.75,87,103.513594
330.45,93,104.065587
362.3,61,104.135589
338.8,73,104.212594
349.3,74,104.59959
341.3,81,104.698591
329.05,91,104.799584
298.45,87,105.187587
287.25,74,105.282589
353.1,67,105.359592
305.2,88,105.741584
259.35,73,105.833593
286.8,83,105.925594
291.55,87,106.017586
338.5,71,106.384861
416.15,89,106.493373
385.85,76,106.576376
351.15,92,106.978379
268.15,90,107.077376
420.7,81,107.167373
346.85,75,107.537389
338.65,106,107.66338
367.6,97,107.766379
336.95,92,108.15638
419.65,102,108.277376
288.1,68,108.641383
323.3,78,108.738375
322.25,88,108.871372
295.85,100,109.261376
336.45,89,109.380375
314.1,77,109.469379
321.45,89,109.882892
336.5,102,110.001887
329.75,85,110.095892
316.95,58,110.448889
304.75,70,110.528887
357.55,77,110.619894
344.55,85,110.71289
379.1,75,111.083889
368.75,82,111.175902
348.8,89,111.273893
399.2,108,111.670894
285.6,83,111.777888
370.6,82,111.86192
260.25,95,112.285887
252.95,82,112.381965
320.2,84,112.466937
366.75,91,112.86593
398.05,98,112.983928
323.95,79,113.480928
373.9,71,113.576931
277.75,89,113.685923
311.6,97,114.107931
293.15,76,114.195933
242.25,88,114.294928
323.95,79,114.386935
308.85,93,114.791931
253.35,82,114.895926
298.7,76,114.975926
348.0,73,115.357927
307.9,57,115.435931
316.05,85,115.529473
279.25,94,115.941467
319.5,70,116.024471
367.6,74,116.104463
309.5,65,116.173464
304.9,93,116.597466
346.55,78,116.688473
360.35,83,116.778472
383.75,112,117.201472
342.05,98,117.315468
327.7,61,117.661473
342.35,66,117.740466
387.5,92,117.854472
340.1,73,117.932468
313.6,94,118.337472
277.15,95,118.460618
379.75,76,118.53762
275.6,82,118.924612
329.7,68,119.010617
308.6,71,119.086616
344.95,79,119.46362
345.55,86,119.56961
266.15,97,119.677621
