#{"t_start": 1785071940.1834908, "env_id": "None"}
r,l,t
232.9,71,50.366299
167.15,89,50.555301
206.35,83,50.6863
153.55,78,50.772301
252.05,76,50.948303
80.4,76,51.067321
156.0,90,51.177305
113.15,81,51.351303
237.1,70,51.459301
48.6,97,51.561301
117.0,71,51.711313
141.9,67,51.8163
267.4,106,51.968465
186.1,72,52.114463
110.6,76,52.234469
130.1,75,52.326463
226.3,75,52.417465
159.95,111,52.639461
187.15,55,52.710474
128.95,71,52.797468
119.95,84,52.972463
256.75,78,53.089465
190.15,68,53.163464
234.25,69,53.320463
190.7,82,53.446466
236.5,76,53.545473
155.25,78,53.630464
97.55,90,53.844464
176.65,66,53.926465
220.55,81,54.024465
143.55,74,54.224463
118.0,73,54.335479
121.75,77,54.425464
129.45,71,54.577465
188.9,104,54.817465
196.05,80,54.913464
225.85,66,55.073989
176.0,82,55.205988
191.75,72,55.304997
205.9,92,55.458989
168.9,95,55.613989
135.7,71,55.702003
190.3,71,55.776988
203.35,72,55.933989
105.7,78,56.060989
105.6,75,56.139987
218.9,72,56.287995
93.75,81,56.40799
131.9,83,56.523989
285.0,69,56.658989
169.45,74,56.768989
155.6,80,56.87899
175.45,91,56.973989
212.1,69,57.146989
201.35,96,57.281989
154.35,84,57.371988
171.7,79,57.537991
64.7,79,57.658989
118.7,69,57.73199
248.1,87,57.897079
164.45,75,58.013135
187.6,89,58.130136
187.4,76,58.279135
127.65,81,58.404137
141.1,73,58.491136
230.45,68,58.562135
106.55,67,58.736134
153.45,84,58.868137
109.95,87,58.959134
146.5,72,59.110136
166.15,73,59.228135
164.3,92,59.326134
105.4,86,59.514134
247.7,82,59.646136
85.7,89,59.753147
235.85,83,59.927134
264.65,73,60.044135
145.25,65,60.123138
113.75,103,60.336135
116.35,90,60.561135
199.25,75,60.689145
119.6,102,60.876134
184.5,92,61.015139
158.25,83,61.118654
256.45,75,61.279655
184.75,86,61.417654
192.2,80,61.508656
222.95,97,61.687657
119.85,69,61.796655
206.1,78,61.890655
59.1,82,62.037672
213.75,80,62.157654
124.8,59,62.245656
171.45,84,62.33267
160.5,82,62.510655
197.05,80,62.627664
180.55,63,62.695656
100.8,63,62.844653
128.2,82,62.972657
199.7,79,63.072655
262.35,84,63.244658
193.8,63,63.432656
244.65,89,63.553658
182.2,74,63.629656
246.1,71,63.799656
107.6,82,63.929783
241.45,90,64.029784
195.75,89,64.200775
198.35,85,64.338781
237.15,88,64.433772
197.8,71,64.592773
171.15,87,64.726784
37.45,82,64.832785
160.05,74,64.976777
238.85,66,65.085773
34.0,76,65.182774
235.65,70,65.258774
156.25,82,65.433772
188.25,98,65.573776
197.1,94,65.684773
206.2,87,65.879775
114.3,74,65.979786
237.7,86,66.080772
126.95,78,66.244773
153.45,98,66.515777
153.6,80,66.618776
149.35,71,66.781774
184.9,71,66.895775
150.2,79,67.003786
225.9,85,67.171301
193.35,79,67.287297
214.45,98,67.403302
125.65,85,67.576309
149.4,88,67.713298
265.1,79,67.801299
175.7,81,67.971301
169.9,90,68.105299
190.75,93,68.210299
188.55,68,68.350297
213.75,61,68.4413
100.75,91,68.574312
150.55,77,68.657299
110.35,87,68.849298
67.75,86,68.962301
186.85,83,69.060298
274.75,95,69.253302
245.35,77,69.355314
177.35,82,69.439299
231.05,101,69.652299
204.55,93,69.773305
179.05,59,69.8383
198.9,77,70.03095
130.35,81,70.13695
188.9,66,70.207948
205.65,74,70.362948
112.05,65,70.461948
225.85,68,70.557948
181.8,94,70.71695
250.15,77,70.842948
216.75,86,70.955944
246.05,95,71.133949
243.0,92,71.271952
209.85,75,71.376956
171.1,97,71.545951
186.3,72,71.657949
152.75,91,71.769948
158.6,89,71.934967
115.0,92,72.12595
205.2,95,72.303949
246.85,79,72.462947
189.2,69,72.575951
174.1,76,72.687981
155.4,66,72.761949
212.9,69,72.913955
154.35,82,73.043949
194.65,113,73.173469
236.35,63,73.318468
161.5,84,73.444469
311.6,88,73.544469
181.0,87,73.719467
221.1,69,73.829467
257.15,112,73.959468
174.7,75,74.122469
260.15,78,74.24147
94.1,110,74.358467
272.9,75,74.515469
184.5,87,74.652468
222.3,70,74.733468
133.0,73,74.88247
236.5,75,75.006471
147.45,76,75.100473
274.45,88,75.271483
220.75,75,75.379469
134.2,84,75.489481
127.45,86,75.640469
150.7,73,75.754468
242.1,98,75.890469
144.0,88,76.04665
97.5,75,76.162664
88.85,71,76.279662
200.85,84,76.366652
253.3,102,76.572652
202.4,98,76.709652
157.4,70,76.794652
242.7,103,77.005681
223.9,83,77.105656
217.1,90,77.268652
214.95,102,77.417659
175.25,95,77.523652
232.8,104,77.713651
241.05,71,77.950655
232.6,95,78.060652
164.8,68,78.200652
226.5,69,78.314656
132.55,82,78.427652
217.05,96,78.59465
173.4,76,78.711651
235.3,72,78.799653
108.35,103,79.00765
130.3,75,79.121724
282.65,63,79.204726
169.9,79,79.289724
191.4,73,79.474722
258.85,73,79.583723
253.0,72,79.662723
265.45,98,79.898722
241.25,72,80.032723
186.15,60,80.108723
213.7,88,80.263725
228.9,78,80.381723
129.15,80,80.494724
196.0,83,80.581722
133.7,87,80.765719
108.35,60,80.856739
51.7,83,80.959723
224.8,106,81.167724
149.25,80,81.279722
259.9,88,81.371745
186.95,68,81.535722
219.1,69,81.642721
193.35,76,81.726724
177.15,90,81.890724
206.15,79,82.022907
107.4,65,82.105904
232.4,91,82.258903
203.4,86,82.387905
204.4,84,82.501915
199.65,69,82.582902
205.1,85,82.763907
192.3,81,82.8769
239.0,72,82.955904
