#{"t_start": 1785072099.3331487, "env_id": "None"}
r,l,t
123.45,73,37.383811
71.5,87,37.514841
95.8,76,37.619811
-11.5,85,38.086823
-67.3,78,38.213807
2.4,90,38.328813
-80.2,64,38.402814
47.65,75,38.868823
9.5,76,38.983826
102.9,78,39.07381
-2.65,67,39.528817
-40.15,81,39.654812
-8.15,76,39.755826
81.05,90,40.236358
-4.25,85,40.376342
36.9,75,40.468351
6.05,71,40.55635
121.9,102,41.076346
-56.9,93,41.197347
103.2,85,41.680376
78.75,81,41.804363
87.5,74,41.901366
-46.25,93,42.374346
122.15,79,42.497344
33.9,95,42.619354
23.9,86,43.083884
19.3,79,43.211557
94.6,70,43.305559
117.35,83,43.404554
126.25,78,43.872562
87.4,78,43.988559
33.2,75,44.071558
42.05,72,44.533559
38.05,73,44.647564
78.2,77,44.739558
24.1,75,45.193552
-32.75,86,45.329557
177.45,75,45.431559
-60.2,99,45.924562
-4.2,77,46.046561
77.25,71,46.149557
73.6,72,46.232558
-73.75,88,46.720114
34.65,64,46.821121
-48.3,78,46.910118
15.15,72,47.361116
67.9,70,47.468121
103.9,61,47.554122
68.75,74,47.649122
51.1,74,48.242119
123.35,74,48.355128
30.25,89,48.464123
23.15,81,48.936124
-109.35,68,49.040121
-2.65,86,49.149176
-24.55,91,49.62326
13.85,66,49.73026
194.5,77,49.834254
72.1,88,49.93226
68.2,83,50.423274
-24.35,78,50.535258
58.1,86,50.63226
123.5,79,51.129266
23.5,74,51.238276
25.95,92,51.349267
159.6,63,51.80426
66.8,78,51.928253
59.55,74,52.014261
-35.4,93,52.500796
127.45,79,52.620798
88.15,87,52.730803
212.2,78,53.183796
6.4,73,53.297803
70.9,72,53.400803
-36.45,77,53.498802
73.6,91,54.001802
91.5,64,54.100815
-26.65,99,54.210798
24.85,80,54.695803
-39.6,73,54.809837
59.25,83,54.896849
1.65,66,55.328017
153.6,95,55.463017
20.9,79,55.568017
189.65,73,56.026016
-31.15,64,56.136019
49.75,98,56.256016
112.0,67,56.329038
76.1,85,56.805031
177.45,79,56.917016
99.8,99,57.022016
107.2,65,57.464013
47.7,80,57.582016
47.15,64,57.652014
94.05,84,58.092017
143.15,78,58.208017
83.0,95,58.393545
67.45,78,59.07254
157.15,77,59.183541
101.35,78,59.290553
98.8,73,59.388542
111.8,68,59.831542
128.3,72,59.931541
22.1,74,60.012545
86.65,67,60.455543
56.35,96,60.594543
201.55,78,60.684551
91.4,94,61.175668
111.35,74,61.287706
154.15,65,61.369707
62.6,84,61.806705
112.75,82,61.933711
140.7,55,62.015707
100.75,88,62.104718
183.95,66,62.548706
156.55,65,62.647707
126.1,91,62.756709
127.4,56,62.818707
126.55,71,63.286707
116.4,86,63.406708
164.3,81,63.491712
70.75,72,63.940708
154.0,82,64.062708
84.5,56,64.132708
72.7,89,64.581225
177.8,70,64.687223
143.8,86,64.795225
94.15,73,64.874228
54.65,62,65.323224
98.9,81,65.444224
50.6,78,65.527224
54.0,86,65.988223
109.75,83,66.112226
133.8,63,66.197224
149.5,71,66.629223
93.0,85,66.761236
155.4,96,66.880224
57.6,68,66.955225
98.95,103,67.452395
75.1,77,67.549407
89.9,94,68.002394
95.45,80,68.120397
46.0,76,68.219397
79.2,83,68.305396
33.6,82,68.780396
97.95,89,68.907395
71.85,64,68.979397
172.85,73,69.717396
216.55,62,69.837397
76.75,85,69.998398
92.15,79,70.485919
94.05,71,70.598918
115.05,69,70.688918
150.8,64,70.755914
111.55,87,71.25492
23.05,94,71.385917
178.1,81,71.468919
98.75,85,71.939918
135.75,73,72.055917
124.25,72,72.138919
121.05,73,72.574916
61.3,74,72.688919
98.95,71,72.781926
75.15,77,72.86192
92.85,88,73.337628
176.6,68,73.434626
91.25,72,73.508627
134.55,66,73.954627
106.5,69,74.057624
101.4,94,74.171639
79.3,87,74.617627
192.85,84,74.74363
15.25,77,74.853637
106.1,86,75.282628
131.3,82,75.405627
64.85,110,75.537628
30.15,74,75.985628
101.1,84,76.113628
132.9,94,76.232627
168.0,83,76.67216
-77.9,84,76.794163
170.1,89,76.900161
72.25,80,77.356162
280.1,94,77.498161
212.45,82,77.591161
131.6,89,78.065161
142.45,86,78.192175
109.95,75,78.279171
123.15,90,78.730163
184.75,72,78.83716
218.45,67,78.92316
134.65,80,79.00816
80.1,88,79.486387
149.75,77,79.602399
69.6,77,79.685385
131.35,74,80.286386
147.55,63,80.381386
165.1,82,80.478389
244.75,77,80.938386
173.5,80,81.055385
86.5,87,81.192389
167.0,92,81.645394
224.1,89,81.782386
110.2,100,81.897387
209.45,107,82.394908
185.4,69,82.493909
68.65,84,82.586907
213.0,63,83.008906
104.75,92,83.143909
139.65,81,83.240918
128.55,89,83.703918
149.65,79,83.820906
129.0,92,83.928907
125.5,86,84.37592
168.5,68,84.475908
132.4,70,84.566907
114.05,84,84.653908
140.45,75,85.114906
200.65,85,85.235049
78.6,84,85.325105
173.45,96,85.811116
168.05,100,85.95012
215.05,75,86.046104
206.05,73,86.505105
195.1,81,86.617106
170.85,109,86.733106
221.75,118,87.261105
116.4,73,87.347107
156.9,71,87.776108
160.2,79,87.892143
146.8,100,88.046109
217.75,82,88.596628
202.0,87,88.728638
138.95,90,88.947628
140.55,64,89.024642
107.65,78,89.492631
199.4,67,89.588629
157.6,111,89.715631
214.8,79,90.190629
88.55,58,90.282628
173.85,79,90.367629
163.4,76,90.84363
197.3,74,90.953627
208.0,89,91.06363
177.4,68,91.504755
227.7,68,91.603753
43.5,66,91.699755
104.9,77,91.785755
211.65,89,92.257753
163.3,72,92.365755
152.35,101,92.476756
190.45,79,92.932754
107.65,98,93.069757
128.5,68,93.139755
54.85,103,93.616754
136.1,54,93.696754
194.05,62,93.773755
166.25,94,94.220755
173.35,68,94.324754
220.1,85,94.43625
157.3,79,94.528252
230.5,70,94.970249
170.55,90,95.09625
120.65,89,95.211266
212.4,86,95.689249
232.7,76,95.799261
140.5,87,95.892261
169.45,88,96.372249
97.75,78,96.485255
243.5,79,96.567261
173.65,71,97.008258
156.4,82,97.129258
237.8,94,97.241771
251.9,90,97.707377
214.6,83,97.829387
138.1,77,97.913378
241.45,70,98.342401
167.75,77,98.456379
156.05,100,98.573381
161.45,89,99.028387
179.05,76,99.13838
194.95,62,99.219381
230.2,78,99.309378
183.15,114,99.957379
105.1,75,100.053379
133.8,84,100.533896
72.0,81,100.658896
253.4,71,100.753898
178.45,74,100.835898
211.25,91,101.331897
183.6,69,101.440897
110.1,62,101.505898
239.6,71,101.944896
229.45,64,102.036896
208.75,79,102.145897
142.2,67,102.216897
185.15,91,102.696895
168.65,71,102.801897
209.45,87,102.895898
256.85,87,103.347101
132.75,76,103.460099
244.25,104,103.5781
211.4,72,104.0161
129.7,72,104.126103
270.0,110,104.2461
185.55,83,104.712101
183.6,83,104.831103
219.2,84,104.922102
217.1,90,105.397102
178.8,73,105.504105
107.85,83,105.600101
180.15,98,106.101103
110.35,75,106.2211
133.5,82,106.317101
229.95,80,106.775633
148.25,79,106.900633
223.65,93,107.006634
208.55,101,107.490633
178.45,89,107.619634
88.5,86,107.726636
202.85,71,108.169634
155.95,72,108.276638
186.45,95,108.388633
179.55,82,108.847633
181.35,82,108.974633
182.75,68,109.062644
300.75,112,109.591813
291.5,85,109.717815
181.05,76,109.799812
235.8,86,110.402825
204.85,87,110.528815
119.55,70,110.612813
185.1,81,111.064813
232.6,88,111.219814
146.8,94,111.329814
174.45,72,111.758814
161.55,74,111.871813
270.65,92,111.986823
242.7,86,112.436813
232.05,81,112.55433
248.95,75,112.663343
209.45,88,112.755332
276.0,75,113.212341
180.6,77,113.317331
261.4,96,113.419332
225.95,89,113.89533
202.5,63,113.984331
164.55,74,114.064331
124.7,74,114.529341
250.4,75,114.639332
228.35,85,114.73933
187.55,94,115.201331
206.45,89,115.340584
231.75,88,115.439662
217.0,72,115.878662
132.65,75,115.992663
229.4,76,116.08566
253.2,95,116.576664
259.1,80,116.699664
240.2,87,116.885661
264.1,71,116.991673
217.4,70,117.435664
160.35,71,117.543664
191.85,77,117.62566
210.35,77,118.070662
298.45,73,118.181662
281.6,81,118.280662
238.5,78,118.721196
277.2,89,118.848202
368.1,85,118.9562
248.8,94,119.418199
254.7,69,119.517199
190.4,97,119.649199
238.5,79,120.079198
160.35,70,120.191196
215.5,69,120.2852
305.8,89,120.381199
114.35,84,120.835198
234.95,71,120.9402
229.1,64,121.010206
225.35,90,121.625456
281.8,94,121.762466
259.05,79,121.854456
271.7,93,122.335455
207.5,82,122.458453
235.3,86,122.557456
223.25,73,122.999455
117.45,77,123.112464
106.75,64,123.198456
205.6,93,123.652456
232.0,92,123.787474
211.1,86,123.890455
306.15,90,124.363455
245.6,95,124.506972
254.7,90,124.607971
194.65,82,125.049977
156.8,86,125.174972
291.05,70,125.257977
208.15,93,125.721973
131.95,84,125.840973
157.1,69,125.922975
228.6,75,126.002975
222.5,80,126.487972
202.45,89,126.608975
234.75,82,126.693976
192.1,86,127.17197
226.15,84,127.280973
253.7,84,127.372106
139.55,76,127.846176
278.15,92,127.97317
281.15,90,128.074161
238.5,60,128.520165
197.4,75,128.631159
249.5,92,128.740158
276.2,122,129.309161
266.35,69,129.44916
178.75,85,129.631157
219.85,79,130.147157
202.1,82,130.291159
234.4,80,130.380158
314.1,83,130.849681
106.55,87,130.974682
268.05,66,131.045684
181.5,63,131.484682
235.7,85,131.609682
223.7,76,131.705683
239.45,83,131.79168
184.05,90,132.429683
166.7,72,132.523681
247.15,89,132.64168
240.25,73,133.097682
257.75,70,133.200683
133.2,94,133.300681
326.45,82,133.755834
267.45,63,133.847831
255.75,80,133.939835
295.2,73,134.391837
294.05,101,134.590835
241.35,83,134.716843
123.3,80,135.163832
186.95,87,135.289833
259.5,71,135.376837
138.2,79,135.816833
225.7,57,135.901834
110.1,73,136.008835
179.7,89,136.102834
260.55,80,136.616353
294.5,68,136.715355
304.55,96,136.832354
197.2,87,137.287354
189.0,82,137.405353
301.2,70,137.482354
303.4,78,137.936354
287.55,80,138.052353
229.15,109,138.181353
188.85,85,138.635353
247.1,92,138.771354
271.4,58,138.837364
342.05,100,139.307355
209.8,78,139.428792
237.6,62,139.505828
282.2,98,139.973829
236.05,80,140.089826
292.05,85,140.20083
270.1,74,140.275829
