#{"t_start": 1785073281.79461, "env_id": "None"}
r,l,t
136.35,87,79.188104
81.1,78,79.280097
214.05,83,79.367098
161.55,65,79.747103
123.45,82,79.838102
181.9,80,79.927096
197.45,83,80.299098
82.0,77,80.391098
189.15,70,80.467094
210.35,85,80.946096
153.1,83,81.061097
85.9,82,81.152096
189.4,75,81.525096
220.1,67,81.611108
233.65,71,81.710103
154.75,75,81.7871
218.2,86,82.347455
118.35,81,82.442451
194.05,97,82.545454
141.3,67,82.929454
204.45,78,83.023452
164.75,81,83.113457
171.5,88,83.486459
126.4,71,83.566455
183.45,88,83.672459
163.1,74,84.043458
111.55,71,84.129458
120.0,62,84.205449
195.5,65,84.284455
172.0,84,84.667456
160.9,98,84.786458
165.6,92,84.8897
174.3,76,85.273695
185.75,75,85.368691
146.1,80,85.457696
251.55,72,85.847696
204.55,85,85.960693
115.8,78,86.050694
182.95,95,86.441697
193.65,69,86.525697
160.2,80,86.614697
232.1,88,87.017696
171.25,84,87.118697
174.05,71,87.2047
165.15,92,87.298703
181.85,74,87.671694
102.95,80,87.770691
179.95,73,87.849696
141.25,87,88.254218
118.35,74,88.335228
263.05,89,88.430223
140.6,79,88.81722
124.65,93,88.920227
145.35,69,88.997228
206.25,80,89.373227
294.8,79,89.459227
209.25,104,89.579226
168.35,69,89.942223
209.8,90,90.052227
70.1,75,90.140222
124.95,84,90.529223
189.6,69,90.611225
178.8,81,90.720228
248.6,76,90.804224
130.5,94,91.34539
206.85,86,91.445383
175.65,73,91.523414
256.3,79,91.910383
238.1,84,92.022382
136.3,91,92.112386
222.7,91,92.519384
161.55,82,92.616388
192.6,70,92.689385
128.05,74,93.056388
250.55,89,93.171385
196.35,88,93.276383
132.65,78,93.634383
196.95,71,93.719389
55.7,90,93.821382
144.2,68,94.179901
234.7,87,94.282901
267.1,89,94.392897
202.9,85,94.772905
112.45,86,94.884901
218.7,80,94.973904
304.3,89,95.3549
175.8,93,95.470906
246.25,81,95.558901
190.8,82,95.970899
174.15,85,96.069905
201.6,73,96.153906
179.95,91,96.5319
268.0,78,96.626904
156.45,83,96.7279
269.6,92,97.127337
117.7,76,97.219337
269.35,77,97.313338
200.75,64,97.382335
158.65,90,97.814333
248.3,97,97.922336
201.3,68,98.00233
242.55,71,98.384338
217.0,68,98.475333
209.5,80,98.567329
118.75,85,98.948334
195.4,85,99.045337
212.65,67,99.123333
229.8,87,99.223338
205.9,59,99.585338
173.15,83,99.687333
225.0,96,99.792333
145.05,89,100.208867
225.8,62,100.280872
245.6,85,100.373868
233.45,73,100.876865
188.0,79,100.968867
223.45,87,101.067873
217.75,72,101.427872
209.4,78,101.519866
238.4,94,101.630863
216.3,78,102.020872
148.0,84,102.127862
177.25,65,102.216866
181.15,74,102.295868
212.2,79,102.681871
277.45,103,102.807872
211.3,69,102.892002
169.05,101,103.291675
205.55,79,103.393678
160.8,72,103.477683
199.95,97,103.992685
141.15,84,104.152678
209.7,71,104.240685
233.9,91,104.66468
174.95,93,104.76668
198.9,60,104.833681
198.25,72,105.205675
241.7,97,105.319681
110.5,87,105.419677
212.2,90,105.825691
174.95,75,105.914704
197.95,60,105.995683
186.9,91,106.379807
256.5,70,106.471808
178.4,70,106.559805
259.85,79,106.642811
231.4,94,107.026807
150.4,88,107.15181
246.5,91,107.240812
200.15,66,107.623808
170.3,92,107.738807
202.2,83,107.822803
134.85,70,108.178806
151.85,59,108.251806
236.15,91,108.348808
251.8,92,108.736807
235.6,75,108.832807
214.0,86,108.932923
196.8,87,109.309982
263.5,70,109.394983
212.05,82,109.493982
143.55,83,109.575981
218.35,80,110.087981
98.35,69,110.174982
160.05,95,110.28398
183.75,82,110.663982
104.95,99,110.796985
126.9,70,110.871986
153.7,97,111.272985
155.5,88,111.374982
176.95,92,111.759982
300.85,73,111.857979
114.0,85,111.955981
209.25,90,112.046897
236.1,97,112.474089
140.35,84,112.5801
167.7,92,112.962089
135.05,74,113.057106
259.5,75,113.15909
147.0,101,113.551092
198.05,70,113.635086
226.9,80,113.730087
203.2,87,113.82109
207.5,79,114.199091
243.4,90,114.306084
208.65,75,114.38309
135.15,69,114.76809
231.65,72,114.848093
207.15,64,114.929106
123.9,104,115.323178
120.6,80,115.41618
234.8,74,115.50219
278.3,89,115.914178
115.75,64,115.996192
183.6,92,116.114184
151.05,84,116.201179
188.15,94,116.620179
210.1,61,116.698179
306.7,91,116.803183
273.1,84,117.20118
230.1,74,117.290179
224.45,79,117.370175
235.2,71,117.757185
209.9,86,117.853179
170.1,72,117.938183
