#{"t_start": 1785071564.700914, "env_id": "None"}
r,l,t
-257.8,81,0.210002
-284.2,100,0.519002
-249.7,86,0.691004
-40.95,83,0.819999
-193.15,95,1.033
-371.85,73,1.181999
-131.1,92,1.324015
-178.3,73,1.478001
-277.9,75,1.588003
-140.75,71,1.735999
-233.75,89,1.918162
-32.6,104,2.082175
-35.05,81,2.233162
-104.9,79,2.395163
-169.25,78,2.517164
-186.6,76,2.672177
49.6,83,2.838162
-80.85,81,2.964164
-90.75,83,3.147163
-144.2,81,3.269164
-59.9,91,3.452163
-90.95,78,3.620162
-74.45,75,3.735162
-52.65,76,4.013164
-83.85,74,4.237165
10.6,84,4.423166
-106.95,87,4.753162
56.85,90,4.953164
8.9,112,5.133609
-60.85,93,5.33761
143.35,77,5.494609
-130.05,79,5.613611
-75.95,70,5.770611
50.15,93,5.958623
51.85,88,6.094614
-39.4,74,6.255611
39.55,67,6.359614
99.9,92,6.541622
25.9,89,6.732609
159.9,95,6.912609
-16.85,76,7.030611
44.55,68,7.172612
58.3,94,7.369611
90.0,89,7.508612
-1.25,76,7.66661
50.9,75,7.794639
113.55,82,8.001801
92.7,96,8.250809
77.8,92,8.399811
114.8,85,8.564798
90.85,79,8.729801
87.2,68,8.840801
102.0,70,8.983798
144.8,117,9.194798
144.4,59,9.295799
171.45,76,9.453799
178.0,72,9.561797
150.2,79,9.7298
82.3,64,9.871798
155.05,77,10.003798
62.8,78,10.154819
105.55,83,10.291802
122.6,82,10.478814
162.7,81,10.636799
135.4,81,10.762799
153.8,85,10.939799
133.95,74,11.103317
161.05,84,11.229318
159.9,70,11.39132
126.3,83,11.518317
143.75,71,11.815319
141.5,74,11.997329
122.4,82,12.21332
129.2,86,12.428319
156.7,84,12.578331
166.0,97,12.849319
48.85,84,13.072319
224.0,82,13.246336
185.05,81,13.403321
214.15,72,13.556318
176.75,90,13.706317
115.85,86,13.877772
248.4,77,14.063849
164.7,85,14.229846
204.45,70,14.414849
155.9,91,14.63985
197.6,104,14.866847
154.3,69,15.032847
181.35,65,15.136846
118.25,88,15.35385
288.5,89,15.635846
256.55,64,15.735846
242.35,74,15.889845
231.1,88,16.137847
173.35,79,16.411849
219.75,76,16.682846
144.6,88,16.965846
249.75,90,17.180244
315.1,82,17.430248
252.1,78,17.619244
290.7,73,17.831244
268.65,83,18.081246
107.3,69,18.266246
271.4,82,18.522243
189.05,71,18.708249
212.8,90,19.003247
164.55,78,19.278248
219.6,68,19.437245
232.4,79,19.638247
229.25,80,19.951578
182.65,61,20.055574
256.95,63,20.161576
218.75,63,20.298573
194.0,86,20.464574
161.0,112,20.688573
156.65,68,20.792593
189.6,83,20.955571
180.45,78,21.081576
119.05,76,21.247576
238.45,66,21.352574
225.4,84,21.512573
238.05,82,21.690578
275.05,90,21.838578
151.7,79,21.992585
196.5,93,22.179576
193.95,68,22.302575
176.0,76,22.446574
192.7,74,22.559574
192.6,65,22.701575
174.75,87,22.879572
251.4,94,23.021574
189.75,69,23.1641
226.75,101,23.372096
160.95,68,23.478094
174.1,95,23.656095
118.25,120,23.993098
111.9,76,24.170096
215.8,108,24.338094
160.55,92,24.520096
173.85,94,24.699095
211.25,79,24.833094
218.1,69,24.976095
264.2,85,25.144096
249.05,127,25.372095
260.35,85,25.501093
275.75,91,25.672096
181.25,79,25.837095
208.8,79,25.964059
205.65,84,26.139575
290.7,58,26.235578
196.6,83,26.422578
176.25,69,26.570576
264.0,99,26.727576
253.2,78,26.891592
290.7,78,27.050578
256.45,79,27.173578
112.15,81,27.337577
214.1,70,27.518579
157.55,89,27.728578
134.6,81,27.905587
228.6,73,28.018578
351.1,86,28.186576
229.15,90,28.364594
161.6,84,28.499578
216.0,67,28.637577
166.55,70,28.747577
167.7,92,28.925579
134.95,82,29.088096
144.4,69,29.195096
281.1,83,29.370097
179.5,86,29.532116
250.4,91,29.671098
244.75,83,29.852098
222.1,72,29.96311
337.7,75,30.114097
203.2,87,30.2981
255.25,70,30.405097
238.75,59,30.549096
297.4,96,30.690096
337.45,102,30.889103
219.65,96,31.083099
316.7,85,31.354101
357.0,78,31.482098
321.0,71,31.638098
231.65,79,31.754105
220.0,73,31.9081
233.05,71,32.06427
284.8,92,32.200263
