#{"t_start": 1785072666.0641916, "env_id": "None"}
r,l,t
420.4,79,126.333636
351.5,86,126.439635
382.5,78,126.539645
443.55,78,127.113635
412.4,75,127.214634
402.5,79,127.303646
392.65,80,127.739586
365.55,79,127.847113
386.7,81,127.940119
404.7,80,128.361109
461.0,80,128.465108
399.95,74,128.55612
347.6,75,128.98112
442.1,80,129.09211
407.7,80,129.196113
394.7,87,129.621109
334.95,84,129.747107
343.8,72,129.843107
360.95,85,129.935107
425.95,79,130.382119
456.4,73,130.484105
383.0,71,130.567123
391.7,84,131.009332
380.15,71,131.107326
434.1,72,131.232328
430.05,81,131.820321
391.7,76,131.932322
352.2,63,132.043337
456.55,91,132.145328
367.0,94,132.632324
417.7,110,132.769326
339.55,70,132.856327
376.7,63,133.289324
395.65,73,133.391336
404.35,93,133.500345
409.0,78,133.940849
441.6,91,134.055848
416.1,110,134.17985
