#{"t_start": 1785072800.6510413, "env_id": "None"}
r,l,t
-286.9,83,0.151
-285.35,85,0.273013
-252.15,85,0.374001
-255.85,71,1.085001
-285.25,72,1.178998
-305.2,75,1.27701
-167.2,70,1.700207
-148.45,79,1.804219
-182.05,98,1.923225
-292.5,85,2.36869
-95.35,86,2.478709
-122.1,72,2.569705
-162.7,95,3.02169
-197.4,105,3.154696
-42.7,81,3.257691
-112.55,90,3.703702
-76.05,75,3.804691
-83.15,88,3.904693
-54.95,109,4.370705
-7.9,88,4.50769
-104.3,63,4.644691
38.8,95,5.18469
52.25,81,5.331212
-125.5,85,5.467212
-152.6,91,5.984208
-13.65,76,6.086226
-36.7,78,6.178216
-34.95,70,6.605225
-78.95,86,6.716208
-47.55,75,6.813213
-92.55,66,6.887214
-29.55,80,7.334211
-37.85,76,7.429223
-78.2,76,7.516212
-20.25,72,7.944211
109.15,62,8.033629
-16.6,73,8.122792
-13.45,85,8.534792
-117.25,80,8.646804
-172.7,66,8.730808
-2.55,90,8.831792
-63.6,74,9.271806
-4.75,96,9.411791
-70.05,72,9.493796
-23.35,82,9.929796
35.9,84,10.044793
-38.95,83,10.137803
17.9,90,10.56379
34.65,83,10.670807
-105.45,71,10.755806
-13.0,80,11.343348
-65.5,98,11.469349
33.35,83,11.58035
-46.75,78,11.995347
100.8,73,12.103346
41.25,88,12.204358
83.7,95,12.640359
111.1,73,12.736347
108.6,69,12.821348
-45.2,88,13.234346
78.35,88,13.362372
-4.75,73,13.450347
55.8,80,13.538344
207.25,94,14.000346
80.9,68,14.093522
102.35,68,14.169608
120.0,85,14.608597
81.6,78,14.724596
91.45,65,14.799608
46.15,67,15.20761
95.75,97,15.352608
60.9,83,15.454609
78.65,70,15.871598
69.2,76,15.972609
19.25,94,16.09261
160.15,80,16.190606
-10.35,91,16.642598
55.0,75,16.741608
46.9,87,16.843601
171.95,70,17.263113
80.55,72,17.373127
38.5,84,17.463127
40.3,99,17.889136
116.65,79,17.997114
130.15,83,18.08913
84.55,90,18.522117
67.3,89,18.648116
169.55,58,18.717137
55.0,78,19.149131
99.3,79,19.265117
152.6,63,19.345118
51.25,71,19.433122
156.2,79,19.867116
112.85,91,19.982117
86.9,87,20.081266
189.05,75,20.516363
135.9,110,20.656354
129.2,73,20.750353
174.95,88,21.339349
106.15,94,21.461365
67.95,90,21.890351
73.55,76,21.994366
98.5,64,22.074353
165.85,78,22.175356
147.45,89,22.602366
119.65,69,22.694366
134.6,71,22.781354
71.85,87,23.185366
168.45,83,23.307894
24.9,68,23.389879
132.05,89,23.81188
229.2,90,23.924893
143.95,84,24.027881
61.05,82,24.466879
155.55,82,24.571894
83.75,76,24.670881
118.75,88,25.08488
128.55,81,25.193879
178.25,57,25.263889
209.25,88,25.363883
285.5,82,25.786897
174.35,92,25.922893
56.95,85,26.01588
107.4,91,26.470472
185.75,74,26.568473
229.45,81,26.654472
209.0,77,27.087473
123.65,80,27.205472
131.95,85,27.30748
230.05,76,27.712472
239.2,93,27.856473
155.15,85,28.044473
183.9,79,28.652473
194.15,86,28.783484
187.3,81,28.882486
175.8,71,29.314004
153.2,64,29.400003
160.65,80,29.510995
154.15,95,29.626991
158.55,91,30.06099
145.6,113,30.209991
129.0,78,30.62999
129.25,98,30.754002
224.55,93,30.875989
254.3,112,31.496004
221.95,83,31.606004
181.15,99,31.717002
176.75,73,32.138754
161.05,79,32.244283
250.75,62,32.322277
178.1,64,32.713276
225.0,103,32.861279
249.5,94,32.967278
216.3,76,33.396275
132.85,79,33.504275
152.6,88,33.610293
161.75,76,34.041289
131.15,106,34.174291
179.55,99,34.287287
263.7,76,34.69829
214.55,95,34.82129
189.0,88,34.922288
273.8,101,35.384799
164.85,78,35.49981
303.7,79,35.585804
209.8,98,36.02782
131.05,89,36.143815
143.55,74,36.229798
235.2,77,36.669812
193.6,75,36.766796
225.9,76,36.8558
168.75,85,37.279814
248.25,78,37.387798
187.4,99,37.515812
288.7,103,37.983808
226.75,91,38.106807
179.9,74,38.200899
141.4,96,38.646905
59.7,67,38.738886
108.85,107,38.858886
129.05,97,39.3199
182.85,87,39.4399
137.5,84,39.545898
244.85,73,39.960886
254.8,88,40.070885
178.55,81,40.1699
298.7,86,40.749901
197.45,76,40.871888
276.95,64,40.947887
276.15,84,41.37541
218.3,95,41.515421
218.1,66,41.589412
220.55,85,42.012411
214.65,93,42.13341
231.1,84,42.235413
309.15,82,42.63542
265.4,93,42.762422
228.75,85,42.861404
240.15,73,43.282422
284.5,82,43.401404
224.9,98,43.522408
191.4,86,43.948409
211.05,83,44.065421
175.1,92,44.177328
196.7,76,44.760335
276.7,76,44.852338
179.95,73,44.949325
160.8,70,45.030329
195.7,80,45.457324
271.2,86,45.572344
253.4,78,45.664325
138.7,69,46.072325
241.05,73,46.181324
170.5,86,46.285325
281.55,83,46.707324
227.15,67,46.795337
221.15,77,46.893326
194.45,91,47.324865
226.65,77,47.44485
265.0,95,47.604853
301.8,77,48.265856
298.45,81,48.39785
311.5,95,48.511854
249.05,89,48.882856
224.4,76,48.977854
287.2,77,49.070856
253.75,91,49.447851
276.5,80,49.546856
278.75,80,49.651848
264.05,71,49.729856
182.85,95,50.130381
284.95,81,50.22601
229.7,69,50.417007
273.9,88,50.816011
192.75,84,50.924011
281.9,81,51.00901
188.7,81,51.383005
238.5,76,51.482014
299.4,73,51.566001
329.05,65,51.927004
288.05,71,52.010007
196.0,92,52.115005
190.55,69,52.186008
313.0,95,52.657002
205.3,87,52.790013
249.9,89,52.891009
355.05,81,53.308131
231.75,84,53.411131
300.55,89,53.503128
261.4,61,53.875131
221.6,104,53.99913
238.5,89,54.103128
253.85,76,54.469127
172.25,73,54.562131
251.4,77,54.731134
320.8,80,55.577133
276.4,66,55.649136
283.05,99,55.767135
264.7,69,56.146666
269.2,81,56.259911
281.15,70,56.402907
323.15,84,56.503907
284.2,92,56.902901
296.55,83,56.996907
186.85,86,57.358902
232.95,62,57.435906
237.5,85,57.538907
258.85,91,57.636902
279.85,93,58.024909
291.95,108,58.157908
242.6,74,58.513901
282.8,73,58.610909
148.4,91,58.715912
228.35,81,58.803908
264.7,72,59.201911
178.35,82,59.302845
237.1,80,59.404369
291.8,92,59.941371
281.9,73,60.027374
227.55,90,60.124378
268.25,79,60.507368
252.15,80,60.595376
357.95,68,60.675379
329.7,92,61.083369
175.35,75,61.170377
197.75,71,61.251377
383.0,83,61.622373
347.1,74,61.720379
164.4,68,61.796378
266.05,74,61.873381
297.45,60,62.227028
277.65,78,62.320554
288.75,70,62.405556
309.75,83,62.487563
351.75,93,62.888555
240.9,72,62.974563
252.35,85,63.070564
333.75,91,63.628562
388.8,82,63.730561
317.4,75,63.805564
315.8,68,64.215564
211.95,78,64.312559
273.6,84,64.397563
290.05,67,64.768559
276.85,77,64.867559
268.15,73,64.956564
363.25,86,65.319543
245.4,88,65.422068
305.45,67,65.496074
308.35,64,65.566072
261.3,73,65.942078
251.85,80,66.038069
313.4,77,66.122078
