#{"t_start": 1785073931.1446598, "env_id": "None"}
r,l,t
220.1,81,28.85773
189.5,67,28.995728
271.95,96,29.170731
347.8,81,29.33173
292.8,58,29.441727
367.4,69,29.586648
252.7,85,29.752383
299.9,73,29.891382
225.0,80,30.038383
352.4,84,30.188377
279.0,85,30.358383
292.0,82,30.524384
344.0,56,30.634381
206.95,83,30.76138
292.0,70,30.873382
289.1,64,30.976379
244.1,92,31.120381
404.4,72,31.230381
342.7,96,31.37338
292.0,71,31.473381
305.0,87,31.600383
339.2,70,31.70438
243.55,61,31.805381
391.55,94,31.945386
378.4,73,32.071382
301.75,89,32.191381
260.05,59,32.311378
317.35,70,32.425385
365.55,81,32.545385
318.0,86,32.665391
279.0,96,32.825905
396.0,92,32.990908
312.1,89,33.148907
373.8,82,33.26691
309.25,77,33.405904
280.45,116,33.584905
228.5,80,33.711906
347.85,55,33.789905
295.4,78,33.921906
326.55,78,34.044905
325.65,69,34.155905
314.1,74,34.253906
324.45,74,34.367908
305.25,91,34.500907
315.95,80,34.615906
277.2,79,34.723905
368.7,84,34.849907
320.5,84,34.979904
302.8,87,35.120906
368.7,91,35.251905
193.9,81,35.37391
189.0,60,35.482906
333.75,89,35.606912
351.25,77,35.724949
335.4,73,35.829951
333.95,76,35.942949
305.65,72,36.059951
355.7,90,36.211952
258.85,70,36.311972
336.8,66,36.415954
344.3,58,36.509951
292.8,68,36.612955
247.4,71,36.714949
316.85,85,36.848948
323.3,97,36.992951
362.15,87,37.143957
324.25,69,37.246952
361.0,77,37.507954
322.3,65,37.663949
357.0,76,37.82995
296.1,55,37.975949
361.4,73,38.137951
343.65,87,38.29795
344.0,73,38.409949
270.1,100,38.57895
331.0,106,38.735953
279.0,92,38.881062
292.0,70,39.024067
347.55,81,39.155056
331.0,85,39.272063
425.95,71,39.379057
295.1,70,39.49706
349.8,87,39.62306
251.7,91,39.771061
351.25,85,39.890062
309.05,55,39.972062
365.0,79,40.084062
342.7,88,40.225065
378.0,79,40.339056
385.8,82,40.460062
370.0,84,40.591062
348.15,84,40.713057
326.0,79,40.825062
381.7,76,40.943057
300.45,82,41.062066
337.05,77,41.176062
278.1,74,41.287063
346.5,58,41.393062
261.85,68,41.530063
346.8,88,41.659067
344.0,76,41.783746
361.1,80,41.896746
384.85,71,42.020744
334.95,76,42.155746
315.4,89,42.298746
357.0,78,42.435746
318.0,60,42.523741
272.6,89,42.646747
240.0,68,42.747751
284.3,65,42.865747
303.7,104,43.017747
342.65,78,43.135746
378.55,82,43.250748
278.2,83,43.387751
406.4,78,43.51975
394.5,73,43.63575
370.0,77,43.742747
266.0,87,43.869746
268.95,86,44.002746
391.55,78,44.128751
371.5,97,44.276747
293.6,81,44.395749
370.0,68,44.49675
285.6,80,44.628742
214.0,91,44.772747
246.05,71,44.875266
265.35,91,45.025265
317.1,85,45.172269
278.35,73,45.287266
318.0,79,45.405264
364.6,77,45.521268
302.4,83,45.662265
232.95,85,45.783266
356.1,77,45.899267
356.8,88,46.058265
363.6,64,46.265263
339.4,92,46.404265
346.15,93,46.537262
391.4,86,46.661269
292.05,65,46.759267
409.0,63,46.862268
305.05,93,47.002261
320.15,72,47.118274
350.6,82,47.247266
307.3,88,47.39027
360.65,69,47.500268
378.55,68,47.604269
359.2,65,47.70385
366.75,66,47.817306
318.0,78,47.949303
261.55,84,48.089301
367.25,67,48.196302
404.7,84,48.309305
306.7,95,48.470299
321.05,71,48.580306
290.7,75,48.692302
347.8,57,48.775302
277.7,98,48.930302
225.05,81,49.058307
209.55,89,49.208296
252.15,90,49.338309
355.75,89,49.461299
421.35,79,49.574302
294.0,64,49.669302
337.6,75,49.776302
387.25,75,49.887301
390.25,78,50.003302
373.55,75,50.123302
424.3,73,50.238306
369.65,73,50.363301
265.75,80,50.496301
281.8,83,50.611298
333.0,74,50.719302
375.7,80,50.837488
309.1,87,50.961483
367.55,88,51.102484
376.75,90,51.228484
341.4,82,51.351485
396.0,77,51.493482
253.0,81,51.621487
295.8,86,51.74748
266.0,104,51.906484
320.8,68,52.009484
370.0,83,52.134489
222.55,92,52.279484
236.1,95,52.444489
347.95,63,52.534485
261.55,103,52.673488
213.1,65,52.761494
216.25,91,52.907484
226.35,70,53.012481
330.2,97,53.152484
365.55,81,53.276484
374.1,89,53.420485
342.05,69,53.516486
272.45,100,53.669546
391.55,74,53.783604
326.55,77,53.896601
360.55,78,54.019602
343.65,97,54.165602
300.2,69,54.264601
339.4,91,54.3986
278.8,77,54.537602
349.8,94,54.678596
331.0,65,54.771607
325.1,71,54.894601
331.0,99,55.053606
298.6,124,55.224605
417.4,75,55.345604
314.95,84,55.5916
335.25,85,55.712602
376.75,84,55.830597
356.35,75,55.951604
396.0,106,56.111603
420.7,83,56.235602
399.95,83,56.3686
331.0,76,56.471601
317.35,96,56.623606
365.7,85,56.753607
395.65,74,56.864115
417.4,86,56.982121
402.45,99,57.138115
311.6,78,57.255117
342.15,66,57.368124
372.0,95,57.505121
365.4,72,57.626122
373.95,90,57.769116
382.3,83,57.915118
344.65,80,58.032118
320.45,96,58.168116
347.8,87,58.309123
384.85,68,58.413117
347.55,85,58.54612
430.2,70,58.656117
317.65,78,58.771123
356.2,79,58.889117
326.55,119,59.065117
417.7,80,59.187117
365.55,56,59.270117
363.5,86,59.392121
312.85,84,59.51212
386.95,95,59.653647
408.65,80,59.779147
404.7,96,59.914147
396.0,85,60.048151
332.85,65,60.146147
290.7,96,60.29215
422.0,85,60.407151
448.0,68,60.500152
396.0,102,60.672154
325.1,86,60.817148
348.1,78,60.938146
453.3,76,61.057142
287.2,84,61.186149
352.4,84,61.310147
376.75,78,61.469148
409.0,93,61.655148
355.7,63,61.767157
420.7,69,61.874148
430.4,101,62.024145
331.0,91,62.161144
326.4,88,62.291145
282.7,62,62.411146
279.0,75,62.51717
259.05,82,62.646147
304.65,82,62.76615
261.55,75,62.877347
415.6,88,63.017348
316.7,73,63.13335
342.7,73,63.240347
430.55,92,63.374347
337.4,86,63.50335
368.85,86,63.638352
330.15,78,63.752348
383.0,64,63.864348
346.15,89,64.01735
409.0,73,64.133346
328.7,72,64.244347
361.4,80,64.368348
379.5,80,64.486348
394.05,62,64.707348
400.1,71,64.822344
382.65,106,64.989347
355.7,72,65.108348
400.5,68,65.215348
370.0,73,65.314349
357.0,79,65.437352
407.5,70,65.539351
426.1,78,65.657347
404.4,68,65.759407
426.1,107,65.908406
387.1,79,66.033406
416.1,80,66.159401
383.0,83,66.275402
419.4,83,66.396406
420.05,103,66.545405
345.2,76,66.646407
383.0,65,66.756406
340.1,71,66.859406
330.45,70,66.961411
326.05,94,67.120407
303.6,64,67.229406
478.1,93,67.382408
371.45,90,67.51641
374.1,93,67.660407
365.2,96,67.803407
330.5,76,67.913409
357.0,102,68.06641
416.1,84,68.186407
356.5,75,68.316406
391.55,83,68.438407
339.0,92,68.574405
364.7,71,68.693406
378.55,90,68.843909
456.55,75,68.962913
399.9,64,69.057911
334.95,72,69.159916
394.05,70,69.282912
412.2,72,69.39691
356.75,80,69.516912
309.2,86,69.642915
303.65,72,69.748914
380.7,77,69.873911
370.0,135,70.075912
343.5,76,70.208911
421.2,71,70.312911
387.1,68,70.420914
390.25,67,70.512916
369.65,97,70.655911
430.7,64,70.742916
420.7,79,70.853908
407.7,83,70.992912
408.8,83,71.140914
368.7,69,71.243911
391.4,77,71.353916
340.85,78,71.481911
359.0,74,71.587912
461.0,66,71.693426
383.0,87,71.816614
376.45,95,71.95261
355.05,88,72.085609
377.7,72,72.189611
356.8,90,72.323611
442.4,90,72.464611
396.1,108,72.635615
396.1,83,72.760611
312.05,80,72.884615
384.8,76,72.993612
359.4,66,73.106611
391.7,81,73.257611
347.95,92,73.398611
422.0,75,73.621611
430.4,89,73.757611
391.2,90,73.910611
439.2,80,74.04861
351.5,97,74.204612
420.5,82,74.335606
365.4,83,74.461608
439.1,75,74.574614
425.75,92,74.712609
409.0,64,74.806616
400.1,103,74.964058
417.7,84,75.101063
422.0,90,75.24206
409.0,60,75.335061
404.05,77,75.452065
422.0,86,75.58106
321.1,75,75.696064
343.15,87,75.83106
420.7,91,75.95706
381.75,84,76.08006
369.5,79,76.203063
386.95,82,76.321062
465.25,72,76.451064
441.6,93,76.58406
413.25,83,76.706067
405.25,85,76.839072
399.55,69,76.93806
339.05,94,77.096056
430.55,81,77.22506
380.85,83,77.35406
430.2,77,77.48106
378.7,61,77.565061
360.55,71,77.677063
377.2,69,77.790195
362.9,80,77.920193
417.7,86,78.062199
420.7,88,78.191188
448.0,95,78.336194
461.0,70,78.445192
461.0,68,78.559197
456.4,73,78.661199
308.7,73,78.764189
369.3,71,78.869193
383.0,89,79.011194
352.35,83,79.134194
350.35,72,79.246191
300.4,83,79.399192
