#{"t_start": 1785073163.3270085, "env_id": "None"}
r,l,t
315.4,92,80.922968
369.65,98,81.331971
430.4,70,81.416974
406.7,102,81.520975
406.55,75,81.881969
347.55,103,82.006976
413.1,77,82.08697
337.35,86,82.539975
368.65,87,82.642969
412.45,83,82.730976
397.2,92,83.131086
386.15,76,83.22009
399.6,72,83.302085
434.35,68,83.823087
413.1,87,83.93809
407.15,82,84.02709
441.45,79,84.423084
361.1,76,84.509087
368.7,101,84.639087
422.0,94,85.054085
408.65,102,85.197085
407.2,86,85.354083
433.7,99,85.918081
390.3,63,85.992089
421.0,72,86.069086
435.0,94,86.492629
416.75,94,86.624621
442.25,81,86.712627
391.55,75,87.088629
409.0,80,87.183633
386.95,90,87.285629
378.55,74,87.655628
434.35,87,87.769625
338.5,82,87.860629
461.0,77,88.222627
430.55,80,88.323629
425.15,78,88.418629
435.0,83,88.788625
429.4,77,88.884619
447.35,80,88.99263
446.7,82,89.076158
448.0,88,89.480372
420.7,76,89.567369
355.7,84,89.668365
426.1,91,90.058374
437.65,81,90.153373
364.75,100,90.261369
390.25,75,90.644369
441.6,79,90.742369
396.0,81,90.828374
396.0,81,91.217366
433.7,66,91.29537
468.25,71,91.383374
443.7,91,91.78437
430.4,83,91.884369
487.0,92,91.984381
404.55,82,92.354908
365.55,64,92.433911
425.8,63,92.522911
434.65,73,92.601912
435.0,64,92.95391
461.0,104,93.085913
442.25,59,93.15391
421.65,71,93.654908
461.0,84,93.760913
416.1,95,93.865913
400.1,67,94.239911
434.35,70,94.323912
446.7,72,94.404912
426.1,101,94.513908
430.55,71,94.892912
433.7,79,94.978906
456.4,84,95.075256
398.15,75,95.453939
417.4,84,95.555939
443.55,91,95.656947
417.55,84,96.035937
432.9,95,96.158939
469.7,66,96.234944
312.7,71,96.602936
430.55,93,96.740939
461.0,84,96.834936
435.0,83,97.226934
447.65,82,97.327944
461.0,83,97.41694
399.6,69,97.854947
455.9,81,97.969941
421.35,87,98.093935
382.65,86,98.205462
448.0,93,98.667464
474.0,61,98.748461
409.0,75,98.837461
455.25,84,99.304466
451.45,104,99.452467
435.0,84,99.544472
461.0,87,99.95847
404.7,87,100.056464
472.7,91,100.154464
469.55,67,100.521464
408.2,106,100.641469
370.0,62,100.708466
443.2,73,101.08798
421.35,77,101.182173
355.35,74,101.263179
477.15,78,101.63817
425.0,61,101.709164
421.8,76,101.804175
443.4,104,102.199176
446.7,80,102.300166
461.0,104,102.42117
409.0,89,102.960173
434.65,84,103.051174
386.45,85,103.184175
409.0,80,103.618169
457.9,80,103.71817
417.55,82,103.811174
447.35,85,104.202174
472.35,88,104.311702
467.6,89,104.418704
451.0,74,104.802702
395.65,75,104.895705
404.05,84,104.992709
404.55,72,105.065736
443.4,81,105.451708
438.95,72,105.537708
448.0,118,105.654704
438.6,81,106.055708
452.1,81,106.146705
448.0,69,106.214706
461.0,89,106.618709
468.1,67,106.699709
482.4,80,106.787703
387.1,77,107.164684
448.0,102,107.290692
422.0,68,107.371683
413.1,77,107.750693
455.9,72,107.840692
482.7,73,107.940692
459.7,70,108.007691
452.25,102,108.406692
487.0,94,108.523691
421.65,96,108.903689
448.0,81,109.013692
451.8,93,109.115692
396.0,88,109.4907
434.35,72,109.581692
461.0,62,109.655692
430.4,83,109.744689
446.7,74,110.122686
465.25,80,110.222625
425.8,90,110.314898
408.3,74,110.694898
456.2,67,110.785916
455.7,88,110.880901
447.3,74,111.241896
422.0,69,111.321906
465.1,77,111.4129
424.8,66,111.482908
455.05,88,112.0079
408.15,92,112.117904
455.9,77,112.205898
465.1,68,112.573905
455.05,86,112.679902
500.0,89,112.781897
426.1,83,113.161079
443.4,93,113.29008
491.1,79,113.370078
460.65,77,113.738081
434.65,93,113.853082
434.0,88,113.949088
487.0,73,114.338085
468.75,74,114.426082
461.0,77,114.511084
434.3,105,114.904083
451.8,88,115.005082
465.1,69,115.091083
446.7,81,115.473081
472.05,86,115.591086
435.0,90,115.685079
385.9,84,116.075083
487.0,72,116.163082
447.5,84,116.272604
421.1,77,116.349598
417.4,95,116.751605
451.75,80,116.842605
487.0,78,116.933605
456.55,84,117.327601
477.8,70,117.4096
443.55,89,117.510605
495.4,82,117.892606
447.65,81,117.997602
426.1,72,118.077608
