#{"t_start": 1785071345.5798423, "env_id": "None"}
r,l,t
-77.0,61,98.288813
-155.6,103,98.528807
-15.65,84,98.72281
-20.55,81,98.851811
-97.8,80,99.039813
32.0,77,99.228807
-16.6,64,99.33381
-29.3,78,99.502811
-36.0,75,99.640811
50.4,62,99.768807
-6.0,75,99.890809
49.15,107,100.087813
45.75,62,100.230808
6.7,72,100.338809
24.05,73,100.488809
70.35,90,100.697114
-102.6,84,100.917126
51.75,73,101.059129
-92.25,82,101.205138
-16.25,61,101.338114
-149.5,81,101.466115
8.55,96,101.669114
-79.65,80,101.829125
20.4,67,101.945119
-32.65,77,102.212114
-94.95,77,102.352113
-89.5,71,102.466115
-137.85,81,102.62713
45.1,92,102.766114
-67.55,79,102.938118
-77.3,77,103.096113
-107.95,79,103.227114
-39.3,93,103.427114
-57.0,95,103.607114
67.1,68,103.84465
-7.9,102,104.393643
47.45,81,104.61465
17.4,97,104.793645
-8.5,66,105.015642
-36.0,74,105.181644
-48.6,67,105.326648
-30.55,85,105.518641
23.5,67,105.651642
-39.95,83,105.821643
-39.0,95,106.003641
1.35,92,106.149647
-5.95,101,106.35564
70.0,74,106.502642
68.4,64,106.611875
87.35,78,106.769005
-37.3,84,106.995975
-9.05,55,107.133973
60.75,68,107.238973
-32.55,60,107.368973
-22.2,71,107.490969
8.75,80,107.656973
-61.6,75,107.81099
-42.0,78,107.937973
-113.0,88,108.101972
17.4,96,108.295973
45.8,86,108.441975
32.35,93,108.647975
-112.2,100,108.867972
-119.6,89,109.047975
-88.25,84,109.179971
85.1,82,109.349972
-34.3,80,109.547972
-22.6,69,109.657977
-67.65,80,109.844485
-25.6,78,109.981489
1.7,85,110.166486
-51.95,78,110.343483
101.4,92,110.519484
-9.65,88,110.700486
-13.3,76,110.865484
30.0,87,111.067489
18.05,102,111.298482
-56.9,79,111.470485
1.7,65,111.598488
-147.9,80,111.766488
-16.3,82,111.904483
-69.25,75,112.077485
75.7,73,112.223484
43.0,77,112.337483
-1.55,73,112.507485
-101.4,82,112.719636
67.4,74,112.951643
-126.6,85,113.197638
137.05,101,113.394638
-45.0,71,113.612638
-8.55,85,113.807636
-25.55,96,113.961642
-12.0,77,114.128645
86.4,110,114.342647
-108.65,70,114.464638
54.7,76,114.645635
73.0,70,114.790634
76.5,65,114.906646
89.0,91,115.086634
-138.2,72,115.199634
33.85,85,115.514634
58.75,80,115.673635
59.1,71,115.804158
48.0,71,115.945156
-125.45,85,116.072172
-114.2,71,116.219159
11.4,68,116.325162
48.75,81,116.483156
-34.6,75,116.648156
-49.6,74,116.762158
29.0,91,116.945157
-34.0,65,117.086157
25.45,77,117.211159
81.7,80,117.373156
-65.85,70,117.480157
-25.6,75,117.63516
-10.0,66,117.737156
-2.55,60,117.888174
