#{"t_start": 1785072532.1410706, "env_id": "None"}
r,l,t
-187.25,71,0.123001
-397.25,83,0.240002
-232.85,73,0.344012
-238.8,75,0.844997
-210.6,90,0.971997
-238.9,85,1.090012
-172.25,84,1.555997
-181.1,78,1.65301
-291.5,84,1.751998
-260.6,73,2.17701
-162.85,84,2.296996
-113.9,96,2.418009
-174.6,92,2.862999
-247.65,80,3.00753
-180.5,88,3.152541
-149.1,88,3.616527
-237.2,82,3.729528
-10.9,70,3.812533
-186.6,95,4.275525
-130.75,112,4.419533
-202.2,88,4.52153
-129.2,66,4.925535
-200.1,81,5.044538
-277.55,91,5.150529
-52.95,90,5.601529
-153.55,99,5.73953
-176.45,95,5.849139
-43.2,88,6.275114
-35.6,72,6.375127
-289.4,89,6.473116
-47.9,70,7.042128
-80.0,72,7.141117
-113.9,76,7.237116
-136.35,93,7.666133
-203.9,81,7.774133
-107.8,77,7.874113
-210.35,80,8.296116
-190.65,75,8.408133
-38.35,68,8.494116
26.75,107,8.99266
-33.2,85,9.114665
42.95,88,9.220656
-158.15,92,9.647652
-36.2,65,9.731652
-168.3,96,9.856653
-60.85,79,10.282665
-109.4,77,10.391658
17.95,83,10.493663
-43.95,76,10.57867
-30.85,84,11.034665
-132.7,60,11.117664
33.6,92,11.218665
-51.1,94,11.658652
46.5,95,11.779661
-38.3,90,11.886746
-34.65,89,12.326787
33.95,72,12.425786
-76.4,86,12.523788
-117.3,83,12.9488
6.7,71,13.038788
-39.05,103,13.156787
-90.05,79,13.581783
-46.6,89,13.6928
-25.6,69,13.775786
-45.55,71,14.217801
-79.55,84,14.3278
-45.95,78,14.426784
0.5,67,14.839802
-13.25,80,14.944788
-78.5,90,15.061337
15.2,75,15.156342
-52.9,85,15.594346
-6.5,88,15.712347
37.75,97,16.149353
23.7,102,16.279334
40.55,86,16.381338
63.3,73,16.940333
147.6,89,17.056346
69.3,78,17.151343
-4.15,82,17.592334
14.9,99,17.718347
73.25,90,17.832352
29.1,81,18.329255
79.0,92,18.452241
25.35,87,18.555252
66.95,73,18.983237
1.35,70,19.076252
112.3,76,19.176241
-27.0,81,19.270239
71.65,76,19.702237
106.95,79,19.807254
76.9,81,19.910252
-6.75,73,20.32824
55.5,64,20.423241
167.5,71,20.52324
53.0,94,20.965237
56.4,78,21.069772
38.95,77,21.173761
-14.05,77,21.266774
43.55,77,21.696769
144.85,72,21.786773
105.3,84,21.890762
21.3,90,22.331773
128.05,65,22.41976
125.5,63,22.496764
156.4,65,22.576778
110.4,88,23.017758
103.2,72,23.112765
113.4,86,23.206773
121.4,82,23.639772
118.0,100,23.756771
273.1,76,23.83976
168.45,69,24.275093
57.8,88,24.387108
129.9,70,24.465106
174.2,65,24.861091
167.75,97,24.988105
137.05,109,25.1141
93.45,82,25.548094
92.05,99,25.676105
222.5,84,25.774095
88.1,74,26.856091
114.95,82,26.960104
86.15,106,27.089619
202.5,79,27.681614
54.2,77,27.785622
136.15,78,27.881621
167.0,80,28.315618
143.7,71,28.413618
107.7,97,28.537631
156.4,74,28.980617
160.5,106,29.11463
205.55,94,29.218619
144.15,112,29.682617
180.35,76,29.780622
115.4,70,29.858621
179.2,85,30.288779
236.2,70,30.382779
85.45,92,30.483789
222.0,81,30.943792
48.0,92,31.058792
161.45,71,31.180784
19.7,84,31.62078
131.25,85,31.75179
158.25,83,31.848781
72.95,93,32.295777
115.95,80,32.407792
24.6,63,32.480781
100.85,86,32.921779
138.6,104,33.064308
104.35,70,33.1473
172.15,87,33.568294
164.8,87,33.701309
142.75,81,33.806301
242.8,94,34.286298
160.15,70,34.38531
144.35,85,34.487298
89.8,107,34.973299
186.65,73,35.073296
283.1,84,35.170299
181.45,86,35.590334
229.1,77,35.689297
135.5,81,35.7903
184.4,61,35.856307
244.3,81,36.30366
173.6,84,36.419647
155.4,76,36.523662
127.55,98,36.991646
195.9,65,37.08166
169.35,74,37.165651
39.5,75,37.727646
140.65,88,37.848654
222.9,69,37.936648
220.45,81,38.367644
195.8,78,38.46966
174.1,114,38.635659
175.65,92,39.093207
127.0,69,39.189195
179.8,77,39.282195
231.75,83,39.713207
213.1,80,39.828193
239.5,92,39.941196
212.25,80,40.362193
251.9,65,40.448194
224.65,70,40.533207
133.75,95,40.648197
133.55,84,41.095204
132.1,79,41.192207
179.65,79,41.2852
287.0,86,41.707207
228.95,91,41.833205
154.6,90,41.939495
198.65,70,42.377565
216.9,69,42.475559
254.6,81,42.56956
193.6,89,43.02456
246.9,89,43.155573
180.2,76,43.245566
168.5,77,43.694581
203.2,66,43.783571
118.65,84,43.891561
139.35,72,43.98956
177.05,83,44.423572
238.85,62,44.51856
211.2,80,44.612573
178.8,87,45.07756
219.95,85,45.199079
94.4,79,45.287081
218.0,81,45.711096
175.2,106,45.842082
190.15,68,45.955081
177.95,89,46.490082
277.25,108,46.641084
280.5,91,46.75509
176.95,84,47.325083
168.7,75,47.421082
134.1,73,47.507094
84.1,92,47.93736
267.85,77,48.034432
298.75,114,48.169418
223.1,78,48.60542
192.95,79,48.710433
196.05,85,48.814465
203.8,88,49.264421
183.05,84,49.372431
272.35,79,49.461434
241.2,87,49.898419
242.3,84,50.013421
138.95,72,50.09642
219.9,80,50.508434
240.1,90,50.628432
242.15,60,50.70143
255.55,78,50.787426
190.55,88,51.247967
222.3,66,51.336969
189.05,77,51.421965
112.5,103,51.882969
221.5,65,51.977967
202.75,61,52.05398
165.85,102,52.503968
213.5,103,52.63997
328.4,92,52.742977
169.9,95,53.192981
214.7,94,53.313975
192.2,71,53.39198
164.05,81,53.824966
221.45,88,53.950154
234.45,93,54.065222
285.5,88,54.514221
293.4,81,54.622245
224.5,84,54.717232
266.05,70,55.157221
240.6,62,55.249223
253.6,69,55.350222
238.65,94,55.774236
242.75,79,55.873222
216.05,81,55.976222
282.85,88,56.494221
237.15,76,56.613223
245.95,73,56.758223
197.65,86,57.46074
221.4,80,57.563755
236.95,87,57.689747
231.95,76,57.796756
221.7,67,58.194739
231.35,75,58.307741
230.85,82,58.404753
256.0,72,58.801743
121.85,73,58.897742
256.8,70,58.996744
251.75,76,59.086745
268.7,90,59.53774
240.85,69,59.625743
234.75,85,59.717743
306.05,102,60.172962
156.0,91,60.289963
295.25,71,60.377964
263.55,89,60.82295
173.35,79,60.928962
235.1,87,61.038961
131.05,80,61.465968
216.2,78,61.574949
222.2,97,61.686961
289.25,94,62.16095
276.4,94,62.27595
141.1,75,62.371959
187.8,77,62.790969
205.3,88,62.912962
272.6,72,63.001953
162.6,86,63.442487
184.85,85,63.549472
314.1,79,63.644477
306.5,101,64.111485
273.45,69,64.206474
209.3,79,64.296485
282.75,84,64.741474
235.7,64,64.832485
256.4,88,64.94048
316.4,106,65.418474
278.7,74,65.517487
210.75,92,65.63049
212.45,104,66.099326
182.5,88,66.221312
240.0,90,66.32634
139.45,70,66.721312
191.7,81,66.836317
275.7,102,66.960313
313.45,102,67.68831
231.65,101,67.853326
232.85,85,68.304307
287.4,97,68.432313
282.8,77,68.540326
285.75,73,68.950326
288.7,67,69.068312
294.15,77,69.17186
229.25,62,69.24687
306.65,75,69.672857
299.9,76,69.76887
283.7,90,69.884856
270.6,68,70.406856
214.45,73,70.502853
325.9,88,70.624857
249.75,76,70.710871
195.55,77,71.136871
297.4,85,71.256862
300.1,90,71.360856
287.1,73,71.81087
254.45,86,71.918858
276.4,80,72.016984
233.75,73,72.423055
261.85,106,72.557052
287.95,79,72.652063
282.05,80,73.071067
291.15,71,73.171064
241.5,66,73.254056
271.4,87,73.709049
162.5,86,73.828051
216.05,95,73.937052
307.15,78,74.373065
290.9,89,74.497061
356.35,81,74.591062
265.6,81,75.010064
308.65,99,75.148605
337.2,81,75.246609
351.65,83,75.673604
303.25,94,75.805604
309.6,67,75.886604
269.15,64,75.963617
269.05,76,76.409606
362.95,89,76.526606
243.3,82,76.626606
281.5,66,77.051625
276.25,64,77.134604
257.45,84,77.237604
260.2,89,77.671605
391.55,77,77.775606
289.55,81,77.876616
224.45,104,78.472058
362.95,79,78.577058
322.0,71,78.677046
289.85,86,79.132046
287.75,90,79.263048
309.0,73,79.355059
358.1,74,79.439046
323.35,90,79.886047
182.4,70,79.976059
236.35,76,80.063052
267.05,76,80.509057
286.25,74,80.60706
230.35,94,80.714064
285.05,93,81.245573
255.45,84,81.390567
324.5,81,81.484569
205.05,75,81.906579
269.0,88,82.025562
350.5,72,82.117567
304.0,77,82.530575
225.2,80,82.638578
222.2,84,82.740562
263.8,93,83.17258
289.2,79,83.280566
323.15,90,83.387565
234.15,100,83.833578
278.35,85,83.946578
288.4,79,84.062399
300.55,80,84.475922
370.0,95,84.606935
291.65,90,84.709922
250.65,83,85.145937
261.05,91,85.266935
225.6,79,85.357933
218.55,78,85.787935
281.55,70,85.884934
337.05,75,85.972922
311.95,89,86.420931
297.85,61,86.500937
359.15,79,86.599921
361.8,79,86.698924
213.45,82,87.127919
332.5,86,87.244444
254.1,84,87.340445
298.1,70,87.787457
263.2,71,87.886445
298.05,78,87.974446
306.75,93,88.415445
321.35,88,88.525458
243.2,72,88.612448
281.3,75,89.177442
263.8,93,89.291457
172.65,79,89.395443
203.6,75,89.482459
338.25,87,89.938444
301.75,75,90.038537
315.4,77,90.125625
267.5,93,90.576626
285.2,78,90.679626
279.7,77,90.765633
291.1,83,91.192626
278.3,88,91.302627
297.5,64,91.385637
274.2,83,91.805641
231.8,67,91.893638
307.95,83,91.993626
271.65,71,92.081627
306.8,84,92.520627
347.15,75,92.626638
230.4,92,92.725629
197.1,64,93.145627
300.05,111,93.288836
251.5,88,93.385827
320.45,83,93.816822
300.55,66,93.905821
263.15,82,94.003822
349.3,61,94.416833
394.95,105,94.552822
329.65,91,94.658825
280.2,92,95.139834
301.1,89,95.256835
298.55,69,95.339825
340.5,89,95.786822
248.4,72,95.882834
325.65,86,95.986844
272.05,59,96.424727
244.9,91,96.540734
294.7,67,96.627749
315.95,118,97.079717
342.35,61,97.166729
298.35,71,97.266719
303.3,78,97.358743
294.9,108,97.811721
328.4,87,97.960733
287.0,89,98.408723
304.75,93,98.534726
335.1,89,98.640719
221.05,78,99.202262
313.05,79,99.305255
296.25,103,99.43726
316.05,94,99.864269
378.55,77,99.968257
305.75,65,100.054262
337.7,96,100.506255
282.15,77,100.618257
354.2,79,100.717255
324.35,79,101.127256
338.9,87,101.25026
304.4,87,101.354259
342.6,70,101.445261
358.15,62,101.917269
334.45,90,102.0325
338.4,73,102.117286
330.65,63,102.538294
357.0,92,102.653283
391.2,87,102.761299
268.65,82,103.176289
313.4,76,103.289296
325.8,86,103.389291
283.7,80,103.816294
247.25,86,103.927282
278.3,68,104.00932
304.0,79,104.107292
315.4,74,104.540296
313.6,73,104.636283
321.2,88,104.7383
377.95,89,105.178281
394.05,54,105.261832
261.75,82,105.37683
314.5,90,105.806828
263.7,92,105.941828
352.45,72,106.033843
295.95,65,106.435838
343.3,74,106.551836
233.25,80,106.645832
409.0,72,106.729857
357.85,103,107.199834
377.25,58,107.282851
352.4,86,107.39184
245.6,70,107.808827
378.55,73,107.901846
346.1,60,107.977838
408.35,71,108.069479
327.1,89,108.499552
420.7,70,108.601566
332.6,84,108.69356
315.05,67,109.240553
328.65,98,109.372587
