#{"t_start": 1785071243.3089452, "env_id": "None"}
r,l,t
-191.3,68,15.075335
-190.8,94,15.264334
-224.15,76,15.470367
-174.75,70,15.650334
-50.0,85,15.815332
-147.5,96,16.003857
-144.75,80,16.130858
-226.7,71,16.28986
-54.6,82,16.417859
-155.85,78,16.579859
-120.0,79,16.749859
-127.65,110,16.953859
-176.3,83,17.095871
-177.9,79,17.25286
-91.0,86,17.382859
-73.9,73,17.545857
12.3,81,17.702859
-277.9,77,17.825859
-91.1,70,17.968859
-136.4,88,18.145862
-17.95,86,18.276857
-105.5,102,18.471859
-59.1,118,18.708869
-160.25,80,18.880048
-214.75,71,18.99405
-140.8,90,19.253047
-105.75,65,19.359049
-59.15,98,19.557046
-159.55,70,19.706047
-63.9,76,19.832044
-99.8,80,19.996047
-14.55,74,20.110048
-73.95,88,20.278048
-139.4,87,20.44905
-134.3,86,20.581047
-131.5,90,20.785046
-43.25,84,20.950046
-71.05,77,21.072045
-54.0,69,21.222046
-72.9,94,21.408047
-262.75,69,21.517051
-61.65,72,21.669049
-122.2,65,21.768047
-209.75,88,21.936579
1.9,83,22.10558
-105.2,104,22.269581
15.15,68,22.409592
-22.3,77,22.567581
-46.15,81,22.703579
-82.45,82,22.859578
-174.9,100,23.05258
-149.95,73,23.170582
-14.85,84,23.341581
-127.9,89,23.515583
-64.5,89,23.654582
-59.0,83,23.828579
-116.65,72,24.017581
-188.95,74,24.204583
-1.15,79,24.369581
-115.1,82,24.49858
-73.55,90,24.681581
-81.55,96,24.884708
-104.0,71,24.994708
-107.4,79,25.152708
-89.85,93,25.439709
-62.35,81,25.61171
-126.3,87,25.841708
-94.8,61,25.96171
-34.5,70,26.115709
-95.95,67,26.269707
-73.5,86,26.436708
-67.6,86,26.606706
-182.85,65,26.715708
90.6,94,26.901711
-21.4,85,27.074708
-85.7,72,27.183709
-275.1,74,27.346724
-104.6,94,27.531707
-206.9,80,27.730711
-148.65,79,27.938248
46.65,69,28.049247
12.75,89,28.230247
85.45,78,28.390249
-62.9,67,28.497246
-194.5,76,28.653247
36.95,105,28.852246
-152.2,68,28.959258
-50.9,88,29.132245
-183.75,74,29.247249
4.15,91,29.451249
13.2,88,29.628247
16.15,92,29.800246
-129.8,92,29.951248
-86.1,75,30.100247
-74.75,63,30.203246
-195.5,105,30.401248
-44.85,80,30.568247
-44.3,73,30.700247
-115.55,84,30.865247
-5.55,75,31.109248
-180.15,86,31.256249
-91.05,71,31.411247
23.2,77,31.536257
71.25,79,31.832247
18.65,71,31.977246
-14.25,64,32.081251
19.15,81,32.245246
-115.15,81,32.375247
-68.05,69,32.519247
-160.3,93,32.705246
54.0,80,32.836246
-241.85,110,33.047247
-169.6,71,33.194247
-21.45,77,33.314249
35.1,71,33.466247
-77.4,81,33.597251
-77.5,97,33.789248
-69.35,96,33.980247
65.5,79,34.138246
-57.55,92,34.277256
-65.35,62,34.418445
51.45,76,34.535444
-125.8,107,34.746444
-69.5,88,34.928447
-163.5,71,35.035456
-113.55,87,35.215446
-69.3,67,35.481447
-61.85,78,35.600453
97.35,90,35.818444
41.75,65,35.954445
-114.8,78,36.082443
28.9,79,36.247444
60.1,88,36.383446
-143.4,75,36.539445
-85.75,61,36.635457
-197.8,69,36.790447
14.35,87,36.962445
52.75,112,37.170443
15.95,82,37.298445
-90.6,75,37.451455
-105.9,78,37.572485
-82.35,79,37.749485
-64.95,81,37.912488
-61.15,81,38.037484
31.55,73,38.186485
-64.9,72,38.308485
-70.35,74,38.458486
43.1,78,38.630485
-135.1,82,38.772483
34.5,69,38.931485
-59.15,84,39.063485
49.5,79,39.221485
-5.65,94,39.517484
-106.35,99,39.716482
-29.1,90,39.882486
19.35,87,40.056484
-108.5,91,40.233483
-59.4,104,40.39867
-0.7,85,40.567741
-101.9,72,40.725734
176.8,112,40.944735
-87.15,60,41.043732
6.6,82,41.206735
51.55,76,41.335738
65.25,93,41.516734
-1.5,96,41.707736
-107.35,104,41.921734
77.65,76,42.042734
39.1,75,42.19374
-85.7,96,42.386734
35.1,101,42.543736
-112.95,101,42.736736
-95.8,64,42.877735
-67.5,85,43.108735
-15.8,96,43.285734
-98.25,75,43.460737
-49.4,85,43.603258
-33.1,74,43.752257
-84.4,87,43.933259
-32.1,68,44.039258
35.8,97,44.231258
1.5,70,44.338256
0.5,97,44.538258
-13.45,81,44.712256
-91.9,67,44.87127
-19.0,65,45.055261
21.1,77,45.187258
-58.3,80,45.347258
94.85,86,45.531259
29.9,74,45.648258
96.8,88,45.841259
116.45,75,46.004257
39.8,82,46.132258
13.05,104,46.354259
-100.65,70,46.504057
-104.05,74,46.628059
62.25,93,46.921058
-45.85,81,47.058069
37.8,86,47.240479
-13.65,84,47.462445
36.8,79,47.597433
-47.7,70,47.75044
94.1,79,47.922445
-2.6,82,48.061463
2.4,69,48.208434
69.6,82,48.345427
134.1,72,48.500438
-75.4,66,48.611432
-0.1,95,48.80543
145.15,85,48.985445
-35.95,75,49.103435
-26.65,75,49.267431
-20.85,74,49.423438
6.35,81,49.559983
78.9,66,49.701989
45.65,82,49.837009
86.8,95,50.03899
-38.75,86,50.209987
3.0,71,50.325984
-35.05,83,50.645986
130.8,101,50.841012
57.25,87,51.019989
28.55,70,51.164987
67.65,91,51.354983
24.7,85,51.491999
109.4,95,51.695014
114.75,93,51.876996
5.5,86,52.05299
4.7,68,52.177985
148.6,80,52.341986
3.2,100,52.545389
145.2,91,52.698407
-25.5,96,52.887394
7.6,75,53.047393
-5.65,93,53.196404
63.9,77,53.364401
124.2,71,53.480394
-3.15,94,53.673402
106.5,75,53.850402
68.15,71,53.965398
29.65,77,54.129394
105.4,86,54.35739
69.5,72,54.52339
-22.05,88,54.685402
148.5,89,54.87439
34.75,103,55.042391
74.85,62,55.185426
-3.7,74,55.313404
-57.4,84,55.487394
108.5,84,55.656926
82.65,82,55.786923
28.55,78,55.955933
130.75,77,56.120937
-101.35,94,56.271931
-9.85,82,56.494934
163.8,70,56.603929
82.45,92,56.798927
174.65,91,57.032943
124.75,72,57.167931
59.65,67,57.326924
66.25,70,57.510925
64.75,66,57.626925
155.3,82,57.802927
174.45,71,57.970927
88.85,57,58.146928
98.6,84,58.28093
47.65,67,58.438254
8.55,85,58.610297
107.7,69,58.729305
83.8,78,58.890314
138.2,81,59.017314
84.45,77,59.191311
65.15,80,59.360301
149.85,71,59.481307
56.35,94,59.664334
163.25,87,59.839302
35.4,92,59.996298
0.95,82,60.168333
0.55,77,60.290314
0.95,73,60.454301
60.15,80,60.615306
105.0,84,60.766306
68.7,93,60.948307
67.35,85,61.122314
97.8,90,61.275303
-11.05,80,61.563318
95.55,70,61.716793
-5.5,110,61.897787
-4.05,76,62.056793
26.0,68,62.206785
110.2,103,62.368786
174.7,65,62.507777
76.15,79,62.680812
119.0,67,62.786806
140.1,66,62.941781
155.45,75,63.085796
110.8,79,63.25978
142.05,90,63.401782
22.95,70,63.557778
219.7,73,63.717779
17.05,73,63.838782
14.45,74,63.998792
-9.35,89,64.150785
82.45,89,64.328785
36.15,89,64.507025
78.15,94,64.707026
57.5,89,64.858033
81.75,89,65.163025
35.05,74,65.288024
21.05,90,65.441025
151.35,73,65.596024
121.75,81,65.747026
110.75,89,65.926027
25.85,108,66.14103
47.15,88,66.323026
165.55,71,66.44003
46.9,68,66.590024
14.6,83,66.73204
180.5,88,66.911026
163.4,76,67.075022
54.85,89,67.228022
118.1,75,67.379056
107.05,81,67.555028
119.6,70,67.673023
173.6,66,67.829031
160.4,70,67.945039
133.75,82,68.115031
101.0,83,68.248569
121.2,75,68.559556
133.1,92,68.741554
156.55,89,68.88557
80.65,97,69.128553
23.2,87,69.306549
109.45,99,69.501555
123.8,70,69.61456
94.1,70,69.767566
-15.55,76,69.895554
235.8,82,70.069555
42.85,100,70.275556
124.35,72,70.398569
85.25,75,70.562161
194.9,71,70.674168
107.9,60,70.822166
242.3,74,70.987179
153.3,83,71.122177
31.7,77,71.282175
101.0,81,71.412171
228.5,64,71.560166
88.9,73,71.677163
66.5,60,71.816178
120.95,72,72.073162
194.75,89,72.228168
20.0,73,72.391164
93.85,79,72.516179
189.95,80,72.709165
150.35,75,72.922169
161.75,78,73.05317
242.15,81,73.224178
127.8,93,73.42918
233.2,77,73.555176
136.4,75,73.71172
137.6,73,73.833719
82.8,80,74.010713
167.2,105,74.243721
184.7,73,74.361718
96.3,82,74.535715
124.75,97,74.731731
39.65,96,74.934719
39.2,72,75.052722
142.85,82,75.295715
9.15,76,75.464726
229.4,92,75.635726
161.05,69,75.796717
189.8,83,75.937727
57.7,83,76.108715
204.9,89,76.291721
78.8,92,76.45171
159.5,101,76.654991
97.3,70,76.806009
64.4,95,76.962021
183.3,87,77.138989
96.65,93,77.332972
121.0,76,77.458976
182.45,76,77.625012
222.65,79,77.795979
175.55,74,77.916985
81.05,63,78.064979
132.75,81,78.198003
101.35,97,78.389974
124.0,84,78.57398
135.85,91,78.71998
198.1,73,79.016986
136.65,63,79.118979
182.5,65,79.259975
161.95,91,79.444987
118.65,73,79.57499
129.1,74,79.726269
200.1,81,79.857283
108.1,70,80.009267
190.8,79,80.179272
152.2,83,80.320266
176.9,79,80.487271
98.5,62,80.592271
209.75,78,80.765267
127.1,70,80.939265
199.05,66,81.069279
133.85,68,81.259267
122.05,85,81.400268
217.3,87,81.580271
144.2,77,81.750273
132.3,79,81.878271
152.55,73,82.032278
78.75,82,82.176269
118.5,65,82.401283
133.05,75,82.513848
56.2,87,82.696937
109.9,96,82.887949
170.7,91,83.079937
148.15,70,83.201959
205.65,87,83.384934
198.05,76,83.508933
181.15,69,83.655953
88.05,76,83.820936
40.35,79,83.948941
144.65,74,84.105937
170.35,66,84.22193
247.05,89,84.405944
111.2,83,84.574938
120.5,77,84.701927
143.3,79,84.879929
102.95,83,85.014944
137.55,84,85.208933
68.0,104,85.501936
129.05,84,85.732455
175.5,69,85.879454
135.45,82,86.076456
182.1,74,86.311453
132.9,74,86.487456
66.6,70,86.601459
132.8,73,86.759451
77.5,68,86.906454
145.5,105,87.076455
125.8,89,87.263453
150.5,81,87.433469
125.15,95,87.589454
128.4,80,87.761454
192.15,72,87.919467
95.55,82,88.053487
139.5,92,88.242456
173.4,84,88.434467
191.35,75,88.560362
150.65,110,88.779381
185.5,78,88.952363
228.2,75,89.081365
177.4,93,89.272357
196.45,76,89.449365
77.5,67,89.61237
76.7,106,89.852364
70.45,87,90.032357
71.75,92,90.182366
92.5,75,90.34436
227.4,78,91.057356
99.6,71,91.231364
115.2,90,91.407366
146.15,69,91.530365
193.55,86,91.7009
131.8,73,91.862906
220.7,83,91.995908
148.15,99,92.185909
104.45,79,92.355898
119.2,78,92.482901
166.85,88,92.656898
225.75,88,92.841906
122.9,91,92.987899
206.75,87,93.165904
139.6,82,93.338915
193.75,87,93.481917
133.75,74,93.648905
160.3,75,93.895902
252.85,85,94.035909
102.75,78,94.199901
190.05,80,94.3429
196.85,90,94.554694
231.0,79,94.7242
205.85,74,94.868201
169.75,77,95.064219
127.3,88,95.241202
225.8,81,95.410202
134.75,70,95.554202
114.45,80,95.700205
121.65,76,95.867203
185.4,80,96.039212
207.85,86,96.184206
73.05,84,96.356203
108.0,78,96.5722
214.0,81,96.726202
220.95,65,96.858204
105.5,87,97.004207
146.3,89,97.198207
145.65,70,97.455202
118.5,91,97.604206
200.6,75,97.774757
149.75,77,97.952758
154.25,76,98.117758
114.35,79,98.334752
183.8,97,98.500778
141.0,75,98.673769
230.25,82,98.859755
237.5,76,98.986755
196.45,64,99.132755
281.15,103,99.34077
117.5,85,99.48176
111.0,82,99.65278
77.05,77,99.849752
201.7,90,99.998789
42.2,82,100.17176
120.55,89,100.35476
100.45,93,100.523805
175.05,80,100.681902
53.6,71,100.802896
166.65,68,100.949897
64.9,82,101.203893
235.65,65,101.316893
165.5,91,101.530898
182.05,98,101.728906
191.85,65,101.840899
120.55,118,102.059905
