#{"t_start": 1784973515.0908165, "env_id": "None"}
r,l,t
464.1,72,67.140532
500.0,83,67.387548
487.0,82,67.59054
487.0,67,67.778534
495.4,73,67.962528
495.55,82,68.252534
500.0,94,68.55207
474.0,91,68.79206
486.65,102,69.056068
500.0,76,69.285052
500.0,107,69.572055
474.0,82,69.785049
443.55,77,69.977055
487.0,83,70.213063
486.65,102,70.476049
500.0,72,70.699053
500.0,78,70.890049
500.0,75,71.194073
487.0,71,71.405343
456.05,87,71.628326
424.9,67,71.805338
495.4,79,72.077338
460.15,88,72.315327
495.55,77,72.515326
487.0,78,72.720331
473.0,78,72.921327
487.0,73,73.123331
486.35,75,73.31133
482.05,78,73.62333
482.4,109,74.035332
438.95,64,74.26234
478.1,62,74.469814
451.4,95,74.716826
490.95,112,75.026813
486.65,84,75.240819
486.5,104,75.525818
495.4,81,75.715827
460.65,81,75.925831
491.1,90,76.170827
473.5,84,76.411815
495.4,80,76.624825
490.95,58,76.761828
486.2,81,76.985819
482.55,92,77.255828
482.4,75,77.443269
477.8,65,77.616274
443.55,85,77.851275
421.35,91,78.100276
461.0,79,78.306282
464.95,66,78.472268
487.0,82,78.710279
486.2,69,78.872273
451.4,76,79.234274
495.4,92,79.474283
474.0,86,79.685282
482.2,87,79.929272
491.1,76,80.127285
460.5,73,80.30827
487.0,78,80.5468
500.0,95,80.793808
500.0,84,81.004795
500.0,83,81.228797
486.5,66,81.415809
425.1,77,81.629798
473.5,69,81.801812
500.0,65,82.028795
486.2,76,82.245799
500.0,105,82.519799
487.0,83,82.746808
500.0,76,82.935807
477.75,69,83.1268
482.4,100,83.396461
482.05,67,83.570683
486.65,96,83.810682
486.35,97,84.090682
486.5,85,84.311692
500.0,71,84.506678
500.0,80,84.755683
486.5,91,84.995692
477.95,71,85.180691
487.0,84,85.400685
477.75,78,85.614691
500.0,91,85.852689
500.0,77,86.075683
473.65,89,86.302695
487.0,85,86.529239
500.0,73,86.830225
486.65,78,87.261239
495.55,61,87.425225
495.4,92,87.677234
473.65,93,87.918235
460.35,64,88.089227
474.0,105,88.361222
500.0,76,88.562221
486.65,79,88.777224
477.45,73,88.981239
487.0,89,89.220227
448.0,72,89.422454
486.65,64,89.580982
487.0,81,89.796982
495.4,80,89.995981
473.5,87,90.225971
477.75,70,90.461969
465.1,77,90.738973
491.1,91,91.079975
491.1,71,91.337974
487.0,74,91.605975
500.0,90,91.91197
478.1,98,92.30498
482.55,81,92.570402
416.5,76,92.763405
415.85,72,92.9594
448.0,84,93.196403
495.4,88,93.415396
500.0,67,93.614398
469.2,66,93.776418
487.0,84,93.996402
487.0,84,94.211398
477.75,93,94.469411
468.4,70,94.650402
464.15,68,94.837401
464.45,79,95.193404
482.4,83,95.414556
495.55,63,95.56063
500.0,101,95.824618
500.0,71,96.013635
495.55,68,96.18763
495.55,75,96.405617
477.75,77,96.606642
495.55,84,96.810622
468.55,79,97.02663
477.75,82,97.291631
450.95,75,97.465628
478.1,70,97.658632
491.1,63,97.825631
486.5,63,97.983622
500.0,85,98.210629
428.05,77,98.411618
482.4,82,98.64405
491.1,73,98.828054
486.65,78,99.060043
487.0,87,99.287055
468.7,81,99.495042
500.0,73,99.678046
486.65,83,99.903056
472.4,67,100.085061
477.75,105,100.368057
500.0,76,100.566042
500.0,67,100.745044
473.65,70,100.925043
500.0,84,101.170051
495.55,65,101.349047
455.5,90,101.566405
490.95,82,101.822404
500.0,87,102.153409
500.0,83,102.523407
491.1,87,102.898408
486.65,87,103.136422
487.0,102,103.413404
500.0,75,103.608415
495.4,82,103.805415
495.55,97,104.057407
491.1,65,104.243414
461.0,69,104.455403
