#{"t_start": 1785071666.1874785, "env_id": "None"}
r,l,t
-185.65,86,93.078395
-110.1,70,93.215394
24.7,95,93.423413
-65.6,99,93.627403
9.4,77,93.784395
-118.55,64,93.921393
-70.6,69,94.072395
-180.85,80,94.268393
-45.65,87,94.444393
45.3,63,94.577404
-54.45,82,94.749393
-81.6,82,94.938396
-65.55,95,95.122395
-55.25,84,95.288393
26.0,69,95.520406
-21.85,67,95.697396
-38.65,58,95.788395
18.8,87,95.996396
51.25,79,96.159828
-34.05,75,96.308826
-6.4,86,96.504826
-1.5,81,96.665825
10.1,56,96.789829
-101.6,88,96.972829
-66.35,75,97.125826
-43.2,92,97.346837
-23.3,72,97.537827
-71.45,65,97.700828
-119.55,75,97.991826
-55.85,73,98.131835
-23.9,87,98.299826
15.5,78,98.493829
-23.25,93,98.677827
-100.85,84,98.844835
-6.5,96,99.067041
-88.9,72,99.220039
-22.15,64,99.359041
-50.25,81,99.517041
44.15,88,99.72304
-43.55,79,99.877043
88.45,73,100.022042
103.95,103,100.283043
82.4,98,100.530043
-145.2,82,100.729045
92.45,70,100.880041
-4.35,75,101.035044
-38.5,75,101.204046
-98.25,77,101.366042
-80.15,76,101.51404
21.85,80,101.701042
16.15,83,101.878056
-115.45,69,102.025041
-87.9,76,102.220571
-32.85,83,102.403571
27.7,69,102.573571
10.1,92,102.832572
-24.3,77,103.02357
4.25,71,103.16957
72.5,69,103.315573
40.85,78,103.505572
-122.2,83,103.66957
-43.9,102,103.86457
-124.85,72,104.04457
-29.85,98,104.225569
-112.25,85,104.401571
-1.6,95,104.61557
-90.5,100,104.822569
-0.15,81,104.997681
-74.5,85,105.280735
-178.6,81,105.446735
77.9,88,105.652734
-53.0,74,105.800733
-81.6,72,105.956734
-36.95,80,106.115734
-61.4,77,106.265734
-89.7,81,106.478747
-18.9,94,106.647733
-14.2,83,106.880736
-106.9,74,107.063734
-135.45,80,107.217755
26.55,92,107.391735
98.8,87,107.704736
18.85,94,107.882734
28.95,83,108.042744
-146.2,81,108.234252
-83.9,86,108.397252
-67.6,94,108.62927
39.5,79,108.786251
-22.1,64,108.914254
84.05,75,109.066254
113.8,69,109.20625
62.3,96,109.416255
-98.25,74,109.573253
84.6,88,109.74427
-64.35,62,109.964254
12.85,77,110.139251
-42.85,87,110.341253
14.4,75,110.492252
84.25,65,110.628254
-10.55,80,110.781252
-16.3,102,111.001388
125.9,81,111.168448
-44.95,87,111.33645
1.55,95,111.551451
-48.25,80,111.704451
66.05,92,111.883453
59.6,68,112.056451
156.85,84,112.275453
60.85,77,112.470451
-14.85,76,112.63145
-170.25,84,112.820451
-39.55,87,112.99146
-78.15,88,113.17345
-94.65,77,113.328462
-90.55,79,113.529452
-48.9,80,113.705452
-147.5,70,113.84945
-3.95,68,113.996451
5.85,74,114.149451
121.8,75,114.303938
