#{"t_start": 1785071463.7120013, "env_id": "None"}
r,l,t
96.95,85,44.722078
-6.4,92,45.05506
129.55,84,45.32407
115.25,81,45.51106
17.55,66,45.711063
91.8,68,45.855601
64.2,92,46.041591
89.6,79,46.212594
36.5,84,46.361588
108.45,78,46.523586
70.2,87,46.708597
118.35,81,46.844585
73.35,64,46.987584
172.85,85,47.119589
133.7,70,47.269599
40.45,65,47.384584
98.3,82,47.549587
23.9,92,47.738598
28.2,87,47.91959
76.45,76,48.037599
164.35,86,48.204612
122.1,67,48.3146
100.95,68,48.466584
182.75,74,48.668737
124.85,86,48.852808
145.85,66,49.011806
153.45,97,49.1608
35.45,86,49.331807
95.65,94,49.521816
100.75,83,49.654808
104.5,83,49.826809
21.6,83,50.000813
100.95,61,50.104804
178.9,73,50.25887
118.75,70,50.369814
129.05,76,50.533806
139.1,90,50.722808
108.15,75,50.850806
101.6,80,51.01881
13.2,74,51.143809
49.2,92,51.323807
119.05,78,51.494803
97.2,94,51.648806
136.1,73,51.80481
89.75,58,51.898356
52.5,70,52.055353
82.6,78,52.351336
33.05,88,52.490348
36.75,83,52.665357
86.35,86,52.846342
168.8,91,52.990359
140.1,80,53.157347
77.55,82,53.326347
53.75,86,53.466353
209.8,97,53.657355
68.0,83,53.82834
115.15,85,53.961342
98.15,74,54.122368
36.5,84,54.300347
6.7,78,54.430341
47.85,87,54.607358
88.25,88,54.791584
5.8,96,54.951585
77.05,90,55.131587
127.45,86,55.309572
127.0,76,55.435569
137.05,85,55.604591
125.25,78,55.924976
165.8,97,56.072976
116.85,61,56.209976
137.5,101,56.418977
79.95,76,56.545975
145.8,60,56.675974
122.05,92,56.817977
56.9,65,56.959975
194.45,74,57.071976
129.15,85,57.245977
116.0,78,57.398973
91.7,79,57.525975
27.6,97,57.703974
96.8,80,57.871473
108.95,68,57.981477
187.6,75,58.134475
114.25,98,58.326475
62.3,86,58.455477
108.95,71,58.603475
111.15,84,58.731475
210.45,74,58.898477
118.85,92,59.104475
163.7,76,59.232476
164.9,95,59.460485
63.5,68,59.604481
150.85,73,59.765482
90.05,74,59.977476
147.8,102,60.180485
103.3,85,60.320473
44.9,96,60.498477
144.45,80,60.675485
147.35,105,60.836532
114.5,71,61.031532
212.3,94,61.28153
70.3,87,61.450534
57.55,81,61.628556
73.1,94,61.843533
188.2,86,61.989533
117.95,79,62.154533
65.3,75,62.316531
168.45,87,62.450531
139.0,77,62.604561
169.3,73,62.753531
159.55,91,62.897532
182.55,103,63.087533
163.1,96,63.278544
106.85,77,63.501532
240.45,78,63.674532
212.45,79,63.834531
59.05,71,63.958831
246.05,73,64.102831
168.15,73,64.214831
122.3,67,64.357832
214.3,63,64.472833
49.45,73,64.615833
195.7,77,64.734836
157.9,78,64.909832
222.4,82,65.08286
72.4,81,65.204831
150.7,67,65.347833
147.85,90,65.532834
138.8,66,65.634834
150.85,74,65.787833
151.15,94,65.93183
70.85,71,66.108833
156.5,82,66.275832
165.2,93,66.417832
87.8,80,66.615834
216.4,94,66.788525
203.1,95,67.120044
168.4,81,67.312056
105.0,65,67.449043
101.5,73,67.572042
177.15,96,67.758043
139.3,72,67.866043
174.25,78,68.021041
90.6,80,68.198043
60.65,79,68.318044
150.35,55,68.441044
186.25,74,68.555042
169.45,73,68.708044
161.55,88,68.879047
187.05,76,68.993051
-13.85,63,69.138044
207.75,82,69.263048
123.95,89,69.434043
176.5,82,69.605046
138.95,66,69.704043
176.35,78,69.868044
209.45,79,69.986564
99.9,82,70.170563
119.5,107,70.374564
174.55,85,70.591566
142.45,75,70.776569
209.7,94,71.009564
44.5,87,71.196565
175.85,82,71.323565
113.0,74,71.474563
152.85,77,71.58958
142.1,69,71.748562
215.45,66,71.849564
190.65,69,71.996574
126.45,76,72.150566
164.9,84,72.282562
227.85,88,72.455567
185.2,72,72.566566
114.1,94,72.748724
166.25,69,72.887779
136.55,93,73.032779
62.15,83,73.205779
200.95,82,73.365781
149.35,60,73.464788
168.8,89,73.63878
186.3,78,73.805799
209.2,61,73.895793
119.3,84,74.066779
94.95,64,74.165779
209.85,79,74.334777
129.2,76,74.452778
209.35,83,74.733781
282.8,111,74.926778
181.1,69,75.035779
165.45,78,75.199779
193.4,99,75.39678
129.45,86,75.52578
125.15,84,75.713781
69.35,86,75.881777
233.8,82,76.005308
186.3,106,76.222309
227.8,103,76.435308
222.8,94,76.610308
163.25,84,76.746307
270.5,90,76.925307
199.1,82,77.08331
217.0,74,77.197319
167.9,81,77.376311
89.4,86,77.593309
210.75,88,77.822309
203.1,80,78.049311
204.5,78,78.268309
171.6,106,78.668311
158.5,91,78.938414
276.15,91,79.181416
191.4,85,79.401417
123.05,98,79.592415
139.95,100,79.888414
152.85,91,80.15142
77.7,90,80.340414
