#{"t_start": 1785073819.9365294, "env_id": "None"}
r,l,t
429.85,94,76.920443
461.0,60,77.023509
448.0,80,77.164057
461.0,105,77.353266
456.4,97,77.52735
461.0,92,77.709893
448.0,91,77.898543
477.95,75,78.021093
434.35,75,78.16315
500.0,70,78.298688
473.65,66,78.429772
477.95,68,78.549362
429.85,69,78.685854
474.0,88,78.843919
429.6,93,79.006458
482.4,74,79.145531
469.55,80,79.29609
417.4,87,79.460164
474.0,75,79.618697
460.65,92,79.796698
461.0,87,79.9637
473.5,77,80.0867
456.05,60,80.187701
486.5,78,80.3297
487.0,118,80.552697
473.65,65,80.665751
487.0,75,80.798474
487.0,85,80.945477
474.0,69,81.065481
422.0,72,81.203475
422.0,75,81.329477
461.0,88,81.511475
474.0,89,81.673477
452.1,82,81.813476
421.3,61,81.923477
469.4,80,82.067477
443.05,85,82.230474
473.65,90,82.395472
434.3,81,82.536476
464.8,73,82.657476
487.0,73,82.785471
443.55,81,82.928476
456.2,68,83.041479
461.0,83,83.226474
491.1,76,83.360476
482.4,73,83.501476
482.05,90,83.663476
451.8,100,83.829009
452.1,80,83.96804
456.55,99,84.16701
482.4,81,84.320015
487.0,73,84.449006
447.15,85,84.607011
452.1,80,84.74401
448.0,85,84.89502
465.1,90,85.07001
464.8,75,85.218012
482.55,74,85.386008
482.4,90,85.593011
465.25,66,85.75101
417.35,81,85.940012
331.0,98,86.172016
438.0,78,86.353009
412.45,85,86.534011
474.0,98,86.734725
487.0,76,86.913248
469.05,70,87.07525
448.0,83,87.236253
469.55,85,87.406251
495.55,73,87.529251
477.75,61,87.640256
448.0,97,87.82125
473.3,89,87.986251
500.0,83,88.131263
495.55,77,88.279254
477.8,76,88.426253
487.0,68,88.545251
460.5,84,88.781248
491.1,93,89.043252
490.95,78,89.210249
500.0,77,89.393256
482.05,95,89.565247
482.4,103,89.774252
495.55,72,89.916789
455.35,89,90.091785
469.4,88,90.26178
482.05,107,90.449785
495.4,97,90.623785
495.4,82,90.76178
495.4,84,90.908784
409.0,91,91.078785
451.4,73,91.21779
469.55,103,91.399783
460.2,71,91.551785
461.0,76,91.672785
474.0,64,91.787785
430.05,68,91.908785
443.4,83,92.082783
482.2,86,92.243788
458.4,82,92.381783
417.55,86,92.51978
456.4,91,92.697834
477.95,71,92.819524
490.8,72,92.954522
482.4,73,93.105525
469.4,90,93.278525
495.4,79,93.409524
495.55,74,93.548525
491.1,105,93.738526
473.15,82,93.896525
482.4,73,94.027523
465.1,88,94.200524
469.2,65,94.372522
422.0,73,94.609529
429.55,70,94.821526
469.55,72,95.040524
469.55,91,95.378525
474.0,92,95.658523
464.8,91,95.914912
438.95,76,96.136913
474.0,81,96.401917
487.0,72,96.615916
487.0,92,96.905912
478.1,85,97.178916
500.0,79,97.427912
490.8,78,97.677911
491.1,72,97.876916
482.55,98,98.089916
482.55,82,98.259927
469.55,105,98.461914
461.0,83,98.605916
461.0,84,98.745022
422.0,92,98.921077
435.0,86,99.091075
374.1,71,99.219078
482.55,63,99.344077
469.4,81,99.483075
478.1,77,99.625073
464.45,57,99.726074
486.5,76,99.846079
447.15,69,99.968078
442.85,69,100.128074
500.0,87,100.291078
491.1,83,100.435074
487.0,65,100.5461
486.65,76,100.680074
477.8,87,100.829076
487.0,67,100.958069
487.0,57,101.06008
474.0,65,101.191075
464.75,76,101.321076
473.5,77,101.461075
495.55,70,101.589076
482.4,85,101.742068
409.0,87,101.901585
455.9,78,102.050581
465.1,86,102.258589
495.4,85,102.406594
482.05,79,102.536578
487.0,109,102.744583
448.0,67,102.858583
473.2,60,102.990581
487.0,72,103.111584
486.5,60,103.226587
478.1,68,103.349583
486.65,87,103.508583
474.0,84,103.663583
487.0,77,103.825583
495.4,75,103.954582
482.4,85,104.103581
460.65,70,104.225587
469.55,72,104.366584
464.95,80,104.521582
473.5,78,104.672582
478.1,82,104.822733
487.0,80,104.962729
487.0,100,105.179725
460.3,75,105.327728
437.75,88,105.483727
487.0,88,105.627728
477.75,105,105.820728
450.9,82,105.985729
464.75,62,106.09473
490.95,99,106.271729
474.0,84,106.430727
477.75,69,106.557729
477.75,73,106.692728
495.4,84,106.849726
495.4,95,107.021729
482.4,85,107.180731
486.5,63,107.294732
469.2,74,107.423727
478.1,90,107.600725
500.0,98,107.769732
487.0,77,107.923953
482.05,84,108.061953
482.55,81,108.21395
482.4,96,108.395951
469.2,73,108.546956
477.95,73,108.671951
478.1,81,108.805954
500.0,105,109.001971
495.55,87,109.159955
487.0,83,109.312952
495.55,84,109.481948
495.55,57,109.591956
487.0,78,109.727952
500.0,89,109.876952
500.0,95,110.039954
495.4,98,110.224951
469.2,71,110.357953
487.0,68,110.484962
495.4,87,110.638952
468.9,64,110.745069
486.65,81,110.891132
473.15,83,111.035131
