#{"t_start": 1785074232.8779845, "env_id": "None"}
r,l,t
74.4,72,16.942019
114.6,83,17.098014
164.05,75,17.232014
88.45,71,17.360018
148.85,94,17.526015
174.4,87,17.696016
132.45,60,17.816014
119.5,64,17.926014
193.75,75,18.071015
185.0,75,18.210013
100.3,63,18.329015
136.6,80,18.472013
201.15,90,18.639015
194.35,81,18.79601
137.85,81,18.959016
142.6,80,19.102014
141.4,91,19.274015
195.4,70,19.406011
132.7,94,19.582013
165.7,83,19.73901
65.15,82,19.890277
212.05,58,19.987276
217.15,84,20.140278
194.8,93,20.306276
132.05,81,20.449281
191.15,83,20.715277
233.2,67,20.843281
241.6,77,20.987275
253.1,79,21.132279
152.35,93,21.309274
261.95,90,21.469274
208.1,75,21.610277
258.75,85,21.786281
150.75,82,21.925282
163.2,79,22.088281
142.2,91,22.252281
284.6,68,22.382277
143.9,67,22.507277
229.7,82,22.67336
165.0,82,22.827421
220.3,71,22.950417
100.2,69,23.077416
180.0,106,23.266418
178.05,67,23.395416
226.05,71,23.538417
220.6,68,23.658417
225.15,84,23.797412
290.95,70,23.925418
229.1,102,24.105417
189.6,82,24.256417
160.05,76,24.398418
199.5,80,24.561412
144.35,82,24.705415
248.0,79,24.840417
224.8,89,25.005422
362.95,72,25.124418
263.1,80,25.279414
261.25,78,25.42142
240.75,67,25.564421
229.1,99,25.747416
211.55,71,25.870945
283.3,76,26.001943
326.0,74,26.134948
306.65,68,26.253946
357.0,77,26.419946
357.0,82,26.574947
345.65,90,26.734945
234.1,73,26.874947
183.7,83,27.012944
344.0,71,27.145946
224.45,86,27.303945
302.25,96,27.470944
261.55,67,27.596946
300.65,66,27.723949
230.95,75,27.855941
247.3,101,28.029946
231.9,95,28.225947
286.25,80,28.360946
300.2,71,28.480958
287.55,74,28.616946
318.0,79,28.777154
296.05,73,28.899154
254.25,66,29.026155
228.1,72,29.163154
252.6,89,29.328154
284.65,74,29.47816
364.1,83,29.710154
279.95,75,29.834154
318.2,79,29.974157
303.0,78,30.130154
322.5,71,30.267154
304.65,110,30.469154
300.0,85,30.614157
275.4,87,30.772151
300.4,87,30.933154
311.45,95,31.127153
327.75,67,31.260155
264.6,69,31.382154
359.95,83,31.520154
356.35,83,31.669155
292.0,88,31.82858
322.1,88,32.000585
357.0,81,32.153581
339.55,93,32.326583
348.1,84,32.472582
328.4,94,32.630586
334.4,83,32.791587
276.5,61,32.907584
336.7,70,33.044581
298.6,84,33.182581
351.2,77,33.326582
277.35,67,33.448581
297.65,85,33.600582
354.85,66,33.731581
308.45,90,33.915582
232.55,64,34.030585
344.0,97,34.195582
344.0,79,34.344582
400.4,68,34.461581
344.0,84,34.619581
278.65,80,34.760278
341.8,55,34.855283
251.0,90,35.014278
325.25,84,35.164279
352.7,80,35.303282
296.1,82,35.449275
396.0,65,35.598278
374.1,106,35.891275
331.0,93,36.161279
339.6,85,36.375277
370.0,92,36.551277
329.05,81,36.709285
306.25,69,36.849278
382.65,82,36.986281
343.35,82,37.143289
321.95,81,37.293281
367.9,71,37.423279
309.1,101,37.598277
361.4,83,37.869803
321.95,70,37.982803
300.7,69,38.095804
365.4,100,38.297801
274.55,72,38.422808
370.0,78,38.567808
378.7,103,38.760804
344.0,70,38.886803
278.45,80,39.026802
316.7,80,39.167808
382.35,64,39.286802
339.55,76,39.412808
344.0,68,39.682802
329.05,82,39.867804
396.0,94,40.043808
425.75,75,40.169804
381.2,69,40.309802
331.0,97,40.472803
339.55,93,40.653804
300.55,51,40.745803
338.4,77,40.906806
409.0,75,41.061804
334.3,59,41.174803
344.0,90,41.348803
283.1,73,41.487804
290.05,90,41.650807
327.75,73,41.787807
339.4,86,41.952803
391.55,66,42.070804
220.25,82,42.207805
274.55,87,42.391809
357.0,80,42.546808
365.4,105,42.733807
432.9,86,42.923805
290.85,89,43.081804
391.0,79,43.218804
357.0,67,43.336803
352.55,89,43.504802
396.0,105,43.698803
404.55,67,43.823803
396.0,74,43.962806
344.0,80,44.109804
389.6,74,44.245799
433.7,78,44.395808
330.65,90,44.550803
321.55,80,44.690991
365.4,85,44.832058
326.55,64,44.937063
342.7,68,45.075059
338.7,85,45.221062
369.8,64,45.349059
360.6,70,45.479059
370.0,78,45.630054
370.0,77,45.770057
326.35,80,46.05106
360.8,103,46.240059
391.7,94,46.420061
433.85,75,46.595053
370.0,77,46.731059
396.0,76,46.870054
414.8,70,46.994058
329.7,94,47.167059
409.0,68,47.294059
394.7,100,47.479059
404.55,94,47.649058
365.55,87,47.812064
408.5,95,48.00459
317.65,112,48.27559
365.55,73,48.407592
404.4,61,48.523589
369.5,74,48.65659
383.0,69,48.777594
408.5,84,48.916594
313.4,71,49.045591
417.4,83,49.201592
408.3,68,49.40559
404.4,67,49.60059
317.6,103,49.866587
391.55,97,50.035594
435.0,89,50.196589
417.4,98,50.385585
337.6,71,50.514591
395.8,80,50.662593
329.5,70,50.792448
348.4,87,50.939447
356.65,75,51.081443
461.0,81,51.236444
394.05,85,51.411441
382.65,94,51.577442
452.1,79,51.709444
386.9,87,51.869439
394.2,97,52.060439
396.0,75,52.212443
377.7,74,52.335442
370.0,99,52.521447
383.0,82,52.663443
378.05,91,52.829443
383.0,89,52.993445
446.7,81,53.130445
426.1,83,53.312443
355.7,76,53.436447
365.55,68,53.557444
435.0,62,53.662438
386.6,81,53.802443
396.0,82,53.952909
409.0,78,54.093907
469.4,103,54.292925
446.85,80,54.424907
448.0,75,54.555909
422.0,86,54.699914
409.0,78,54.829914
378.4,69,54.974912
341.8,56,55.177909
404.55,76,55.323908
383.0,91,55.480911
378.2,86,55.629911
430.55,94,55.805915
430.55,92,55.96791
434.5,87,56.133911
399.75,86,56.296911
404.4,74,56.438915
391.35,84,56.596911
409.0,86,56.764228
369.3,72,56.887237
385.95,82,57.053227
452.1,92,57.224233
417.4,82,57.367227
409.0,99,57.535244
439.1,95,57.738233
386.75,86,57.890233
408.5,94,58.061236
356.65,67,58.192234
452.1,63,58.312231
378.55,99,58.484232
391.55,88,58.632231
443.55,78,58.793231
426.1,76,58.929237
387.1,91,59.084231
448.0,88,59.243238
461.0,89,59.411232
452.1,81,59.561226
422.0,95,59.730232
435.0,94,59.915751
434.65,93,60.071751
461.0,62,60.185748
404.2,75,60.330746
395.8,89,60.494748
422.0,89,60.65875
439.4,81,60.817745
438.95,85,60.983757
429.9,74,61.128747
448.0,107,61.310746
456.55,90,61.50775
430.05,66,61.627747
413.1,87,61.775747
435.0,74,61.905747
404.4,84,62.062746
422.0,86,62.212747
400.1,76,62.363749
448.0,87,62.533748
461.0,91,62.735855
434.65,98,62.961926
417.2,63,63.082924
474.0,90,63.36292
434.5,82,63.52193
412.75,95,63.699919
461.0,80,63.847928
476.8,72,63.980925
456.4,75,64.121926
421.5,57,64.225923
474.0,79,64.359923
448.0,74,64.496924
465.1,68,64.642925
448.0,92,64.807929
452.1,91,64.954923
461.0,67,65.075925
435.0,83,65.230925
422.0,76,65.379924
422.0,75,65.504924
448.0,90,65.674922
430.4,62,65.785921
422.0,93,65.952446
435.0,75,66.104455
448.0,86,66.259452
430.05,73,66.40445
469.4,71,66.539454
461.0,75,66.688448
430.55,70,66.82845
414.8,89,66.982449
374.1,68,67.123452
412.95,79,67.294455
443.05,84,67.45045
404.55,78,67.58045
474.0,73,67.709455
461.0,80,67.849451
478.1,75,67.970452
461.0,86,68.127451
412.8,76,68.289452
430.4,78,68.437452
446.05,75,68.584456
422.0,76,68.71845
456.55,64,68.852353
420.7,76,68.981354
396.0,79,69.133356
448.0,85,69.306354
474.0,77,69.447352
464.95,81,69.595353
391.55,75,69.730354
451.8,87,69.891354
413.1,64,69.998351
399.95,72,70.14635
391.55,92,70.310358
428.6,72,70.441355
487.0,75,70.573357
425.45,77,70.735352
403.25,81,70.869358
461.0,66,71.013355
474.0,81,71.181354
438.8,92,71.361358
443.7,84,71.64235
469.4,94,71.81835
403.7,87,71.968884
461.0,77,72.113883
500.0,91,72.297879
474.0,75,72.450884
439.25,72,72.592885
469.4,82,72.736884
464.95,84,72.879884
460.65,63,73.000883
435.0,70,73.131886
425.6,76,73.269884
446.35,81,73.498886
456.4,75,73.721889
456.55,85,74.000884
461.0,86,74.213882
447.5,75,74.381881
448.0,88,74.535883
451.8,77,74.680887
443.4,86,74.866611
435.0,100,75.038616
461.0,99,75.236615
469.2,88,75.404616
474.0,89,75.566616
465.1,68,75.680616
443.2,83,75.861615
474.0,106,76.048615
452.1,89,76.222619
439.1,63,76.362617
424.5,79,76.50462
461.0,101,76.683617
469.4,68,76.828613
495.4,82,76.980617
451.45,68,77.107617
391.55,70,77.231621
474.0,74,77.369617
448.0,80,77.503613
434.0,78,77.637619
451.95,71,77.764616
456.55,82,77.930157
456.55,71,78.055153
461.0,90,78.260151
422.0,93,78.558153
422.0,68,78.717157
434.65,79,78.95416
464.8,69,79.102152
435.0,73,79.320159
456.4,78,79.525154
464.95,74,79.681154
472.05,81,79.832157
477.75,71,80.071152
455.6,79,80.208156
443.7,90,80.366156
474.0,86,80.523153
417.55,83,80.683151
469.4,94,80.85242
477.95,76,80.982418
447.65,90,81.15642
465.25,83,81.310424
435.0,73,81.45742
377.85,87,81.62142
430.4,78,81.764427
391.55,69,81.88842
391.35,75,82.020426
226.75,77,82.160421
321.75,80,82.300418
213.85,72,82.443422
352.4,75,82.59642
400.25,76,82.72842
465.1,89,82.886419
461.0,71,83.016415
430.55,68,83.140421
460.5,78,83.311424
447.65,56,83.40942
454.45,64,83.52042
435.0,86,83.675418
421.65,80,83.81442
451.95,69,83.935714
461.0,94,84.099715
456.55,65,84.222713
455.75,76,84.374717
474.0,109,84.592718
447.5,92,84.762717
495.55,90,84.932714
460.65,80,85.100713
442.25,82,85.304716
425.75,81,85.439714
469.55,81,85.613714
430.7,68,85.731737
500.0,80,85.870713
456.55,75,86.002724
448.0,78,86.171718
487.0,79,86.320714
464.95,77,86.459713
395.65,82,86.600714
438.75,75,86.734716
474.0,81,86.884759
500.0,78,87.029759
443.55,60,87.144761
439.1,83,87.315764
473.65,83,87.46476
456.55,76,87.60876
443.4,90,87.760761
495.4,87,87.916759
478.1,82,88.080764
447.3,79,88.328758
482.4,80,88.471757
487.0,73,88.601755
482.55,88,88.75276
491.1,89,88.932759
480.6,65,89.061759
461.0,71,89.186757
456.4,84,89.341759
452.1,79,89.49676
461.0,118,89.707755
430.4,78,89.840757
474.0,99,90.039932
447.2,100,90.227936
421.0,64,90.344934
447.35,80,90.495938
478.1,83,90.641935
487.0,79,90.787936
495.55,80,90.926935
482.2,93,91.12393
487.0,83,91.270935
482.4,90,91.437935
490.95,83,91.582935
469.2,69,91.758934
460.5,84,91.962934
464.8,78,92.097934
469.2,78,92.253935
430.4,74,92.384935
451.3,79,92.520938
420.7,76,92.660941
448.0,87,92.82988
464.75,77,92.965963
451.75,82,93.123955
447.65,87,93.285959
460.65,63,93.399955
500.0,71,93.527958
434.65,91,93.733955
447.5,69,93.912963
443.4,80,94.061964
456.4,81,94.206961
464.8,83,94.386958
443.05,86,94.524957
452.1,88,94.686964
460.5,85,94.847962
443.4,69,94.96696
429.85,72,95.11396
464.1,82,95.28896
422.0,69,95.43496
461.0,65,95.556959
451.6,70,95.745955
