#{"t_start": 1785073681.5877676, "env_id": "None"}
r,l,t
459.8,75,129.72086
500.0,80,129.928861
486.2,95,130.196865
495.4,78,130.407861
482.2,80,130.615862
482.05,75,130.811863
495.4,71,131.019861
500.0,81,131.240863
477.6,83,131.461861
482.05,90,131.723865
481.9,85,131.948031
473.3,81,132.160032
500.0,80,132.365033
495.4,89,132.599031
486.65,69,132.785033
490.95,89,133.040034
486.5,91,133.280032
486.65,85,133.497031
486.65,89,133.732031
500.0,82,133.952033
495.4,83,134.177036
486.65,89,134.427033
490.95,77,134.633033
500.0,110,134.92324
495.55,82,135.153241
500.0,68,135.33424
495.4,89,135.572239
495.4,69,135.76024
500.0,89,135.99524
477.0,82,136.218249
500.0,75,136.411239
468.85,80,136.63124
500.0,74,136.82024
500.0,71,137.03024
482.4,73,137.22024
500.0,88,137.455239
486.65,88,137.688241
490.95,94,137.945761
482.2,76,138.147758
