#{"t_start": 1785072240.0409746, "env_id": "None"}
r,l,t
176.45,82,41.332111
95.85,62,41.431105
257.5,87,41.535124
200.6,94,41.994108
51.3,81,42.115109
196.85,70,42.202108
251.75,68,42.276109
173.3,86,42.74611
190.55,88,42.86312
264.7,83,42.95212
162.0,76,43.417109
138.6,75,43.53111
98.85,107,43.64711
234.7,58,44.073636
198.8,90,44.203627
212.45,76,44.285628
173.05,90,44.749626
208.4,86,44.877627
268.8,77,44.962628
209.55,89,45.419628
258.15,76,45.530627
112.7,96,45.673627
244.75,92,46.299627
196.25,81,46.414628
216.5,60,46.481639
135.55,68,46.913115
238.7,67,47.014118
179.15,73,47.119114
173.1,81,47.208112
256.6,91,47.673113
196.15,84,47.799114
203.15,88,47.891114
137.5,84,48.37412
150.6,66,48.501114
155.85,79,48.673111
60.0,89,49.269113
180.45,77,49.392114
115.6,82,49.49611
183.85,76,49.993646
249.55,77,50.110646
199.1,80,50.278647
217.45,74,50.395654
176.5,63,50.845648
172.75,113,51.008648
223.25,77,51.089644
192.1,74,51.552646
194.7,65,51.648646
173.7,64,51.719647
270.3,76,52.163646
211.9,86,52.288649
246.75,79,52.390657
256.45,76,52.469647
243.45,73,52.921061
161.9,93,53.046061
313.55,73,53.144061
235.95,83,53.607068
246.5,92,53.732061
211.0,82,53.824061
293.6,85,54.299061
280.05,80,54.411062
167.6,90,54.506061
158.95,81,54.97406
252.65,91,55.10607
271.2,75,55.195061
331.0,62,55.652061
246.7,77,55.780061
239.1,64,55.858059
277.05,71,55.935062
251.15,78,56.412543
189.7,70,56.516544
199.05,77,56.598555
236.35,87,57.055542
234.15,68,57.156553
114.05,81,57.253544
245.15,82,57.833545
212.7,96,57.977543
212.6,77,58.066555
153.8,84,58.51255
286.35,82,58.631543
182.15,78,58.729543
166.75,107,59.212878
207.7,65,59.311878
147.35,80,59.412879
229.8,84,59.877878
290.8,81,60.015881
190.0,63,60.098879
269.85,86,60.191879
208.5,74,60.645877
288.1,83,60.76588
225.7,87,60.858879
247.25,92,61.344878
179.55,80,61.460879
130.7,78,61.542879
267.45,66,61.9814
184.45,76,62.093402
221.15,72,62.191401
312.8,69,62.265402
240.1,78,62.719401
261.0,91,62.844403
230.45,68,62.917404
227.0,111,63.4294
298.9,69,63.526402
218.95,93,63.625411
262.1,84,64.097401
168.55,69,64.197401
255.8,92,64.305403
200.4,95,64.783402
243.6,88,64.921269
289.25,79,65.01227
304.1,89,65.490269
172.65,69,65.591292
240.0,123,66.09827
193.55,78,66.215271
241.9,79,66.320271
236.1,93,66.43027
226.5,77,66.884274
231.0,81,67.001271
285.5,98,67.10827
325.25,87,67.589271
192.1,80,67.695271
193.0,72,67.76927
220.25,83,68.392735
232.35,87,68.519733
347.1,74,68.597734
298.6,95,69.091733
245.45,65,69.188737
352.15,86,69.281739
324.35,61,69.713967
337.45,97,69.89197
188.0,61,70.006968
218.9,84,70.521968
323.45,74,70.64198
266.3,61,70.73698
126.5,74,70.81798
240.45,82,71.288377
244.55,63,71.386388
270.1,75,71.483388
211.15,89,71.939374
300.45,88,72.075379
336.7,72,72.1854
292.6,61,72.256398
344.0,90,72.757379
218.7,88,72.884388
274.35,64,72.957379
233.7,92,73.431396
246.9,78,73.551379
283.5,79,73.638384
264.95,71,74.091903
245.7,71,74.205906
268.7,60,74.286916
290.35,58,74.351904
189.0,80,74.816908
289.4,95,74.968907
233.05,70,75.057926
347.45,88,76.012129
266.95,75,76.263133
299.75,80,76.468131
297.65,73,77.671372
290.25,81,77.862378
251.5,95,78.087373
198.35,93,78.822376
297.15,80,79.011375
245.3,88,79.219377
202.35,96,79.847376
257.9,74,79.96838
248.8,76,80.062963
274.0,94,80.566957
269.65,100,80.724958
323.3,98,80.836958
234.1,65,81.418965
223.75,94,81.565965
251.7,72,81.650958
313.4,88,82.138953
261.4,97,82.287956
266.9,72,82.374957
228.9,79,82.832958
329.05,92,82.977205
359.3,87,83.093206
270.7,91,83.615207
250.35,91,83.754207
279.05,103,83.875201
289.1,105,84.395205
297.45,86,84.517205
375.25,97,84.625208
286.1,73,85.1052
259.6,96,85.255203
332.5,86,85.352205
259.2,84,85.848207
229.0,79,85.959208
311.7,73,86.040741
302.4,82,86.531756
301.1,108,86.680747
223.25,63,86.752737
296.15,87,87.244753
247.65,81,87.378748
303.05,74,87.46274
287.6,84,88.018736
338.35,74,88.173737
284.7,77,88.317753
388.8,84,88.901812
303.1,94,89.052862
288.5,90,89.159879
307.7,60,89.616865
310.2,88,89.75386
298.45,78,89.853862
306.7,76,89.944862
277.85,80,90.42988
253.35,71,90.530864
256.4,102,90.675858
253.2,94,91.183876
276.85,89,91.311867
229.25,85,91.78387
188.45,61,91.882856
312.7,81,92.010891
338.9,86,92.107401
308.2,73,92.736396
355.05,90,92.867393
367.5,69,92.944395
294.75,73,93.497396
222.95,84,93.643394
244.15,90,93.747396
324.05,75,94.244403
301.75,71,94.360394
285.2,80,94.465402
331.7,96,95.256619
322.65,77,95.376613
307.95,73,95.485659
289.4,102,95.963611
327.75,93,96.116613
271.95,89,96.229605
348.4,69,96.681603
264.7,109,96.85361
295.35,75,96.944618
291.35,68,97.020613
277.05,82,97.669604
289.0,65,97.764603
368.7,69,97.846612
276.35,85,98.335133
278.65,76,98.453127
342.7,72,98.539119
365.55,73,98.996126
342.05,83,99.132152
343.7,89,99.25013
289.4,69,99.329135
378.05,77,99.819128
286.85,96,99.950122
312.25,96,100.414126
230.2,73,100.531127
307.0,90,100.663126
299.6,88,101.142119
236.5,80,101.268132
347.55,88,101.40012
356.4,88,101.864121
234.1,103,102.027124
297.95,78,102.156123
374.65,74,102.297125
363.1,79,102.814124
292.0,80,102.926133
305.0,99,103.415132
303.45,99,103.57013
323.25,84,103.676124
273.9,67,103.750125
325.9,78,104.235661
274.7,81,104.351663
253.3,81,104.441664
273.1,68,104.918681
220.75,84,105.050671
316.05,78,105.146667
316.35,62,105.757658
318.4,57,105.849662
254.4,74,105.958663
285.85,78,106.062654
325.25,76,106.661665
355.7,72,106.777661
336.8,76,106.866663
359.8,76,107.338864
298.95,83,107.47085
351.1,88,107.582873
304.65,94,108.094855
303.6,87,108.230859
254.55,64,108.32385
404.45,80,108.41085
316.7,89,109.079844
318.0,87,109.225848
325.25,70,109.357847
303.35,78,109.845854
325.65,88,109.976855
245.55,67,110.050851
296.1,84,110.526393
352.9,99,110.677378
284.4,87,110.789367
348.1,73,111.256368
350.0,92,111.393378
343.65,103,111.528379
395.65,73,111.992373
320.5,79,112.114396
333.65,94,112.219411
316.2,79,112.70837
333.9,94,112.84238
350.45,68,112.919379
365.7,73,113.391644
359.25,66,113.494653
348.4,68,113.585652
355.45,77,113.682647
299.95,64,114.152643
372.1,81,114.276651
302.95,80,114.364647
278.35,91,114.85366
294.55,71,114.964651
352.7,66,115.04266
299.25,88,115.525651
349.9,80,115.650651
355.05,79,115.77565
348.1,74,115.85465
349.45,96,116.367208
396.0,84,116.485209
359.15,84,116.9332
378.55,82,117.061205
328.4,95,117.183209
341.15,76,117.7772
338.9,59,117.873196
322.1,83,117.990199
407.05,102,118.11521
372.1,99,118.625198
336.3,61,118.725203
339.9,85,118.866209
313.2,60,119.352511
308.95,74,119.48552
290.7,92,119.629517
417.4,82,120.181499
435.0,77,120.303509
331.85,65,120.397508
316.05,82,120.871508
363.75,92,121.01351
358.8,64,121.109529
340.65,73,121.193502
344.0,72,121.660507
273.6,83,121.787507
353.1,85,121.882509
333.8,70,122.345899
396.0,84,122.477897
266.4,75,122.568899
336.3,92,123.056895
311.6,76,123.176907
332.3,87,123.288893
385.95,79,123.742937
353.1,70,123.854899
336.3,74,123.957898
357.0,77,124.042914
274.55,79,124.525907
370.0,85,124.6519
354.7,94,124.757893
274.2,59,125.208217
387.25,85,125.345216
357.0,106,125.466223
377.4,75,125.940219
360.55,83,126.068232
392.1,75,126.150232
371.7,91,126.631224
309.25,87,126.76522
333.8,71,126.846228
339.2,89,127.330227
357.0,74,127.449217
313.35,102,127.571224
364.25,88,128.036226
350.7,93,128.178761
376.0,76,128.265754
339.7,85,128.886777
365.55,84,129.014772
372.0,75,129.113768
420.6,92,129.598757
345.4,84,129.729767
409.0,73,129.817767
383.0,71,130.261767
365.55,69,130.373753
383.0,95,130.50476
447.35,88,130.601761
356.5,78,131.100841
234.55,76,131.212841
409.0,67,131.284842
303.7,105,131.801846
409.0,72,131.910843
316.7,80,131.998841
377.9,70,132.442842
401.8,93,132.585842
368.05,73,132.667856
350.7,89,133.155863
409.1,103,133.315841
257.05,62,133.39584
325.05,84,133.868841
357.0,96,134.021864
342.05,91,134.123837
365.55,84,134.60738
335.1,70,134.716377
327.1,90,134.825411
333.8,78,135.282387
376.75,71,135.393388
360.4,97,135.522385
323.3,83,135.986385
360.95,83,136.117378
377.75,85,136.221392
339.55,82,136.672448
317.3,78,136.793394
415.6,73,136.893393
371.65,87,136.990909
399.8,65,137.452641
396.0,85,137.584641
394.0,76,137.671641
394.7,68,138.119658
407.7,91,138.260648
380.4,72,138.344638
413.1,80,138.816648
330.8,76,138.940636
359.8,97,139.061646
384.55,75,139.64865
422.0,108,139.832656
337.6,87,139.942638
303.05,70,140.420188
432.1,84,140.584193
376.6,73,140.722194
330.3,81,141.209186
313.55,87,141.349199
378.55,80,141.456193
316.35,68,141.532193
398.65,106,142.052193
337.8,69,142.149189
347.6,80,142.237221
382.65,63,142.688195
395.5,78,142.811188
355.05,95,142.925196
420.05,76,143.386353
358.75,106,143.545361
335.2,62,143.615359
387.1,64,144.073354
348.8,78,144.194354
416.9,86,144.347368
339.4,68,144.48736
