#{"t_start": 1785074081.922688, "env_id": "None"}
r,l,t
-132.35,89,21.593421
-123.05,82,21.71842
-163.8,115,21.886424
-134.75,78,22.010421
-273.8,99,22.155421
-96.45,111,22.31342
-99.9,71,22.420425
-84.7,99,22.590424
-69.5,75,22.70042
-193.1,96,22.844421
-43.4,74,22.966424
-93.5,89,23.107419
-247.7,85,23.233948
-170.9,92,23.391102
-96.05,77,23.5051
-53.5,71,23.617103
-152.15,69,23.719102
-119.55,80,23.835104
-87.5,68,23.998108
-90.5,97,24.185105
-46.3,69,24.288103
-129.95,85,24.414108
-60.0,86,24.536103
-9.45,87,24.684104
-34.6,74,24.796108
-191.4,91,24.921104
-102.35,81,25.030104
-38.65,74,25.136104
-130.55,74,25.255104
-116.65,89,25.380104
-96.95,72,25.491106
-120.15,98,25.633104
-157.0,84,25.783103
-147.9,83,25.904104
-111.7,68,26.006104
-90.0,82,26.143106
-107.4,94,26.294108
-0.25,91,26.432481
-142.1,80,26.557482
-47.35,91,26.688487
-181.0,85,26.82251
-25.1,94,26.969483
-206.7,85,27.084486
-162.5,128,27.288478
-145.2,64,27.382481
-57.1,78,27.504482
-106.0,81,27.618483
-42.1,74,27.722483
-117.65,73,27.835486
-6.75,116,28.009483
-203.15,89,28.139483
-77.35,80,28.259482
-54.35,102,28.431482
-141.7,70,28.535482
-173.7,67,28.630486
-114.7,101,28.799485
-52.25,90,28.954481
-154.25,94,29.101477
13.95,76,29.204486
-126.35,70,29.319593
-367.1,80,29.446598
-70.45,79,29.572597
-95.2,77,29.697598
-102.35,94,29.821598
-49.2,70,29.932598
-68.6,66,30.037592
-75.2,87,30.172596
-98.2,91,30.306597
59.1,80,30.421597
-19.2,99,30.576598
-12.9,75,30.695597
-106.8,86,30.819597
-37.4,76,30.944597
-42.5,67,31.062597
-129.25,61,31.154598
-193.1,80,31.277593
-214.25,72,31.380593
-41.75,89,31.517597
-122.75,99,31.672595
-132.1,87,31.819594
-6.9,89,31.950597
29.0,83,32.081596
-110.8,81,32.211601
53.05,72,32.329603
-183.25,66,32.42007
-22.0,73,32.674072
26.8,90,32.801071
-47.75,92,32.93507
-25.15,84,33.058069
-65.65,87,33.205069
-152.5,74,33.31307
-32.85,69,33.41107
58.55,63,33.50108
108.8,62,33.590071
-65.55,74,33.710072
-45.4,101,33.85007
-71.05,79,33.96507
-125.55,71,34.066071
-84.4,65,34.17607
-78.7,62,34.277074
-7.1,80,34.38807
19.15,69,34.494071
-90.5,76,34.61507
-55.25,88,34.749071
-19.6,82,34.870071
-13.25,68,34.986076
-46.5,60,35.08407
-10.6,69,35.189069
-83.8,68,35.314661
-77.8,89,35.446186
-29.25,77,35.563185
39.15,76,35.680185
-71.4,86,35.805184
-16.7,77,35.936185
-35.4,75,36.075187
43.5,86,36.195184
43.85,80,36.326186
-178.05,65,36.418186
23.2,93,36.548189
-87.1,82,36.659187
-54.95,79,36.787185
-122.35,91,36.929183
-92.15,81,37.062185
24.2,97,37.204185
-38.05,79,37.364204
-129.5,111,37.606185
-57.5,71,37.707186
19.8,73,37.83519
-150.1,79,37.962185
-151.35,86,38.097185
-16.4,76,38.23318
-21.6,62,38.333183
-80.2,82,38.472611
-100.4,74,38.578614
105.7,84,38.708608
-16.8,70,38.806615
-89.15,99,38.956611
-47.25,78,39.070611
-19.1,65,39.171611
-15.0,63,39.279617
-157.95,80,39.392611
-55.45,83,39.523611
-35.65,69,39.621611
-76.15,91,39.772612
-146.2,77,39.884611
52.9,81,40.017612
79.9,86,40.141608
-5.45,78,40.267612
35.75,83,40.382611
-41.85,58,40.468612
5.2,83,40.584611
-110.4,82,40.701611
-27.5,63,40.801611
-85.5,69,40.902615
-0.6,91,41.04261
-97.0,102,41.198616
-60.55,85,41.456165
15.45,86,41.583163
-121.7,78,41.703155
-91.45,76,41.826174
-195.85,94,41.964164
14.1,103,42.13017
-131.8,96,42.28916
-56.45,73,42.384165
31.9,84,42.50616
-32.9,72,42.611166
-92.05,102,42.769156
-26.7,93,42.907161
-139.5,85,43.021165
-125.2,80,43.14617
-166.45,79,43.266161
27.4,89,43.400155
-74.5,79,43.522161
2.7,90,43.649161
-55.5,87,43.78616
-5.25,85,43.911159
-78.15,104,44.062165
-28.75,90,44.192164
-157.25,68,44.313165
-150.25,96,44.459692
-85.15,85,44.605692
19.65,88,44.753692
-16.85,86,44.882691
-54.55,80,44.998693
-13.15,85,45.129694
-138.1,91,45.298691
-33.05,70,45.405691
-85.45,74,45.518692
-90.0,70,45.631696
20.4,82,45.750693
-25.95,82,45.882697
-86.55,89,46.012694
-91.5,93,46.149692
-53.25,87,46.289696
2.7,77,46.417692
-25.55,96,46.553693
-253.5,92,46.684693
-123.15,101,46.836694
24.85,108,47.006691
-118.8,93,47.149696
-74.5,60,47.242693
-26.0,86,47.376347
-23.75,93,47.524356
92.85,72,47.63734
-99.1,106,47.794344
-88.6,83,47.921349
-125.65,65,48.021346
-128.9,87,48.157347
43.4,78,48.283344
-82.8,61,48.382344
-62.1,67,48.499344
17.05,84,48.619344
32.9,108,48.771341
-39.1,99,48.927342
-38.9,95,49.073345
-20.85,76,49.239342
-24.8,80,49.394346
71.6,97,49.573348
22.2,69,49.699343
62.85,72,49.855343
-137.45,77,50.011341
42.95,79,50.344339
-11.2,79,50.492776
-97.35,91,50.672776
62.5,72,50.845776
-4.6,78,50.996772
-74.5,97,51.189781
-51.05,59,51.342773
7.65,104,51.553771
12.0,70,51.681779
-110.85,71,51.836774
-151.55,75,51.970773
-72.55,105,52.193774
-130.5,64,52.330776
14.45,87,52.500777
-51.0,70,52.640772
-81.55,80,52.806781
-25.9,86,52.987773
16.6,85,53.159774
-66.85,89,53.37099
-71.25,81,53.564988
-184.65,69,53.695994
30.2,76,53.849992
-183.85,91,54.035987
-10.9,76,54.193987
-20.1,100,54.406987
-137.1,89,54.593991
-90.6,76,54.726991
-160.75,82,54.872987
-96.2,78,55.029989
-131.65,73,55.145994
-35.9,79,55.254995
-26.4,109,55.45399
-5.45,81,55.562985
10.15,85,55.684989
125.55,82,55.810991
-8.6,59,55.907989
10.0,66,56.006988
127.65,84,56.153989
-31.75,84,56.287985
10.15,69,56.394991
-29.25,89,56.535511
94.8,83,56.649509
38.6,82,56.772504
-1.45,94,56.916508
-29.5,60,57.005512
42.1,81,57.136504
-46.65,85,57.261512
-70.2,79,57.380509
18.25,100,57.533507
42.8,101,57.678509
-142.25,95,57.817509
23.4,73,57.926513
-51.55,72,58.038512
158.55,93,58.18351
-9.45,68,58.292511
25.8,73,58.420508
-1.9,61,58.526506
-164.55,65,58.614509
57.9,64,58.709507
-4.55,89,58.856508
36.25,87,58.996548
64.55,66,59.098504
-110.8,75,59.222509
-17.95,98,59.465651
11.1,100,59.616657
-66.75,91,59.748661
130.3,104,59.895656
-79.5,89,60.023656
-5.95,84,60.155656
14.35,83,60.28266
12.1,62,60.378655
-9.7,62,60.478657
-119.75,76,60.595657
2.6,89,60.723656
-27.1,68,60.819661
11.2,66,60.913661
26.45,78,61.030658
-39.1,76,61.164657
-60.55,95,61.315657
79.4,71,61.410657
89.55,75,61.553659
-26.45,82,61.750657
8.95,63,61.860662
-0.7,114,62.033655
52.1,70,62.15266
35.4,78,62.278657
43.75,70,62.39266
44.1,87,62.515164
-117.95,92,62.667172
-151.65,76,62.783168
13.5,78,62.899168
-77.95,64,62.990172
50.45,96,63.133172
-53.35,104,63.289174
-64.55,78,63.401168
30.85,65,63.498168
-74.75,88,63.617169
79.55,84,63.74417
-37.5,72,63.846172
-62.5,81,63.963167
120.7,92,64.093168
42.6,68,64.203172
81.95,73,64.314166
97.8,84,64.436171
41.7,70,64.550165
40.4,87,64.753168
39.35,85,64.912167
76.1,92,65.047173
-20.6,94,65.196174
121.5,96,65.341152
91.75,77,65.480222
32.25,74,65.604219
42.0,75,65.715217
172.3,78,65.846217
68.25,80,65.96322
-28.75,68,66.068243
34.15,91,66.205224
3.25,75,66.328219
-22.5,81,66.446219
-18.8,72,66.55422
-2.45,92,66.769221
-68.95,94,66.99222
90.75,70,67.143217
55.5,91,67.306225
15.8,79,67.42222
61.1,64,67.52222
-21.15,94,67.69422
-4.45,82,67.813215
89.75,122,67.998222
32.75,91,68.256221
47.75,90,68.38322
-84.75,84,68.512371
32.2,70,68.617373
-29.7,82,68.740378
10.25,91,68.868376
57.4,81,68.989376
125.8,72,69.114373
99.35,59,69.205372
38.7,67,69.306376
-46.95,89,69.436372
15.85,78,69.550373
63.5,89,69.691378
-16.45,74,69.810375
98.25,78,69.920376
28.65,58,70.006373
79.75,79,70.120375
81.75,84,70.244373
59.45,94,70.396376
47.5,87,70.518372
3.75,80,70.651378
37.85,76,70.78237
-15.05,76,70.894373
-51.45,82,71.011372
-33.75,72,71.130372
155.45,74,71.280369
-0.25,79,71.414112
40.6,81,71.532115
29.8,71,71.637113
100.5,110,71.797115
24.45,91,71.937113
33.1,93,72.085119
44.45,77,72.268116
-27.8,84,72.46811
104.15,82,72.622114
62.3,61,72.724118
87.95,78,72.836116
-17.25,79,72.969115
107.35,81,73.098119
84.75,92,73.252114
55.6,80,73.373114
106.5,87,73.496115
23.9,67,73.601121
-34.5,85,73.73411
41.0,76,73.863114
120.05,82,73.993115
1.6,114,74.165115
-40.5,68,74.261113
212.75,82,74.387119
112.35,64,74.481616
138.35,86,74.627622
151.2,117,74.806625
29.65,87,74.942618
68.85,74,75.045618
13.1,73,75.147618
92.55,88,75.285625
122.8,81,75.433617
133.75,90,75.561622
40.5,67,75.659616
87.0,90,75.796618
132.15,70,75.898618
100.1,84,76.025618
66.05,73,76.142618
120.75,64,76.256619
88.3,86,76.380618
52.45,95,76.533622
10.9,67,76.628618
-18.2,83,76.745622
0.35,80,76.861617
53.25,78,76.978621
78.6,78,77.086622
83.65,95,77.218616
9.7,76,77.327619
111.1,72,77.439784
-9.15,78,77.696781
106.55,86,77.820776
47.4,85,77.93378
33.6,85,78.078794
66.9,79,78.221796
83.75,83,78.339785
-53.55,87,78.47478
128.4,81,78.59978
149.0,87,78.727781
86.65,98,78.874776
112.65,72,78.981784
85.9,73,79.099777
-7.85,76,79.218779
5.45,82,79.33678
88.15,83,79.453783
31.0,91,79.585782
76.95,87,79.719776
99.3,90,79.849775
133.9,76,79.96178
161.8,88,80.08678
101.25,89,80.223776
44.6,93,80.362784
97.15,75,80.476782
104.35,81,80.597221
